@relation melfeatures

@attribute speech {1,0}
@attribute ' Avgf0' numeric
@attribute ' Avgf1' numeric
@attribute ' Avgf2' numeric
@attribute ' Avgf3' numeric
@attribute ' Avgf4' numeric
@attribute ' Avgf5' numeric
@attribute ' Avgf6' numeric
@attribute ' Avgf7' numeric
@attribute ' Avgf8' numeric
@attribute ' Avgf9' numeric
@attribute ' Avgf10' numeric
@attribute ' Avgf11' numeric
@attribute ' Avgf12' numeric

@data
0,4.404035,4.217165,3.659228,3.120562,2.998489,3.34529,3.144531,3.034193,2.79432,3.678894,3.723041,3.595982,3.705818
0,4.336383,3.977079,3.421894,2.938429,2.7264,3.150966,4.009342,4.265129,3.553336,3.75687,3.85245,3.621023,3.402081
0,4.815588,4.504123,3.893988,3.535108,3.730449,3.519699,3.685603,3.648027,3.942743,4.407103,3.96915,3.5807,3.419931
0,4.241577,4.060931,3.473872,3.030096,3.079583,3.19242,2.801366,2.656359,3.806307,4.388539,3.814385,3.951566,3.656117
0,4.135082,4.026677,3.607233,2.970283,2.884229,3.092627,3.193374,3.422962,3.81548,3.974562,3.854899,3.974237,3.671978
0,4.092948,3.98992,3.654493,3.020993,2.929633,3.180082,4.070165,4.417385,3.860515,3.621518,3.71826,3.803126,3.504822
0,4.644011,4.411522,3.850164,3.461012,3.94523,3.437987,3.607377,3.628488,3.980687,4.340706,4.059358,3.749264,3.760622
0,3.778011,3.796907,3.237915,2.746069,2.925941,2.761147,2.912821,3.071385,3.911912,4.394935,3.707309,3.563598,3.352924
0,4.710119,3.020856,2.822159,2.672336,2.971692,3.250922,3.35517,3.526654,3.46013,3.276365,3.517033,3.546398,3.833526
0,4.946076,3.16892,3.038348,2.787447,3.17803,3.586726,3.562451,3.649742,3.493098,3.431321,3.464617,3.659066,3.879958
0,5.010234,3.394107,3.148414,2.849767,3.218882,3.718233,3.60457,3.753245,3.629602,3.618426,3.631752,3.707736,3.863737
0,4.745225,3.231011,2.899747,2.700143,3.02804,3.390581,3.221488,3.477237,3.410317,3.236379,3.52373,3.720334,3.883571
0,5.134795,3.320442,3.172195,2.897857,3.433053,3.704437,3.864922,3.92595,3.87765,3.717722,3.612517,3.897369,4.157736
0,4.953017,3.036288,3.019608,2.737623,3.09499,3.529116,3.587674,3.667324,3.500693,3.545739,3.549463,3.764399,3.86657
0,4.882832,3.106872,2.991912,2.657262,3.067844,3.382348,3.411436,3.57072,3.63954,3.508637,3.528439,3.680483,3.932011
0,4.906726,3.36221,3.082434,2.872433,3.065385,3.51997,3.34275,3.487606,3.449668,3.438847,3.404593,3.627825,3.842252
0,5.142262,3.387227,3.158781,2.91508,3.440059,3.684382,3.863716,3.882199,3.852628,3.768806,3.7021,3.832346,4.030105
0,4.574708,2.872267,2.716136,2.484195,2.816117,3.032641,3.161171,3.299125,3.187473,3.243441,3.318324,3.495315,3.687064
0,5.49555,3.892364,3.73041,3.046479,3.104154,3.308078,3.295807,3.269923,3.406908,3.36303,3.664343,3.82507,4.249363
0,5.700481,4.185841,3.982208,3.248369,3.351678,3.502961,3.330548,3.41765,3.509696,3.598843,3.860317,4.112723,4.507987
0,5.829889,4.15443,3.910182,3.251733,3.396986,3.658178,3.349986,3.441106,3.531092,3.660396,3.995341,4.220576,4.512845
0,5.62447,3.858153,3.82964,3.130831,3.345424,3.479776,3.205812,3.167641,3.325864,3.582086,3.689759,4.106193,4.420569
0,6.074315,4.391884,4.071103,3.444644,3.618205,3.787577,3.644979,3.540199,3.713764,3.723848,4.073678,4.426057,4.73391
0,5.672877,3.924047,3.839458,3.123058,3.305817,3.56789,3.240833,3.275794,3.485783,3.566208,3.81421,4.216095,4.563264
0,5.598662,3.886389,3.847271,3.199085,3.318078,3.519859,3.228222,3.256317,3.634829,3.776212,3.792673,4.138869,4.379129
0,5.636405,4.03707,3.949768,3.225025,3.411195,3.600496,3.301901,3.345073,3.466378,3.609033,3.688819,3.986147,4.225373
0,6.003036,4.346393,4.134385,3.474325,3.535139,3.680395,3.607317,3.605102,3.712815,3.782658,3.95847,4.326842,4.689153
0,5.336112,3.601807,3.518039,2.884385,2.984921,3.177457,3.058477,3.031544,3.161599,3.300884,3.638544,3.829526,4.210281
0,4.430801,2.503136,2.767799,2.333405,2.562097,2.891933,3.782177,4.239722,5.612964,5.925374,7.511174,7.487239,7.120296
0,4.509338,2.847351,2.622218,2.514815,2.631971,2.950595,4.054987,4.498268,5.775024,6.074265,7.678747,7.723744,7.372361
0,4.678371,3.022852,2.819932,2.757919,2.758107,3.078002,4.114171,4.698612,5.933634,6.220846,7.886118,7.857695,7.390902
0,4.376849,2.53281,2.656285,2.373385,2.506183,2.875015,3.771631,4.226381,5.498978,5.8961,7.511199,7.504189,7.086284
0,4.883015,3.186617,3.12692,2.79336,2.918139,3.180932,4.402868,4.892512,6.194395,6.528023,8.060114,8.14692,7.848024
0,4.349201,2.645976,2.737789,2.437484,2.744671,2.999712,4.049856,4.494835,5.812307,6.254365,7.908645,7.868131,7.436569
0,4.46069,2.982393,2.627128,2.409411,2.631312,2.98528,3.873382,4.376437,5.721013,6.085021,7.547201,7.534787,7.163877
0,4.670657,2.744544,2.781985,2.376712,2.670344,2.947674,3.923072,4.329142,5.779408,6.064001,7.692064,7.616422,7.2302
0,4.966304,3.097089,3.128844,2.901091,3.04023,3.251019,4.289084,4.794785,6.189425,6.494137,7.982949,7.988818,7.713244
0,4.088158,2.538191,2.390953,2.148898,2.285236,2.462372,3.662399,4.148127,5.45626,5.687059,7.310254,7.394067,7.048609
0,5.775059,4.301045,4.375007,3.854774,4.122797,4.372982,4.497756,4.681431,5.117584,5.705261,6.125706,6.738,7.336338
0,6.131355,4.732656,4.621267,4.090599,4.482061,4.756319,4.874286,5.045684,5.346982,5.869334,6.390732,7.047871,7.429328
0,5.97872,4.545542,4.494074,4.08187,4.380278,4.650005,4.862553,5.166939,5.450266,6.008225,6.395649,7.024771,7.524896
0,5.921716,4.360431,4.379424,3.883091,4.122328,4.3629,4.590969,4.878451,5.148403,5.768949,6.259622,6.885741,7.311125
0,6.208683,4.639197,4.771268,4.209286,4.539834,4.876703,4.982226,5.323308,5.665026,6.192814,6.696038,7.464837,7.776067
0,5.9136,4.382088,4.395761,3.864075,4.065694,4.510979,4.644527,5.109983,5.25854,5.937202,6.368206,7.163208,7.555248
0,5.980405,4.469384,4.441917,3.940612,4.364492,4.552606,4.762667,5.142382,5.266912,5.874938,6.285725,6.873116,7.325359
0,6.002685,4.47567,4.592178,4.155878,4.339599,4.599807,4.744477,5.106329,5.40652,5.817853,6.151765,6.762689,7.238407
0,6.147277,4.690458,4.810832,4.286998,4.597271,4.893779,4.883441,5.254897,5.709849,6.105105,6.760689,7.35016,7.814482
0,5.782288,4.312527,4.262973,3.679039,4.066741,4.396374,4.322095,4.798339,4.986983,5.453491,6.035934,6.679967,7.032634
0,4.293608,4.065983,4.526139,4.104571,4.173889,3.455256,3.340667,3.417487,3.548369,3.520015,3.443633,3.347887,3.434587
0,4.428998,4.229239,4.756497,4.504418,4.22955,3.478449,3.281656,3.201376,3.713812,4.424778,4.226046,3.525239,3.497133
0,4.239979,4.412346,4.837881,4.735067,4.208898,3.651819,3.581623,3.298833,3.56048,4.653221,4.516776,3.541964,3.514359
0,4.363383,4.275243,4.557109,4.536652,3.894335,3.631987,4.029139,3.626498,3.511363,3.941094,3.925209,3.738379,3.473007
0,4.732423,4.530344,5.073133,4.67009,4.463886,3.875838,4.115216,3.850337,4.33871,4.480087,4.519168,3.750922,3.504217
0,4.37065,4.086198,4.658326,4.437988,3.954409,3.421879,3.669219,3.446026,4.185566,5.047322,4.592598,3.687186,3.456934
0,4.369909,4.364256,4.735985,4.606359,3.981025,3.613785,3.853985,3.604196,4.010452,4.706593,4.416982,3.954291,3.504318
0,4.206528,4.223485,4.627703,4.613171,4.048377,3.923676,4.323742,4.010059,3.790348,4.190245,4.02166,3.881586,3.485041
0,4.440455,4.327479,4.910862,4.406877,4.289696,3.970043,4.250472,4.181159,4.264164,4.502708,4.944019,4.086759,3.691056
0,3.981704,3.680669,4.263439,3.871459,3.472989,3.179069,3.636261,3.455365,3.869505,4.141662,3.993032,3.531117,3.412377
0,3.266135,2.13442,2.05706,1.947454,2.296963,2.78857,2.804985,2.404899,2.597717,2.790166,2.921543,3.256636,3.344626
0,3.546054,1.869336,2.350015,2.063379,2.230031,2.687458,2.802065,2.35866,2.431549,2.845058,3.104627,3.311702,3.432687
0,3.460116,2.000632,2.377594,2.156547,2.309343,2.763571,2.746192,2.532703,2.556585,2.786827,3.150075,3.343074,3.419379
0,3.226745,2.080146,2.230834,1.930404,2.150343,2.424373,2.500808,2.344309,2.468492,2.781562,2.946091,3.289585,3.40233
0,3.794274,2.397354,2.446431,2.3121,2.612709,3.16366,3.204776,2.636328,2.83807,3.114401,3.270213,3.377142,3.486045
0,3.491773,2.151419,2.195949,1.96066,2.161178,2.656282,2.781916,2.527013,2.424407,2.903268,3.03114,3.306165,3.502671
0,3.247458,1.955222,2.314975,2.126723,2.168637,2.485142,2.585722,2.431688,2.511579,2.879395,3.039979,3.350814,3.448845
0,3.288513,2.213345,2.257405,2.185671,2.172143,2.54007,2.675486,2.551924,2.345058,2.898103,3.018161,3.345826,3.499234
0,3.570569,2.323048,2.411696,2.162535,2.69052,2.995144,3.014532,2.679695,2.759601,3.021009,3.21371,3.531739,3.578535
0,3.093344,1.696843,2.031238,1.725803,2.052659,2.281857,2.347908,2.181643,2.26472,2.573012,2.822015,3.226159,3.372071
0,5.161565,3.78527,3.299618,2.955363,2.670253,2.868648,2.555656,2.523578,2.665937,3.00568,3.143797,3.442085,3.637628
0,5.352476,3.995826,3.502314,3.198395,2.92193,2.972249,2.678766,2.713229,2.799338,3.099114,3.189888,3.400909,3.643826
0,5.431293,3.962284,3.588607,3.139936,3.010869,3.112312,2.786041,2.782266,2.863694,3.128471,3.232266,3.420557,3.711773
0,5.282379,3.859423,3.490193,3.00939,2.851444,2.932492,2.616899,2.665221,2.559018,2.954678,3.126225,3.36633,3.631705
0,5.588162,3.948872,3.701462,3.315774,3.098663,3.270539,3.057315,3.019427,3.001414,3.334668,3.403067,3.618959,3.878352
0,5.4027,4.002091,3.565766,3.236107,2.942857,2.908067,2.796247,2.797478,2.657922,2.998627,3.179042,3.546612,3.727412
0,5.306956,3.913065,3.484551,3.048901,2.926022,2.908613,2.654235,2.660761,2.594693,2.969117,3.162527,3.506247,3.723981
0,5.355082,3.99761,3.542743,3.113366,2.953695,3.041549,2.686595,2.768085,2.647265,3.028806,3.036155,3.427423,3.740644
0,5.640276,4.192498,3.730253,3.345993,3.086317,3.29927,2.978797,3.024688,3.069181,3.257499,3.339958,3.672214,3.840594
0,5.166981,3.613539,3.272389,2.92343,2.621322,2.627118,2.3505,2.447567,2.571389,2.910654,2.980408,3.314212,3.537192
0,4.748584,3.19048,3.148295,2.31781,2.833218,2.64699,2.806664,3.226543,4.036349,4.280094,4.535511,5.306839,6.024978
0,5.122816,3.517594,3.444359,2.579927,2.989795,2.898819,3.087592,3.345688,4.233116,4.328702,4.529363,5.635111,6.272808
0,5.416782,3.811714,3.500878,2.723192,3.112557,3.037701,3.21686,3.521002,4.280251,4.509658,4.733983,5.57292,6.285644
0,4.460876,3.101829,3.116909,2.298088,2.596974,2.694541,2.824231,3.182323,4.038352,4.303491,4.55667,5.420338,6.125312
0,4.824926,3.528698,3.538585,2.734514,3.170563,3.196347,3.274931,3.801322,4.684932,4.868616,5.032174,5.892039,6.557685
0,5.141947,3.59711,3.505812,2.878979,2.967949,2.955846,3.154587,3.486369,4.271277,4.447902,4.705819,5.524039,6.225619
0,4.658326,3.133209,3.191545,2.413607,2.743354,2.675706,2.798181,3.332606,4.204698,4.364496,4.614592,5.486675,6.126557
0,4.892987,3.503858,3.456953,2.628539,2.859938,2.756566,2.984805,3.316761,4.239084,4.415266,4.597825,5.411191,6.041121
0,4.984997,3.477333,3.683083,2.829977,3.217939,3.205252,3.231538,3.792604,4.675719,4.816621,4.997013,5.817059,6.71836
0,4.932006,3.484744,3.142659,2.443148,2.594005,2.615331,2.703317,3.082455,4.000129,4.064755,4.2062,5.148526,5.805815
0,5.90455,4.453494,4.055908,3.813503,3.888654,3.973344,3.97932,4.349997,4.936869,5.585778,6.049569,6.708949,7.422657
0,6.124008,4.702446,4.399716,4.132846,4.084669,4.216282,4.199917,4.711234,5.04319,5.579084,6.33132,6.947716,7.464749
0,6.212122,4.70297,4.399553,4.149959,4.060551,4.238044,4.118898,4.770066,5.120813,5.699142,6.250616,6.947877,7.331421
0,5.897519,4.542803,4.118108,3.756214,3.582622,3.757361,3.822837,4.396646,4.88644,5.453539,5.978268,6.777687,7.406407
0,6.313622,4.856424,4.569706,4.169763,4.183896,4.364863,4.32364,5.066967,5.419073,5.913557,6.474873,7.290861,7.851692
0,5.957055,4.740367,4.391918,4.110806,3.94735,4.103469,4.14991,4.770717,5.099852,5.673135,6.188152,7.068081,7.614485
0,5.893757,4.673433,4.221413,3.859121,3.649417,3.869277,3.901118,4.38103,4.941314,5.545608,5.991358,6.631994,7.324572
0,6.035469,4.489939,4.326727,3.924129,3.887422,4.089408,4.114475,4.476496,5.0424,5.483638,5.889441,6.65098,7.260318
0,6.395479,4.911665,4.739432,4.318973,4.314454,4.575585,4.515413,5.193532,5.425653,5.807133,6.410014,7.210749,7.858107
0,5.63331,4.45428,4.23667,3.915276,3.822873,3.914168,3.91899,4.494338,4.756222,5.175853,5.773114,6.603594,7.056042
0,4.145642,3.69275,4.506257,4.80664,5.326752,4.638834,4.741522,4.381346,5.291131,4.481031,3.971942,3.814655,3.717638
0,4.293225,3.715934,4.702814,5.04158,5.424328,4.875175,4.892553,4.313693,5.042926,4.552888,4.657296,4.100189,3.947104
0,4.125482,3.762762,4.697761,5.019287,5.306588,4.999699,4.73465,4.755903,4.771242,5.145882,5.174346,4.629242,3.791265
0,3.981517,3.426737,4.439592,4.596879,4.88168,4.784323,4.821338,5.031533,4.92662,5.061596,5.042552,4.776789,3.848366
0,4.545812,4.035251,5.041944,5.375513,6.094864,5.177636,5.263994,5.040091,5.927687,4.803739,5.061878,4.46504,3.992857
0,3.977878,3.575117,4.599136,4.95067,5.476465,4.836911,4.828322,4.955115,5.142682,5.170073,5.079896,4.654711,3.895978
0,4.016806,3.591182,4.625079,4.821249,5.17206,4.794825,4.465565,5.194379,5.253525,5.251998,5.238463,4.913521,3.854436
0,3.857636,3.263431,4.520748,4.703641,5.042474,4.783142,4.866063,5.227422,5.088744,5.012009,5.061717,4.956289,3.799469
0,4.470576,3.738833,4.957705,5.229576,6.222235,5.195379,5.244483,5.405476,5.636629,5.155213,5.416154,4.947006,4.23504
0,3.471214,3.061921,4.29109,4.602663,5.324002,4.408049,4.533108,4.623666,4.929964,4.598278,4.923563,4.434555,3.660773
0,3.978735,2.285483,2.619063,2.761023,2.914729,3.137025,3.041422,2.90439,3.030205,3.296796,3.725046,3.683765,3.645906
0,4.212217,2.597768,2.839534,2.799257,3.128679,3.376787,3.167972,3.122162,3.024071,3.342836,3.689535,3.745057,3.742121
0,4.320264,2.468024,2.966593,2.814393,3.278845,3.567682,3.325733,3.206288,3.031551,3.431983,3.885357,3.75966,3.71009
0,4.05284,2.128427,2.674396,2.474945,3.050185,3.367987,3.097908,2.953019,2.871182,3.217906,3.559867,3.688527,3.568374
0,4.284611,2.752344,3.052142,3.234328,3.329887,3.544224,3.424375,3.431357,3.417564,3.711159,4.011849,3.933489,3.975655
0,3.879346,2.340653,2.656912,2.7005,3.122737,3.38256,3.12487,3.038089,2.91488,3.478125,3.820658,3.919961,3.768763
0,4.226154,2.331481,2.787096,2.573678,3.060346,3.324946,3.181278,3.219116,3.090351,3.45346,3.692856,3.805309,3.718457
0,4.293743,2.609888,2.92917,2.589349,3.224763,3.489864,3.280032,3.145729,3.019077,3.297192,3.595017,3.658945,3.675359
0,4.297266,2.677361,3.022222,3.219644,3.192128,3.398217,3.312615,3.312123,3.392846,3.600428,4.0561,3.938978,3.880105
0,3.924087,2.041067,2.31654,2.441991,2.514121,2.769503,2.561538,2.626554,2.613771,3.020347,3.361539,3.483447,3.596253
0,4.744616,3.304726,3.002408,2.826489,2.777464,2.80052,2.62476,2.781744,2.911528,3.173369,3.241382,3.625185,3.912473
0,4.954361,3.804862,3.158229,2.896272,2.986247,3.00938,2.750222,2.920581,3.043773,3.363218,3.465524,3.757137,4.068767
0,4.956065,3.657854,3.173356,2.833191,3.055071,3.083262,2.938342,3.229913,3.318775,3.478825,3.602185,3.783931,4.109287
0,4.758593,3.604607,2.968614,2.660942,2.843532,2.867703,2.6959,2.965401,3.084842,3.220109,3.48653,3.662151,3.978875
0,5.225212,3.827879,3.536814,3.207346,3.259771,3.350905,3.192722,3.295076,3.27987,3.414762,3.526039,3.939305,4.270385
0,4.758927,3.64454,3.168619,2.858583,2.983569,3.128003,2.905836,3.094943,3.214891,3.494245,3.610444,3.863265,4.146737
0,4.709921,3.648828,2.992167,2.710831,2.859308,2.991103,2.746628,2.813103,3.103583,3.256752,3.435283,3.706233,4.020066
0,4.893641,3.639753,3.073872,2.80231,2.82458,3.056084,2.715941,3.032298,3.263588,3.294069,3.490292,3.629381,3.935975
0,5.303623,3.669697,3.536362,3.074232,3.159919,3.388612,3.135043,3.297446,3.325845,3.476176,3.661499,3.979256,4.242469
0,4.68125,3.469325,3.001246,2.59275,2.62317,2.88051,2.629303,2.708864,2.821721,3.148847,3.160595,3.586192,3.807116
0,4.809818,3.48933,3.018763,2.365629,2.341466,2.542673,2.604245,2.930351,3.302093,3.922899,4.135313,4.6572,5.571472
0,5.514868,3.664782,3.557869,2.791472,2.693989,2.901714,2.762062,3.159665,3.34087,4.04578,4.378231,4.927138,5.8075
0,5.141213,3.492194,3.307752,2.73134,2.620722,2.815913,2.920798,3.250062,3.609029,4.171283,4.43004,4.947687,5.755144
0,4.557081,2.83568,2.651982,1.860649,2.155568,2.366117,2.460062,2.762849,3.168402,3.83095,4.240525,4.647116,5.62489
0,5.506865,3.36183,3.423453,2.510698,2.881318,2.931379,3.053649,3.40296,3.817333,4.459197,4.784259,5.197701,6.180808
0,5.321389,3.258531,3.266961,2.560018,2.40781,2.663891,2.747988,3.220599,3.472023,4.190909,4.436875,4.906152,5.805493
0,4.576804,2.596337,2.677987,1.91512,2.074668,2.434046,2.598097,2.987772,3.418164,3.976033,4.326426,4.780968,5.497195
0,4.836799,2.705581,2.920326,2.1387,2.257094,2.488102,2.714811,3.107634,3.445858,3.957363,4.188196,4.751452,5.756636
0,5.450586,3.446915,3.451585,2.687131,2.684028,2.87961,2.903643,3.480997,3.831759,4.312502,4.613106,5.17204,6.212548
0,4.784166,2.934925,3.127257,2.142637,2.163334,2.42102,2.368205,2.894951,3.182089,3.686857,4.107658,4.569073,5.487884
0,6.325632,4.748912,4.700652,4.290808,4.366159,4.505892,4.281246,4.609932,5.121382,5.682033,6.214423,6.871535,7.46556
0,6.523963,5.159398,4.814806,4.417537,4.558918,4.742494,4.405639,4.802171,5.120092,5.669708,6.348699,6.919849,7.621655
0,6.601362,5.106363,4.676838,4.219241,4.563835,4.748971,4.523533,4.869971,5.159212,5.814227,6.355289,6.951942,7.518289
0,6.466407,5.015348,4.578063,4.162562,4.267128,4.439321,4.216679,4.521084,4.895405,5.725975,6.197757,6.868168,7.292424
0,6.885902,5.383047,4.987515,4.651106,4.802997,4.994433,4.590786,5.23319,5.524513,5.908317,6.609191,7.398208,7.84464
0,6.481358,5.179994,4.643547,4.369621,4.409247,4.613771,4.281053,4.792339,5.009393,5.771611,6.227099,7.115385,7.678607
0,6.502699,5.058793,4.651537,4.274151,4.400492,4.549233,4.272327,4.697567,5.041463,5.717853,6.093241,6.764918,7.454945
0,6.563337,5.127123,4.732548,4.367192,4.475457,4.608931,4.374392,4.838554,5.204074,5.735621,6.110421,6.751358,7.312728
0,6.882086,5.371929,5.053505,4.661016,4.726009,5.000663,4.710073,5.338159,5.59839,6.021948,6.629804,7.250976,7.854789
0,6.301932,4.89052,4.355434,4.056135,4.113012,4.369548,4.093555,4.637328,4.803837,5.387476,5.897973,6.776577,7.159876
0,4.070077,4.195949,3.787599,4.3229,4.860269,4.468093,4.197085,4.024257,4.79209,3.387422,3.472038,3.566195,3.644535
0,4.095494,4.270332,4.0213,4.452553,4.917116,4.715832,4.472606,4.183195,4.326948,4.12347,4.132216,4.059294,3.860188
0,4.110666,4.315614,4.050315,4.436652,4.730777,4.835177,4.514631,4.232961,4.039015,4.560001,4.53961,4.208438,3.618879
0,3.926892,4.116461,3.805205,4.025062,4.344246,4.754683,4.651467,4.591909,4.244454,4.236828,4.512539,4.305607,3.671409
0,4.430773,4.582004,4.280204,4.816517,5.347506,5.005433,4.661662,4.440868,5.16604,4.522186,4.34241,4.222248,3.883154
0,3.906073,4.042586,3.879469,4.310281,4.63893,4.545713,4.242654,4.26976,4.886821,5.02045,4.398782,4.380938,3.808599
0,3.930847,4.135012,3.853239,4.177053,4.347966,4.640476,4.481916,4.452316,5.036487,4.723504,4.647066,4.444141,3.770993
0,3.720316,3.876079,3.936333,4.11372,4.481257,4.884566,5.049424,5.00534,4.514645,4.263946,4.461757,4.387353,3.658672
0,4.38081,4.368463,4.107786,4.635508,5.42992,5.081385,4.688171,4.879633,5.114739,4.467015,4.731312,4.612151,4.066619
0,3.52659,3.62236,3.473679,3.917075,4.404862,4.20666,3.912493,4.227117,4.805505,4.685532,4.219124,4.050402,3.558032
0,4.832406,2.913274,2.529411,2.533168,2.528247,2.649866,2.486803,2.694476,2.852011,2.909839,3.277251,3.21099,3.502836
0,5.244251,3.127154,2.691616,2.609694,2.726097,2.948247,2.707892,2.772534,2.710229,3.014455,3.199685,3.456942,3.528607
0,5.202431,3.049598,2.756397,2.528679,2.829412,3.139818,2.867724,2.832893,2.80164,3.026041,3.293852,3.386505,3.543065
0,4.949617,2.81401,2.60952,2.357915,2.552979,2.873981,2.411258,2.624043,2.77057,2.850424,3.106884,3.233736,3.460431
0,5.349726,3.28926,2.783233,2.858557,2.970542,3.036228,2.742578,2.976168,3.092216,3.195772,3.394103,3.333199,3.535192
0,5.073501,2.96798,2.419699,2.342729,2.635989,2.880265,2.704901,2.715092,2.776317,3.038774,3.276258,3.476649,3.550813
0,5.051566,3.023781,2.723282,2.616115,2.615158,3.006349,2.812366,2.773767,2.870148,3.027449,3.114158,3.324049,3.445114
0,5.134766,2.994362,2.691484,2.488687,2.673948,3.082796,2.888204,2.823518,2.787326,2.90042,3.080936,3.270574,3.540306
0,5.414404,3.488498,2.90549,2.932425,3.012748,3.008043,2.734739,2.900097,3.009698,3.281475,3.336682,3.308412,3.599184
0,4.791467,2.835338,2.292986,2.396821,2.346937,2.491764,2.371791,2.432726,2.506989,2.808297,3.052136,3.236169,3.419728
0,5.496265,3.710662,3.494725,3.073497,2.919243,2.855305,2.685041,2.81873,2.915602,2.933169,3.274955,3.675714,3.980043
0,5.563451,3.809902,3.656574,3.179145,2.968153,3.032318,2.847047,3.03528,3.029591,3.29846,3.514508,3.782909,4.062541
0,5.701842,3.845026,3.541023,3.120139,3.127377,3.132465,2.820939,3.03033,3.04752,3.422581,3.517341,3.785522,4.182922
0,5.545841,3.759641,3.417049,3.001293,2.963336,2.991371,2.602588,2.770359,2.749306,3.11979,3.28624,3.688684,4.020438
0,5.865095,4.04066,3.776257,3.380533,3.326279,3.324685,3.124984,3.254721,3.108869,3.342658,3.515583,3.898878,4.178842
0,5.582072,3.835814,3.517782,3.175036,2.972391,3.096848,2.91394,3.088657,2.922992,3.298976,3.503307,3.764395,4.03302
0,5.559952,3.856669,3.470587,3.078664,3.010342,3.126397,2.790718,2.908053,2.79097,3.119891,3.436252,3.598668,3.996109
0,5.722446,3.89373,3.564075,3.048799,3.033446,3.11634,2.772438,2.874938,2.901287,3.072476,3.295513,3.618454,4.061218
0,5.832025,4.225385,3.822713,3.434134,3.212658,3.323159,3.157483,3.276141,3.206251,3.371464,3.484616,3.805386,4.206025
0,5.225679,3.646328,3.221862,2.809517,2.752353,2.875972,2.563555,2.722574,2.704342,3.005419,3.126158,3.517697,3.854398
0,5.097123,3.312212,3.039938,2.429166,2.63807,2.964127,3.145052,3.445105,4.256438,4.867974,5.073112,5.237339,5.715148
0,5.493232,3.805046,3.596943,2.775921,2.942445,3.18241,3.535236,3.761751,4.376304,5.008016,5.293286,5.450167,5.980636
0,5.163251,3.668947,3.210009,2.448037,2.769671,3.183669,3.565384,3.808042,4.361781,5.139215,5.419442,5.491031,5.90482
0,4.779672,2.998677,2.82278,2.06145,2.465607,2.731944,3.182783,3.484887,4.163887,4.954005,5.280621,5.315041,5.675972
0,5.39046,4.025022,3.489186,2.654788,3.171457,3.432865,3.906374,4.134653,4.766307,5.415695,5.613625,5.754415,6.348073
0,5.220069,3.651505,3.200424,2.561001,2.681356,3.178052,3.518104,3.842917,4.389485,5.079865,5.419364,5.465787,5.914789
0,4.879389,2.989885,2.97671,2.453677,2.675215,3.007505,3.342518,3.681158,4.302199,5.021708,5.361535,5.306087,5.660511
0,4.901923,3.387641,3.131237,2.340063,2.595477,3.042917,3.388759,3.582612,4.29786,5.009127,5.29782,5.321459,5.762449
0,5.547595,3.814471,3.521735,2.793206,3.208009,3.451114,3.78194,3.974895,4.753005,5.338679,5.571975,5.597677,6.232342
0,5.194291,3.019525,3.108406,2.3529,2.781553,2.922576,3.187432,3.438715,4.033156,4.686098,4.955384,5.061183,5.615319
0,5.845003,4.246165,3.988848,3.427165,3.617261,3.703887,3.799204,4.300799,5.010085,5.435793,5.899287,6.602175,7.260844
0,5.988339,4.674867,4.341484,3.932632,3.974384,4.174674,4.285752,4.709561,5.168247,5.612156,6.27578,6.980925,7.503615
