filename,speech,speechJ,Avgf0,Avgf1,Avgf2,Avgf3,Avgf4,Avgf5,Avgf6,Avgf7,Avgf8,Avgf9,Avgf10,Avgf11,Avgf12,pitch1,pitch2,jitt1,jitt2,jitt3,jitt4,jitt5,shim1,shim2,shim3,shim4,shim5,shim6
0_hch06.wav,0,0,4.9530171217,3.03628801484,3.01960794867,2.73762303239,3.09499038664,3.52911641876,3.58767409655,3.66732445961,3.50069281006,3.54573909184,3.54946265001,3.7643985815,3.86657026014,0,0,0,0,0,0,0,0,0,0,0,0,0
0_hch07.wav,0,0,4.88283230986,3.10687158541,2.99191244224,2.65726164911,3.06784389121,3.3823475566,3.41143551009,3.57071992369,3.63953967171,3.50863715597,3.52843888085,3.68048342857,3.93201105515,0,0,0,0,0,0,0,0,0,0,0,0,0
0_hch08.wav,0,0,4.9067255056,3.36221039536,3.08243420402,2.87243298199,3.0653852859,3.51996991698,3.34275020456,3.48760609822,3.44966799193,3.43884676544,3.4045931957,3.62782508906,3.84225194893,0,0,0,0,0,0,0,0,0,0,0,0,0
0_hch09.wav,0,0,5.14226182975,3.38722660548,3.15878136397,2.91507954128,3.44005919027,3.68438209866,3.86371577838,3.88219864133,3.85262799623,3.76880566455,3.70210031471,3.83234583784,4.03010488796,0,0,0,0,0,0,0,0,0,0,0,0,0
0_hch10.wav,0,0,4.57470772471,2.87226710991,2.71613636511,2.48419535463,2.81611683439,3.03264090969,3.16117115217,3.29912454489,3.18747310651,3.24344106221,3.31832431626,3.49531496559,3.6870644951,0,0,0,0,0,0,0,0,0,0,0,0,0
0_och01.wav,0,0,5.49554960467,3.89236371854,3.73040991842,3.04647937725,3.10415369076,3.308077967,3.2958066389,3.26992309803,3.40690845516,3.36303035207,3.66434274552,3.82507049799,4.24936346439,0,0,0,0,0,0,0,0,0,0,0,0,0
0_och02.wav,0,0,5.70048100385,4.18584135312,3.98220825058,3.24836938145,3.35167790575,3.50296117764,3.33054823295,3.41765011026,3.50969580208,3.59884256878,3.86031708905,4.11272344658,4.50798742793,0,0,0,0,0,0,0,0,0,0,0,0,0
0_och03.wav,0,0,5.82988863531,4.15442999066,3.91018229747,3.2517332006,3.39698625202,3.6581784767,3.34998611246,3.44110621843,3.53109217685,3.66039619266,3.99534108945,4.2205758063,4.51284525267,0,0,0,0,0,0,0,0,0,0,0,0,0
0_och04.wav,0,0,5.62447047828,3.85815325271,3.82963997667,3.13083076839,3.34542428959,3.47977614139,3.20581171209,3.16764069101,3.32586355982,3.58208555256,3.68975946634,4.10619292212,4.42056864585,0,0,0,0,0,0,0,0,0,0,0,0,0
0_och05.wav,0,0,6.07431502668,4.39188371201,4.07110284703,3.44464368425,3.61820481681,3.78757693743,3.64497857279,3.54019883344,3.71376365104,3.72384797579,4.07367767098,4.42605686186,4.73390988826,0,0,0,0,0,0,0,0,0,0,0,0,0
0_och06.wav,0,0,5.67287672212,3.92404655034,3.83945759628,3.1230578927,3.30581720219,3.56788971877,3.24083302721,3.27579426636,3.4857833971,3.56620779548,3.81421010822,4.21609511124,4.56326355312,0,0,0,0,0,0,0,0,0,0,0,0,0
0_och07.wav,0,0,5.59866188443,3.88638892333,3.84727070123,3.19908503076,3.3180775232,3.51985873292,3.2282215757,3.25631680946,3.63482930366,3.7762124554,3.79267347874,4.13886857307,4.37912854394,0,0,0,0,0,0,0,0,0,0,0,0,0
0_och08.wav,0,0,5.63640480674,4.03706975176,3.94976840852,3.22502510927,3.41119503114,3.6004955664,3.30190144005,3.34507257326,3.46637847326,3.6090332966,3.68881871183,3.98614700912,4.22537261064,0,0,0,0,0,0,0,0,0,0,0,0,0
0_och09.wav,0,0,6.00303635687,4.34639268769,4.13438537256,3.47432503398,3.53513886519,3.68039505804,3.60731712267,3.60510198351,3.71281468605,3.7826583635,3.95846950955,4.32684189846,4.68915266985,0,0,0,0,0,0,0,0,0,0,0,0,0
0_och10.wav,0,0,5.33611228312,3.60180664776,3.51803941547,2.88438461661,2.9849207638,3.17745654797,3.05847657525,3.03154399576,3.16159862884,3.30088387052,3.63854369129,3.82952558118,4.21028077577,0,0,0,0,0,0,0,0,0,0,0,0,0
0_pch01.wav,0,0,4.43080083356,2.50313609765,2.76779859588,2.3334051337,2.56209709455,2.89193304471,3.78217736985,4.23972187054,5.61296436713,5.92537360716,7.51117359867,7.48723927991,7.12029625323,289.106,14.385,0.026680000000000002,9.2797e-05,0.882,0.0020399999999999997,0.026469999999999997,0.15982,1.434,0.09142,0.11382999999999999,0,0.27427
0_pch02.wav,0,0,4.50933815016,2.84735081998,2.62221784824,2.51481454521,2.63197136126,2.95059516619,4.0549866321,4.49826771958,5.77502367988,6.07426490447,7.67874671881,7.72374375594,7.37236063748,293.116,6.384,0.034710000000000005,0.000119118,1.528,0.00402,0.04584,0.19132000000000002,1.687,0.09842000000000001,0.09811,0,0.29526
0_pch03.wav,0,0,4.67837064427,3.02285213187,2.81993222657,2.75791865558,2.75810652367,3.07800152181,4.11417144796,4.69861196315,5.93363350983,6.22084642647,7.88611798157,7.85769537169,7.39090173842,289.424,10.565,0.007940000000000001,2.6854e-05,0.49,0.0053,0.01471,0.16765999999999998,1.48,0.09050000000000001,0.08726,0,0.27149
0_pch04.wav,0,0,4.37684897564,2.53281040798,2.6562850697,2.37338505384,2.50618338314,2.87501475981,3.77163075207,4.22638078098,5.49897784543,5.89609990329,7.51119860776,7.50418874864,7.08628440669,292.014,7.712,0.04947,0.000163567,2.395,0.0032500000000000003,0.07185,0.24331,2.021,0.10338,0.18898,0,0.31015000000000004
0_pch05.wav,0,0,4.88301479091,3.18661687658,3.12692009838,2.79335997173,2.91813860351,3.18093211266,4.40286780305,4.89251238122,6.19439471374,6.52802266511,8.06011367113,8.14692003617,7.84802365097,293.139,3.077,0.04407,0.000152621,1.9980000000000002,0.00307,0.05994,0.19023,1.892,0.09218,0.08741,0.023039999999999998,0.27654
0_pch06.wav,0,0,4.34920142366,2.64597587147,2.73778946539,2.43748446445,2.74467078933,2.99971197854,4.04985631914,4.49483532778,5.81230714618,6.25436472579,7.90864540482,7.86813096541,7.43656869162,291.025,4.786,0.020630000000000003,6.9629e-05,0.83,0.00813,0.02489,0.17324000000000003,1.802,0.07506,0.15542999999999998,0,0.22518000000000002
0_pch07.wav,0,0,4.4606900124,2.98239321623,2.627127547,2.40941147511,2.63131221294,2.98528033072,3.87338203026,4.37643735102,5.72101279596,6.08502135498,7.54720113035,7.53478677067,7.163876934,294.19,2.96,0.05137,0.000173718,3.7740000000000005,0.05434,0.11321,0.17246,1.659,0.05881,0,0,0.17642
0_pch08.wav,0,0,4.67065723555,2.74454435475,2.78198525428,2.3767119195,2.67034390001,2.94767411157,3.92307193341,4.32914215236,5.77940841917,6.06400055657,7.69206408892,7.61642171534,7.23020035687,291.348,4.966,0.05018,0.000176788,1.6840000000000002,0.0028599999999999997,0.05053,0.2913,2.388,0.19054,0,0,0.5716100000000001
0_pch09.wav,0,0,4.96630411976,3.09708908533,3.12884360126,2.90109148777,3.04023000855,3.25101890085,4.28908446224,4.79478546458,6.18942505522,6.49413688174,7.98294859216,7.98881805638,7.71324414164,287.247,12.592,0.06368,0.000215705,3.321,0.052590000000000005,0.09964,0.22389,1.898,0.11229,0,0,0.33687
0_pch10.wav,0,0,4.08815818162,2.53819058667,2.39095264749,2.14889766382,2.28523588175,2.46237205377,3.66239885163,4.1481273405,5.4562595129,5.68705858142,7.3102544838,7.39406723087,7.04860874131,291.952,8.311,0.06087,0.000205989,2.71,0.01212,0.08131000000000001,0.12076,1.153,0.06352000000000001,0.06448000000000001,0.13403,0.19055
10_ch01.wav,0,0,6.28526716958,5.16168669158,5.3497176041,4.99962149939,5.14185887904,5.52279131374,5.69375696195,6.40768228115,6.98900686866,7.58979093822,8.1932139517,9.00560665574,9.51266275882,0,0,0,0,0,0,0,0,0,0,0,0,0
10_ch02.wav,0,0,6.30505675797,5.45712851043,5.38282829174,5.20085201056,5.34161177958,5.74567702835,5.82580116898,6.61663336025,7.08187128853,7.49449427213,8.49128483003,9.13754552406,9.71095568994,0,0,0,0,0,0,0,0,0,0,0,0,0
10_ch03.wav,0,0,6.38721873221,5.31946985362,5.03736381027,4.84114912463,5.03606252051,5.52349149762,5.72776503005,6.43247810545,7.03520134645,7.90925914308,8.5351220889,9.09268296546,9.61472541316,0,0,0,0,0,0,0,0,0,0,0,0,0
10_ch04.wav,0,0,6.06506931511,5.15084243743,5.27495048951,5.03832563397,5.15301973118,5.54616514495,5.78526976043,6.46981021572,6.93330516493,7.5842813672,8.29675481318,9.04351612976,9.57802820365,0,0,0,0,0,0,0,0,0,0,0,0,0
10_ch05.wav,0,0,6.64367259545,5.58145237834,5.67781212879,5.47051744978,5.6305424302,5.97933544882,6.24617082262,7.07160552967,7.52812131458,7.96538657403,8.78417150272,9.53110256577,10.067190487,0,0,0,0,0,0,0,0,0,0,0,0,0
10_ch06.wav,0,0,6.27657183608,5.20631636134,5.15803119506,4.93761767098,5.08996820527,5.54208284146,5.67716290392,6.42013790631,7.01834430866,7.86157392734,8.46841009074,9.24110361389,9.73293402852,0,0,0,0,0,0,0,0,0,0,0,0,0
10_ch07.wav,0,0,6.21654631732,5.10892650644,5.09519231755,4.91971975202,5.22669117365,5.55559368101,5.717212038,6.44656429577,6.94097773329,7.5563199684,8.24806812693,8.99475308746,9.53656714448,0,0,0,0,0,0,0,0,0,0,0,0,0
10_ch08.wav,0,0,6.17703194835,5.23356958487,5.12024988884,4.87261442098,5.03450614605,5.44958163249,5.70630552194,6.53992499011,7.06592428601,7.46317973637,8.15484936202,8.92090113577,9.53743514481,0,0,0,0,0,0,0,0,0,0,0,0,0
10_ch09.wav,0,0,6.70705176216,5.85890422309,5.80432901085,5.77051965496,5.74743361353,6.16758737778,6.28883793321,7.16465293072,7.37992193851,7.88945498298,8.58676583453,9.42190887504,9.98528657241,0,0,0,0,0,0,0,0,0,0,0,0,0
10_ch10.wav,0,0,6.18754842991,5.07723021235,5.23337214542,5.04733355882,5.11103647806,5.55542105139,5.59202594862,6.22658539281,6.73708826094,7.46073261177,8.08286529597,8.8014762826,9.26519749752,0,0,0,0,0,0,0,0,0,0,0,0,0
10_dch01.wav,0,0,3.85679429437,4.3608203228,5.03983149849,4.78150110827,5.47712940258,5.17742656284,4.29858261409,4.06594326892,3.78963125648,3.50492252339,3.60161150899,3.89161612869,4.03120037079,0,0,0,0,0,0,0,0,0,0,0,0,0
10_dch02.wav,0,0,4.19511699227,4.42374192726,5.3254087631,5.01561253683,5.58506783584,5.56130463207,4.37512963583,4.01238921204,3.85640383482,3.80482362998,3.85303103636,3.90724004493,4.20202534034,0,0,0,0,0,0,0,0,0,0,0,0,0
10_dch03.wav,0,0,3.87248970774,4.28361333536,5.61682346508,5.33832655743,5.60277495144,5.80957767178,4.13310995848,4.15841029182,3.7814723922,3.86723244169,3.90335151789,3.93481075637,4.15009718171,175.202,4.341,0.06271,0.000357494,3.6189999999999998,0.0378,0.10858000000000001,0.11029,1.43,0.06798,0,0,0.20393
10_dch04.wav,0,0,3.71964955787,3.84284281246,5.56414500388,5.30573456998,5.42647624006,5.71319432261,4.41567964278,4.56355898319,4.03038831943,3.79444906857,3.56265633033,3.90306009314,4.19652697298,177.655,5.542,0.04337,0.000256481,2.478,0.02481,0.07435,0.24867,1.958,0.22168,0,0,0.6650400000000001
10_dch05.wav,0,0,4.22527081362,4.82154392927,5.70248454896,5.37657984995,6.14594612432,5.80917042077,4.90224334261,4.42187805655,4.24028334436,4.16667767517,4.07721623651,4.14819903253,4.32838633897,177.737,2.09,0.00846,4.7725e-05,0.4030000000000001,0.011439999999999999,0.012090000000000002,0.3155,2.58,0.13984,0,0,0.41953
10_dch06.wav,0,0,3.69737602438,4.20011538924,5.38576900342,5.03268043689,5.55730659099,5.53761217758,4.21853754511,4.10252309155,4.09124306285,4.13592748056,3.97843253271,4.08368616327,4.21918439527,174.329,5.274,0.08874000000000001,0.00051138,4.929,0.039380000000000005,0.14787,0.23685,2.537,0,0,0,0
10_dch07.wav,0,0,3.70489793958,4.17319778809,5.57741620784,5.23199982076,5.4396677359,5.64320106497,3.97824018425,4.38492157475,4.20462042529,3.84036970647,3.78714028432,4.00777174983,4.20239097165,0,0,0,0,0,0,0,0,0,0,0,0,0
10_dch08.wav,0,0,3.57440506794,4.17737406373,5.7355776896,5.44137987834,5.63680777507,5.819722613,4.64999270385,4.98869422614,4.33611706937,3.81339736201,3.67910197869,3.95083893308,4.18210139146,185.139,1.245,0.01656,8.9116e-05,0.685,0.01023,0.020560000000000002,0.10497000000000001,1.075,0.013720000000000001,0,0,0.04117
10_dch09.wav,0,0,4.15231035987,4.67229053587,5.69491395551,5.3569907871,6.2123556393,5.64007296276,4.94022119141,4.49107212927,4.16049638965,4.14224970353,4.22385805084,4.19656576316,4.40234443013,0,0,0,0,0,0,0,0,0,0,0,0,0
10_dch10.wav,0,0,3.42564165672,3.95702331802,5.03050347695,4.66927879632,5.32199322824,4.99880016067,4.26780078794,4.07617148761,3.90966151242,3.94022569259,3.74061774472,3.89728177134,3.96741798176,177.953,1.645,0.13394,0.000800277,8.98,0.12847,0.26941,0.15714,1.246,0.10476,0,0,0.31427
10_hch01.wav,0,0,3.06102164294,1.71719141951,2.29149360616,2.05516955429,2.23586707622,2.77458194124,2.97569662241,2.56884435941,2.77988782645,2.77899861926,3.19326879076,3.16044814727,3.40098900033,0,0,0,0,0,0,0,0,0,0,0,0,0
10_hch02.wav,0,0,3.3908236348,2.12854856089,2.49829972626,2.2279782263,2.36275599437,2.89804785285,2.8526464662,2.65879405281,2.75019826761,2.90720107453,3.15125018557,3.29144494259,3.54590306589,0,0,0,0,0,0,0,0,0,0,0,0,0
10_hch03.wav,0,0,3.22139693121,2.2264382271,2.45171385547,2.31877745226,2.6384092783,3.21628108259,2.95417006717,2.82112742891,2.83182366645,2.98992603018,3.30920146285,3.30889080051,3.53365044691,0,0,0,0,0,0,0,0,0,0,0,0,0
10_hch04.wav,0,0,3.00768950011,2.0657781502,2.38496786484,2.17597022035,2.58703905895,3.09456300559,2.83659095058,2.51414235261,2.61400718363,2.79065210142,3.07682112982,3.19398899423,3.46693836663,0,0,0,0,0,0,0,0,0,0,0,0,0
10_hch05.wav,0,0,3.47162127401,2.28914809325,2.60946302224,2.37429166066,2.62546547395,3.28421351149,3.37417445339,2.95184017753,3.12343057385,3.08380802515,3.33651729389,3.3680839973,3.64460211225,0,0,0,0,0,0,0,0,0,0,0,0,0
10_hch06.wav,0,0,3.25482320143,2.10966072382,2.31355949056,2.13831854897,2.3855834773,2.97870577004,3.00314852533,2.71294513222,2.71858660303,3.0467602794,3.24285057594,3.27486384429,3.39274497382,0,0,0,0,0,0,0,0,0,0,0,0,0
10_hch07.wav,0,0,3.19557753803,1.86718748538,2.39012425953,2.23941073475,2.48833712819,3.13358961743,2.96515986134,2.79935155747,2.9302015605,2.90729204096,3.08262147383,3.21320684295,3.46479109245,0,0,0,0,0,0,0,0,0,0,0,0,0
10_hch08.wav,0,0,3.3162809046,2.12183133734,2.61476907975,2.32299080751,2.67580982826,3.38550636603,2.99215785308,2.70698605207,2.74699363755,2.83888533158,3.18436435946,3.20292005968,3.47326673306,0,0,0,0,0,0,0,0,0,0,0,0,0
10_hch09.wav,0,0,3.71533932049,2.48930962611,2.76350275365,2.45838770357,2.72156794674,3.24367500122,3.2775152687,2.80599403706,3.03238953719,3.01661944717,3.39838400012,3.39616109768,3.6275490493,0,0,0,0,0,0,0,0,0,0,0,0,0
10_hch10.wav,0,0,3.0149074571,2.1092427273,2.1706192662,1.80856477205,1.91901186307,2.33086729467,2.58648288905,2.47251544619,2.43423614301,2.54375669207,2.829827193,3.22369794359,3.49985045698,0,0,0,0,0,0,0,0,0,0,0,0,0
10_och01.wav,0,0,5.24042263891,3.20727303383,3.58599944391,3.05995820116,2.96351005703,3.09269383245,3.18904264015,3.65806102557,4.17535965721,4.7157698978,5.17627306197,5.65931168391,5.62344724771,0,0,0,0,0,0,0,0,0,0,0,0,0
10_och02.wav,0,0,5.40685679349,3.53784851563,3.74615749842,3.28293235642,3.15693962081,3.23523525647,3.45451772457,3.68843503837,4.36501712037,4.9443470767,5.41949560324,5.88083214645,5.83285614456,0,0,0,0,0,0,0,0,0,0,0,0,0
10_och03.wav,0,0,5.30353368099,3.57199721059,3.8091455721,3.35979626304,3.29282761645,3.26135135249,3.4730136155,3.75866012343,4.37215825868,5.01945439277,5.43560090861,5.97642273656,5.89857032704,0,0,0,0,0,0,0,0,0,0,0,0,0
10_och04.wav,0,0,5.09488283229,3.62969784125,3.67290146751,3.17744361093,3.0885934442,3.21817317113,3.2943118828,3.56080494718,4.16051453055,4.7279300339,5.26052893846,5.62557521443,5.69799096949,0,0,0,0,0,0,0,0,0,0,0,0,0
10_och05.wav,0,0,5.57912547981,3.79740450147,3.90655609188,3.42504520916,3.30647053045,3.43154927043,3.72341277098,4.14187334534,4.77837702823,5.2711287963,5.62984898407,6.2236020851,6.07322940439,0,0,0,0,0,0,0,0,0,0,0,0,0
10_och06.wav,0,0,5.34249239045,3.45117346419,3.72567582369,3.25307617059,3.15311795565,3.24746253681,3.47541396968,3.76228958938,4.29491081334,4.8864720471,5.47289717136,5.9717986308,5.91153850465,0,0,0,0,0,0,0,0,0,0,0,0,0
10_och07.wav,0,0,5.24217417889,3.46755943627,3.63391159272,3.15029978983,3.08771759055,3.12538830652,3.40971254208,3.63937566577,4.2273660808,4.89177438217,5.22339878514,5.75340722054,5.70419169975,0,0,0,0,0,0,0,0,0,0,0,0,0
10_och08.wav,0,0,5.20321243571,3.50737303655,3.71654705195,3.30339073769,3.18084331184,3.29754155929,3.43410253441,3.57038099472,4.15713504696,4.73578337206,5.13424207955,5.65675742855,5.71907057143,0,0,0,0,0,0,0,0,0,0,0,0,0
10_och09.wav,0,0,5.65928700354,3.74294341693,3.91095857313,3.54489380239,3.26251634859,3.66257601878,3.68815466167,4.19084821132,4.74098335553,5.22119587968,5.58770856879,6.08897483327,6.00619439784,0,0,0,0,0,0,0,0,0,0,0,0,0
10_och10.wav,0,0,4.96882344327,3.42185718926,3.3976125239,2.95156357186,2.78616215907,3.00944988234,3.14736059978,3.4464261922,4.08988109319,4.5881945599,5.09618509383,5.62230892278,5.59784223199,0,0,0,0,0,0,0,0,0,0,0,0,0
10_pch01.wav,0,0,4.35812007315,3.24608600766,3.50916895299,3.46521928687,3.32419970402,4.17324106028,4.13607622203,5.45742657804,5.86653265789,5.61019843495,5.64720483991,5.67664241372,5.74341900204,296.492,1.455,0.18328,0.000626468,12.219,0,0.36656,0.18123,1.232,0,0,0,0
10_pch02.wav,0,0,3.86878146793,2.88160933593,3.10018142142,3.23454714757,3.52369824026,4.2819658964,4.3159385153,5.73595296253,6.12970537524,5.7274281519,5.93183816511,5.85902931557,5.94332345725,0,0,0,0,0,0,0,0,0,0,0,0,0
10_pch03.wav,0,0,4.43382079319,3.17960581835,3.61234955726,3.52809213494,3.81797195318,4.49505604862,4.53799596707,5.78020867131,6.19591777818,5.80316709769,6.06941053242,5.99118690067,5.97396747479,295.256,1.599,0.09084,0.000337931,6.035,0,0.18106000000000003,0.33511,3.545,0,0,0,0
10_pch04.wav,0,0,4.29633419595,2.76592385823,3.13638747856,3.15707605357,3.43351648855,4.12286380733,4.14801615239,5.39971112403,5.76025115604,5.46577682964,5.76079306313,5.63401389444,5.66097676376,0,0,0,0,0,0,0,0,0,0,0,0,0
10_pch05.wav,0,0,5.65285972949,4.14412106441,4.03228460525,4.10807382531,4.03904070928,4.88856006388,4.86233748484,5.93392556554,6.28765844944,6.11962496089,6.32931869014,6.28591333151,6.42048780697,0,0,0,0,0,0,0,0,0,0,0,0,0
10_pch06.wav,0,0,4.6924325628,3.52901463086,3.69359864163,3.57086028379,3.75505634088,4.31933978604,4.46405429897,5.68209315652,6.03321314594,5.81866473739,6.01326607593,5.99550483055,5.96643940748,289.634,17.151,0.1244,0.000433183,4.904,0,0.14711000000000002,0.31788,2.6,0.08718000000000001,0,0,0.26153
10_pch07.wav,0,0,4.81561513765,3.36882874736,3.52016776065,3.30873653478,3.61007924277,4.23210007997,4.34578561311,5.57552557092,6.04033286454,5.66986046211,5.82651236937,5.79828713785,5.76505057604,277.541,23.8,0.08717000000000001,0.000313528,2.649,0,0.07946,0.25445,1.833,0.03527,0,0,0.1058
