@relation mfcc_NL-weka.filters.unsupervised.attribute.Remove-R15

@attribute speech {1,0}
@attribute ' Avgf0' numeric
@attribute ' Avgf1' numeric
@attribute ' Avgf2' numeric
@attribute ' Avgf3' numeric
@attribute ' Avgf4' numeric
@attribute ' Avgf5' numeric
@attribute ' Avgf6' numeric
@attribute ' Avgf7' numeric
@attribute ' Avgf8' numeric
@attribute ' Avgf9' numeric
@attribute ' Avgf10' numeric
@attribute ' Avgf11' numeric
@attribute ' Avgf12' numeric

@data
1,6.326778,5.774205,6.176283,6.190433,6.60292,6.888908,6.645917,6.723216,6.734775,7.020975,6.932345,6.676275,6.399357
1,5.547047,4.233732,4.250908,4.074335,4.118593,4.111578,3.905276,3.997168,3.892013,3.895494,4.121416,4.390061,4.429115
1,4.896646,3.851429,4.147465,4.047672,4.215003,4.453478,4.296373,4.452561,4.540751,4.566607,4.766784,5.06029,5.149562
1,4.679526,4.065903,4.731568,4.900482,4.958777,5.19469,5.268186,5.228269,5.072877,5.056148,5.258153,5.350858,4.835436
1,6.086109,5.528975,5.944733,5.858688,6.165351,6.482145,6.178363,6.308044,6.396826,6.761203,6.67163,6.45645,6.228333
1,4.862561,4.040435,4.837823,4.752336,4.707721,4.967225,5.064695,5.156819,5.160099,5.147046,5.172541,5.399152,4.944616
1,4.700749,4.307149,4.94428,4.885853,4.697219,4.636178,4.461483,4.625683,4.73351,5.088895,5.285355,5.663491,5.338927
1,5.996753,4.592964,4.959596,4.613708,4.490806,4.681291,4.638602,4.89031,5.064513,5.449462,5.55596,5.765469,5.762428
1,7.08864,5.885027,6.278824,6.14594,6.288577,6.556395,7.00898,6.844852,7.144345,7.21101,6.979544,6.709937,6.545809
1,5.058616,3.918984,4.231233,4.068374,4.267578,4.557386,4.596862,4.773441,4.862117,4.978773,5.018702,5.248993,5.3236
1,4.550123,4.384222,5.114137,5.311666,5.312683,5.267413,5.026845,5.063315,5.069593,5.384373,5.48638,5.708117,5.389379
1,4.816282,3.756872,4.051554,3.903589,4.032597,4.299509,4.340962,4.587355,4.750295,4.98334,5.098176,5.340855,5.435536
1,6.273739,5.796396,6.37116,6.379563,6.224543,6.358441,6.262871,6.543875,7.017954,7.362036,7.319526,7.525897,6.865232
1,4.610309,4.301423,4.99176,5.10625,4.960067,4.893884,4.739303,4.901986,4.967555,5.349873,5.52002,5.810065,5.464779
1,6.512902,5.56048,5.912018,5.778629,5.986505,6.240005,6.396357,6.648471,6.793953,6.85986,7.077292,7.273485,7.235597
1,5.453216,4.398057,4.622878,4.668665,4.89245,5.419171,5.586728,5.790129,5.749788,5.968074,6.232522,6.491312,6.464969
1,6.101655,4.994899,5.243979,5.33613,5.739213,6.22456,6.255906,6.479354,6.420052,6.604685,6.83508,7.085105,7.100965
1,5.241518,4.4648,4.796039,4.946689,5.227848,5.659019,5.787109,5.972465,5.917667,6.006557,6.181151,6.34818,6.063263
1,5.538035,5.217037,6.00597,6.199854,6.334562,6.404348,6.310731,6.424794,6.333229,6.705618,7.049045,7.440591,7.119502
1,5.706378,4.808295,5.254354,5.145131,5.397271,5.715346,5.910192,6.105657,6.115068,6.350965,6.668847,6.853355,6.807739
1,6.113402,5.554457,5.947816,5.512059,5.586605,5.946771,5.949054,6.40408,6.591924,6.882974,7.042405,7.219433,7.110722
1,5.363592,4.188502,4.433687,4.448076,4.806502,5.226165,5.324441,5.626114,5.680953,5.832325,6.025201,6.257776,6.259031
1,5.764038,4.477128,4.673768,4.713542,5.099913,5.542774,5.553178,5.780959,5.771483,5.990441,6.199587,6.426951,6.392876
1,6.090039,6.439985,6.93942,6.175106,6.156924,6.444098,6.144381,6.203065,6.560761,6.763875,6.896969,7.167373,6.736038
1,5.115753,3.511459,3.837358,3.815667,3.997495,4.317416,4.201663,4.527647,4.675882,4.860771,5.029684,5.235074,5.384398
1,5.728024,4.60873,4.889077,4.775868,5.091362,5.154217,4.692644,4.739267,4.694804,4.544088,4.371137,4.618213,4.751685
1,5.011406,3.268513,3.483584,3.335398,3.540177,3.948237,4.045167,4.09392,4.157515,4.435035,4.494588,4.622613,4.614249
1,5.353379,3.97314,4.115784,3.887902,4.176006,4.556505,4.418109,4.494488,4.493294,4.550136,4.622481,4.712849,4.788025
1,6.017664,4.624154,4.636626,4.483984,4.733682,5.036892,4.875754,5.140319,5.193459,5.285854,5.341705,5.409393,5.485581
1,7.06323,5.848763,5.932647,5.898206,5.926242,6.097552,6.086472,6.101975,6.04969,6.170067,6.374693,6.551867,6.733725
1,5.214149,4.496338,4.86864,4.695152,4.863341,5.03479,5.070887,5.164731,5.19531,5.383793,5.561781,5.665705,5.627531
1,4.769194,3.357443,3.814935,3.64482,4.055303,4.400117,4.187532,4.173296,4.007927,4.200088,4.481077,4.570128,4.566435
1,7.235804,5.899648,5.968508,5.803322,5.818952,6.064477,6.055429,6.192276,6.127128,6.225065,6.247442,6.280872,6.436432
1,5.162705,3.334903,3.411589,3.398748,3.271211,3.554046,3.614462,4.0973,4.467825,4.895187,4.821895,5.093146,5.285187
1,6.191717,5.171768,5.543263,5.494379,5.510334,5.644153,5.826055,6.125767,6.188023,6.216345,6.312019,6.398257,6.481176
1,5.531572,4.371486,4.762881,4.571087,4.67204,5.064283,5.263498,5.784195,5.964324,6.126817,6.171427,6.26243,6.408555
1,5.734817,4.763277,4.918748,4.869679,4.986451,5.252096,5.282077,5.665848,5.954691,6.214041,6.095688,6.199874,6.246299
1,6.652946,5.817077,6.454851,6.557249,6.575273,6.732522,6.301988,7.000997,7.294287,7.167103,7.255826,7.058171,6.562002
1,7.392045,6.546947,6.990419,6.864583,6.920447,6.971068,6.284125,6.971181,7.256637,7.263118,7.087461,7.140422,6.569534
1,7.192721,5.581392,5.632688,5.475642,5.378568,5.505739,5.302074,5.572821,5.875783,6.056678,6.211314,6.725143,6.659677
1,5.5534,4.477587,5.249929,5.266174,4.874038,4.908345,4.851838,5.405062,5.961959,6.05763,6.35933,6.769787,6.461185
1,5.662254,4.489523,4.740134,4.778268,5.029907,5.123377,4.863448,5.146418,5.371187,5.27615,4.700279,5.130384,5.529769
1,6.100985,5.107183,5.413415,5.371749,5.493051,5.600383,5.719867,6.007711,6.046678,6.162247,6.304583,6.456207,6.415663
1,5.286257,3.967091,4.375557,4.164682,4.112658,4.298557,3.97228,4.04049,4.021904,4.18364,4.381923,4.775056,4.836949
1,4.907262,4.086169,4.436178,4.215564,4.034323,4.106249,4.157605,4.725288,4.940751,5.231378,5.354262,5.529868,5.640246
1,7.54539,6.645563,6.91302,6.797916,6.725234,6.649102,5.84551,6.138623,6.375412,6.497207,6.366466,6.427215,5.837155
1,7.100521,5.393409,5.380175,5.031038,4.741232,4.724982,4.399221,4.685936,4.971674,4.984936,5.066347,5.405875,5.130055
1,6.24156,5.313152,5.61523,5.569781,5.575656,5.608974,5.57909,5.853714,6.098911,6.263046,6.207105,6.425425,6.082612
1,6.0516,6.31783,6.582253,5.907182,5.540391,5.737925,5.460473,5.68451,6.061881,6.219105,6.273659,6.921312,6.604451
1,4.902803,4.104516,4.416459,4.304972,4.330748,4.033995,3.790854,4.232397,4.487134,4.584867,4.710288,4.790455,4.398051
1,4.900319,3.201928,3.27672,3.260421,3.15191,3.234606,3.083076,3.504884,3.848392,4.089127,4.144799,4.598644,4.803345
1,7.678244,6.549937,6.788324,6.840523,6.648113,6.743572,6.45749,6.575088,6.798884,6.911265,6.992658,7.127216,6.877333
1,7.85883,6.626443,6.733289,6.902085,6.941629,7.160779,7.077249,7.299074,7.326916,7.512747,7.775481,7.649067,7.498381
1,6.540027,5.73482,6.090257,6.219533,6.28946,6.277899,5.920216,6.060346,6.292234,6.687615,7.003207,7.410671,7.166431
1,6.869672,5.923951,6.391112,6.592634,6.704722,6.875393,6.932527,7.114027,7.185609,7.301412,7.459791,7.566861,7.051482
1,5.722017,4.996799,5.392468,5.593701,5.682612,5.619358,5.515945,5.844348,5.856801,5.985455,6.017528,5.921233,5.477288
1,6.458185,5.336883,5.975993,6.019823,6.131157,6.204113,5.915803,5.888106,5.608208,5.741971,6.168166,6.360258,6.101021
1,7.362098,6.486802,7.046593,7.29011,7.255627,7.327853,6.92721,7.167614,7.204771,7.278013,7.461569,7.18416,6.378484
1,6.809676,5.840026,5.955992,6.096699,6.108115,6.232736,5.870031,6.026593,6.075139,6.108702,6.321075,6.810391,6.315311
1,6.83969,5.925988,6.368375,6.660328,6.831872,6.930488,6.920773,7.034878,7.115135,7.285867,7.42878,7.521668,6.9823
1,6.297531,5.294008,6.223876,6.505327,5.979768,5.94613,5.824149,6.130808,6.32273,6.188887,6.578737,7.063182,6.49969
1,8.680791,8.0293,7.762327,7.758323,8.073432,8.135729,7.672727,7.692266,7.743894,7.864649,7.809486,7.941092,7.560643
1,5.041749,3.220407,3.467354,3.416179,3.423221,3.518288,3.409427,3.707233,4.073533,4.171094,4.170616,4.6158,4.817099
1,5.401496,4.553107,5.081297,4.762829,4.781028,4.863978,4.881919,5.234459,5.341972,5.50231,5.6012,5.760818,5.824075
1,6.742221,5.352945,5.609581,5.530254,5.493134,5.510864,5.325325,5.528683,5.652607,5.600346,5.794329,6.062363,5.869149
1,7.069078,5.540475,5.697752,5.65353,5.745797,5.813237,5.576315,5.741646,5.864414,6.034368,6.068551,6.34032,6.516505
1,4.711571,3.313186,3.958892,3.915321,4.024066,4.278445,3.875086,3.832931,3.670652,3.836303,4.121103,4.448489,4.530432
1,7.733851,6.594198,6.658037,6.374613,6.261116,6.352168,6.101846,6.243275,6.317819,6.475814,6.712489,6.862811,6.808682
1,5.018943,4.049594,4.598802,4.456983,4.474797,4.596277,4.627507,4.951805,5.072313,5.35404,5.481573,5.634632,5.599013
1,6.55077,5.085753,5.161053,5.093409,5.203615,5.510014,5.524712,5.729485,6.003373,6.156734,6.419002,6.416701,6.459341
1,5.839592,4.671288,4.721434,4.376501,4.548766,4.754325,4.70372,4.900098,5.260482,5.51455,5.510983,5.857187,5.902942
1,8.167128,7.0949,6.757269,6.183549,5.982206,6.121187,6.049152,6.222915,6.300488,6.489976,6.664391,6.78796,6.875122
1,5.256344,4.459855,4.747804,4.219152,4.123641,4.356467,4.545206,4.886695,5.006258,5.289771,5.479351,5.612303,5.611789
1,6.840093,5.565317,5.699278,5.351598,5.340063,5.620626,5.596073,5.766682,5.798207,6.146819,6.472423,6.416342,6.440387
1,6.883862,5.425682,5.478895,5.134103,5.121709,5.36426,5.390112,5.471654,5.622747,5.7654,5.802829,6.081175,6.324513
1,7.8635,6.68917,6.525737,6.011074,5.906694,6.047506,5.982201,6.204202,6.342761,6.474781,6.703876,6.892676,7.014951
1,4.79565,3.783645,4.121263,3.706731,3.926512,4.25063,4.484638,4.852724,4.91668,5.129723,5.298549,5.530224,5.679328
1,8.013103,6.853201,6.576692,6.065978,5.79121,5.979697,6.007775,6.334846,6.745095,6.935182,7.10454,7.22024,7.268103
1,5.041269,4.155286,4.556001,4.133488,4.005665,4.272646,4.457363,4.803474,5.106685,5.500335,5.632885,5.755904,5.74034
1,6.312156,5.240242,5.755107,5.439525,5.228875,5.318979,5.234131,5.42021,5.765153,6.032422,6.006907,6.396803,6.48293
1,5.372815,4.090371,4.433041,4.122727,4.033897,4.084031,4.076459,4.22993,4.410905,4.461781,4.628994,4.881441,4.845569
1,8.322252,6.846649,6.931101,6.549306,6.699407,6.976161,6.832801,6.923356,6.749428,6.84663,7.098282,7.184858,7.1903
1,6.57753,5.514929,5.482203,5.246658,5.235483,5.400658,5.151039,5.426308,5.599257,5.826748,6.139669,6.616148,6.64337
1,4.998371,3.74894,3.898948,3.835594,4.011277,4.247583,4.055943,4.29478,4.374469,4.456685,4.608008,4.980438,4.783122
1,8.078325,6.718534,6.628378,6.275576,6.304634,6.534562,6.427677,6.657128,6.748631,6.978443,7.197572,7.330955,7.35932
1,6.865963,5.685485,5.878796,5.596013,5.588332,5.673649,5.472295,5.853097,5.92033,6.116513,6.204123,6.509968,6.531083
1,5.703107,5.16778,5.861172,6.089763,5.861545,6.054944,5.866668,6.136643,6.228346,6.26217,6.213423,6.346435,5.921845
1,4.97321,4.384543,4.536073,4.55164,4.738266,4.908513,4.7503,4.947532,4.846147,4.888537,4.93642,4.912108,4.971596
1,6.739641,5.484586,5.712532,5.590509,5.620262,5.767601,5.680413,5.985113,5.789873,5.683693,5.821413,6.251824,6.417755
1,6.748203,6.464452,6.434166,6.154001,6.119707,6.213602,6.127324,6.466318,6.389182,6.253144,6.413801,6.797937,6.56824
1,5.239892,5.172748,5.681799,5.665981,5.991165,6.355681,6.310983,6.633478,6.585398,6.600501,6.495483,6.655384,6.7735
1,4.758139,3.887991,4.154939,3.941219,4.054531,4.104077,3.814638,4.079031,4.057,4.508857,4.651225,4.581472,4.581389
1,6.28476,5.50572,5.943238,5.476567,5.514304,5.533526,5.319243,5.681419,5.8124,5.980956,6.197931,6.462127,6.290868
1,5.299351,4.823932,5.395335,5.337291,5.511719,5.962677,5.97685,6.437589,6.524211,6.475278,6.226608,6.383405,6.597866
1,6.465509,5.086864,5.312795,4.924602,4.940942,5.049678,4.756224,5.167731,5.505203,5.637093,5.650343,6.111453,6.24703
1,6.148965,5.165688,5.701612,5.037506,5.105635,5.122552,5.047666,5.530848,5.779516,5.847976,6.003584,6.28545,6.072406
1,5.251194,4.567688,5.235485,5.471495,5.194769,5.323463,5.278413,5.645149,5.859818,5.947165,5.751289,5.77511,5.395351
1,3.801456,2.764008,2.957057,2.546749,2.409045,2.563218,2.403491,2.717992,3.202609,3.43885,3.689223,3.853592,3.630281
1,5.906957,4.923132,5.464664,5.45895,5.528043,5.542563,5.291008,5.67315,5.854865,6.035035,5.955107,6.272082,6.425343
1,4.796314,3.610642,3.993217,3.511793,3.373281,3.378527,3.199154,3.444174,3.485573,3.713779,4.020074,4.295891,4.093411
1,5.939646,4.867967,5.569056,5.436933,5.50384,5.576817,5.288246,5.498441,5.675172,5.706246,5.851652,6.233399,6.2724
1,4.68248,4.228093,4.758642,4.366804,4.490713,4.779783,4.514564,4.817799,4.854933,4.859172,4.75664,4.755181,4.544878
1,4.420686,3.798455,3.816739,3.551675,3.582428,3.70639,3.385409,3.681911,3.775074,4.185606,4.383098,4.367054,4.481851
1,6.331431,4.888952,5.246567,4.782593,4.578463,4.643072,4.477765,4.776347,5.083632,5.156941,5.298697,5.829986,5.857842
1,6.157098,5.418419,5.985016,5.269614,5.103531,5.125499,5.068028,5.325592,5.49082,5.499906,5.768988,6.044694,5.855738
1,5.490941,4.791028,5.478978,5.75558,5.351023,5.469029,5.463831,5.637103,5.629311,5.820466,5.739039,5.945224,5.508255
1,4.394675,3.87657,4.420372,4.173114,4.174179,4.491054,4.444398,4.64524,4.787885,4.94093,4.647628,4.627506,4.566158
1,4.886283,4.414588,5.096405,4.992845,5.045895,5.447269,5.5477,5.939741,6.117992,6.161156,5.916473,6.154559,6.365251
1,4.126759,3.405485,3.507705,3.243496,3.273338,3.374887,3.288948,3.577682,3.769697,4.141582,4.248119,4.265708,4.392527
1,5.946521,4.497712,4.603781,4.107952,3.943417,4.070499,3.896315,4.22273,4.340401,4.596339,4.719493,5.195131,5.331578
1,4.73934,3.954329,4.864031,4.755996,4.794547,4.575711,4.356109,4.455722,4.666004,4.86456,5.044282,5.473051,5.185707
1,4.106467,3.051753,3.324518,3.370813,3.4044,3.715216,3.990283,4.346833,4.337442,4.970634,4.680294,4.853982,5.162355
1,4.603917,4.035327,3.91504,3.859127,3.625871,3.693537,3.494885,3.738762,4.016046,4.42626,4.521028,4.389937,4.499781
1,6.362557,5.558061,5.860634,5.365622,5.152015,5.188598,5.117749,5.42833,5.66211,5.905772,6.070833,6.206619,6.001997
1,5.415811,4.487987,5.157033,5.076491,4.913097,4.715767,4.50765,4.772518,5.072755,5.206768,5.225165,5.57028,5.292274
1,4.29682,3.258932,3.638703,3.607714,3.648208,3.937087,4.110938,4.444648,4.407908,5.032415,4.713432,4.845106,5.114979
1,5.275552,4.507909,5.353988,5.215524,4.938937,4.758755,4.699894,5.000439,5.251003,5.298588,5.312926,5.661515,5.410951
1,3.983802,2.925323,3.086739,2.863687,2.463201,2.522981,2.485606,2.773865,3.277433,3.590735,3.790452,3.96931,3.568388
1,4.786604,4.27633,4.848156,4.686512,4.477108,4.67107,4.512173,4.881811,5.196043,5.25797,5.00832,4.787105,4.725103
1,4.728902,4.020992,4.675474,4.548529,4.276316,4.107755,3.725571,4.010775,4.548505,4.843732,5.076224,5.312864,5.433512
1,5.21796,5.024133,5.658211,5.725957,5.870892,6.253632,6.437096,6.777453,6.810281,6.686373,6.529708,6.521382,6.702473
1,4.677808,4.182553,4.290644,4.243418,4.396226,4.607814,4.313735,4.447828,4.599342,4.881562,4.965993,4.67026,4.715025
1,6.143602,5.466872,5.868254,5.470649,5.464232,5.627963,5.514177,5.773117,5.994841,6.015181,6.214443,6.281086,6.02252
1,5.954022,5.441846,5.656765,5.812004,6.337771,6.682852,6.512291,6.564213,6.578057,6.668325,6.84482,7.019974,6.452529
1,4.207972,3.517341,4.079412,4.011152,4.40977,4.73029,4.917967,5.067959,4.994398,5.569488,5.249204,5.252401,5.445181
1,4.200883,3.238879,3.479744,3.411128,3.629473,3.915024,3.874258,3.915007,4.011734,4.117462,4.31827,4.326567,4.04998
1,4.376935,4.061456,4.74403,4.679954,5.004652,5.40448,5.411246,5.578077,5.525944,5.507418,5.306373,5.008732,4.885251
1,5.352424,5.411117,6.011659,6.05111,6.156441,6.527476,6.618862,6.97468,6.873358,6.778343,6.555864,6.541824,6.733118
1,4.735081,4.266244,4.255075,4.193971,4.318043,4.390814,4.149624,4.284134,4.332809,4.790072,4.948845,4.75824,4.752317
1,6.313525,5.546373,6.159959,5.644002,5.532208,5.632829,5.628619,5.808999,5.996243,6.089368,6.332991,6.454153,6.113596
