speech, Avgf0, Avgf1, Avgf2, Avgf3, Avgf4, Avgf5, Avgf6, Avgf7, Avgf8, Avgf9, Avgf10, Avgf11, Avgf12, filename
yes,7.95708519463,7.89987207546,8.36277909237,8.60115249363,7.02599443848,6.42985610725,6.95499198708,7.11665930137,7.42875516968,8.1875441599,8.53412769348,8.43722723387,8.53654977022,stem1-110-stem1.wav
yes,7.86555858617,7.75487721162,7.98687698858,8.53145262015,7.28733781334,6.78152523021,7.34352075848,7.61004158477,7.84921883905,8.24343677721,8.57259689536,8.62201987761,8.74935726306,stem1-111-stem1.wav
yes,7.59272750269,7.32228026063,7.65693132402,7.91904202483,6.66921421306,6.0940463446,6.7607874785,7.18406586037,7.54414498807,7.91290381949,8.13894124414,8.28708073314,8.61347520611,stem1-112-stem1.wav
yes,7.68118698077,7.8954078145,7.94674852536,8.26893680015,6.81457057189,6.17269601977,6.68968294456,7.12525377679,7.55884751682,7.90060645565,8.12206190464,8.28394637438,8.44306715993,stem1-113-stem1.wav
yes,7.47185489794,7.52744515496,7.44243808296,7.76492101864,6.60962991858,6.02180484402,6.54516473195,6.79684996845,7.20556442933,7.59244611974,7.86512789894,7.99527537908,8.18831633288,stem1-114-stem1.wav
yes,7.92840593188,7.92074291507,8.46312410046,9.01934652677,7.46678870197,6.75165967385,7.3079013156,7.66652738641,8.18424009591,8.37889322267,8.57060852735,8.69488873804,8.87898711169,stem1-115-stem1.wav
yes,7.74142170128,7.51126092332,7.86580771054,8.16813989732,6.89305402836,6.50740566328,7.11952611818,7.5879023785,7.92036549668,8.21312508406,8.50318498681,9.13865377663,9.63049639844,stem1-116-stem1.wav
yes,7.89463891906,7.91130512137,8.23519312563,8.6300331124,7.35371340346,6.89959768032,7.44988855145,7.9212134547,8.22747761229,8.54965931789,8.87462314838,9.22817211872,9.55042537267,stem1-117-stem1.wav
yes,8.11768171122,8.06939129883,8.68159419829,8.99733729619,7.89100238236,7.80884921786,8.38571144623,8.56558020386,8.79242341294,9.3679635995,9.90275220171,10.8194838538,11.4177716189,stem1-118-stem1.wav
yes,7.70356475682,7.88572126963,7.90552799453,8.41907334794,7.4141280786,7.17405294681,7.83635460107,7.97700357337,8.30180638421,8.80511136324,9.1701638361,9.63260041003,10.1451537588,stem1-119-stem1.wav
yes,7.76313626605,7.88210495763,8.4734317468,8.45533071604,6.76765267721,6.63200903394,7.13513755089,7.64925454922,7.87356441962,8.53132239441,8.81956347787,8.84365879058,8.78495118825,stem1-12-stem1.wav
yes,7.77708590861,7.99850134755,8.37187376768,8.71307669939,7.52807102088,7.30975719411,7.89665448413,8.23778734269,8.91439407348,9.29341650423,9.55121635763,10.1526157971,10.8079557548,stem1-120-stem1.wav
yes,7.99823972189,7.83147853668,8.34167816921,8.86730859571,7.66581045588,7.33578515974,8.02701106304,8.44739687196,8.85406172068,9.35400001929,9.64712397217,9.95345643586,10.5015468062,stem1-121-stem1.wav
yes,8.43024472137,8.25345927078,9.13891964436,9.46518024812,8.21568135944,8.26227911379,8.69513208613,8.94476659599,9.46441627015,10.0169017012,10.5228916592,11.4754833432,12.218849978,stem1-122-stem1.wav
yes,7.90694579275,8.07518513541,8.57017461145,8.88183789794,7.84969566431,7.94289835688,8.49705418948,8.76350539833,9.16902155339,9.76428634322,10.2556686459,11.3048163561,12.0523001947,stem1-123-stem1.wav
yes,7.96263203704,8.17305446423,8.52640782233,9.03785734447,8.09288475248,8.09229646716,8.62427815824,8.85260715635,9.21604776066,9.64940838328,10.1488113359,11.200459949,11.8386971686,stem1-124-stem1.wav
yes,7.86123481941,7.79340042624,8.36959398424,8.75924912649,7.53921083212,7.26140939605,7.84236642376,8.08506340382,8.4807586083,8.98193477606,9.38965193809,9.60541600589,9.96306705279,stem1-125-stem1.wav
yes,7.76114347191,8.09995407418,8.60264184774,9.02299814439,7.86014076922,7.81111637637,8.26882617139,8.4592793141,9.02766272923,9.3489163211,9.65957284182,10.4836611899,11.2067007202,stem1-126-stem1.wav
yes,7.88291346893,8.01392462823,8.55599977227,8.83784067991,7.37685245042,6.93507121066,7.55103380759,7.92594068044,8.44531282895,8.88649960472,9.31892202714,9.52858647126,10.0069070793,stem1-127-stem1.wav
yes,7.77157938959,7.88906656957,8.03766986833,8.4172553104,7.32532615762,6.6234751347,7.27027441905,7.44323880846,7.72036537893,8.14014058501,8.46481088063,8.59063714939,8.77211300026,stem1-128-stem1.wav
yes,7.53656645988,7.35655099848,7.55848079104,7.97334700035,6.98645242985,6.46173328825,7.03260965075,7.38114577532,7.62577954325,7.7237132969,7.95998190206,8.13924181573,8.45707321526,stem1-129-stem1.wav
yes,7.71308783092,7.69031016871,8.45454527928,8.31685528246,6.68931382852,6.6557436411,6.961576383,7.36837289219,7.5388966655,8.21375519126,8.60341102944,8.64359447356,8.54642755361,stem1-13-stem1.wav
yes,7.82758871971,7.98308952036,8.53889654813,8.67263891598,7.22368869268,6.41041550092,6.89963160165,7.4242964789,8.01949360671,8.4103249664,8.65147672284,8.61058062104,8.67177218704,stem1-130-stem1.wav
yes,7.90543731,8.01418215827,8.34715819092,8.64562716456,7.04728968992,6.3355998238,6.88097088626,7.33620426118,7.64543614296,8.11977083339,8.47185937435,8.58335308523,8.67711682044,stem1-131-stem1.wav
yes,7.69389011423,7.89988454703,8.13688597725,8.34485748985,6.91356466685,6.25467502892,6.79022554947,7.27028790035,7.87519500059,8.21678075456,8.61501271359,8.69134055952,8.9060173803,stem1-132-stem1.wav
yes,7.82455707358,7.86991014474,7.83523588301,8.12425035226,6.92231767231,6.34764461831,6.91745874221,7.11525197175,7.41446835094,7.80294926188,8.35514585328,8.37029560633,8.42266254758,stem1-133-stem1.wav
yes,7.90492059994,7.75980428669,8.40731284119,8.61119306615,7.11848004812,6.48235935681,7.00411181877,7.26701100413,7.75195431966,8.19964865201,8.58473321253,8.69650127589,8.66961287984,stem1-134-stem1.wav
yes,7.7737033595,7.90337899631,8.04785118736,8.37593780874,7.000404396,6.41372634702,7.12870715083,7.27282039885,7.68006494106,8.02724398997,8.25319355111,8.34882695234,8.45847947945,stem1-135-stem1.wav
yes,7.73791294783,7.96929730306,8.04310695005,8.21340325451,6.98812283113,6.36141822573,6.93795200615,7.30296252012,7.86157387114,8.04858829816,8.16003593388,8.33821351057,8.43534209335,stem1-136-stem1.wav
yes,7.86395011485,7.72300257401,8.20654981206,8.56994343976,7.20533910881,6.50630327053,6.9827964403,7.1791376997,7.66255423122,8.18914440587,8.41888156859,8.51557713126,8.66913428334,stem1-137-stem1.wav
yes,7.75753787677,7.99821868523,8.35832824359,8.63341454664,6.96817391844,6.43665962778,6.8616606266,7.15906548183,7.71805612061,8.18366711329,8.4107793195,8.53607214412,8.7629276579,stem1-138-stem1.wav
yes,7.97239919394,7.916549645,8.0864742993,8.32803070843,7.1489348747,6.60439149045,7.15474526097,7.52082984464,7.90446955251,8.24166095416,8.45174142683,8.61681396186,8.69058876358,stem1-139-stem1.wav
yes,7.94313096071,7.97891351233,8.67166144832,8.907073596,7.59243400528,7.41645055007,7.73002146214,7.91446794519,8.25218941912,8.78382121051,9.17224251819,9.27046029146,9.34482333244,stem1-14-stem1.wav
yes,7.97534656827,7.80076973431,8.35791278253,8.74423562087,7.3411013959,6.71208298843,7.21744963835,7.52585551892,8.17639439063,8.8363784491,9.04225618401,9.03831654969,9.28019799224,stem1-140-stem1.wav
yes,7.6128507855,7.92393769875,7.99215285835,8.25200137211,6.88654632641,6.64158646668,7.39918877862,7.68889560146,7.88247497755,8.25832563951,8.7283657243,9.11634618935,9.60342423776,stem1-141-stem1.wav
yes,7.89364744836,7.99337233203,8.64987087572,9.05361093635,7.67854789191,7.12282774694,7.75425030799,7.99723798196,8.47559628946,9.07556351682,9.4061039334,9.42134248149,9.84152069021,stem1-142-stem1.wav
yes,7.8381008894,8.01313080019,8.34552669788,8.56257230588,6.92518151685,6.51884329662,7.12018266817,7.3397857556,8.02189579453,8.7132746273,8.98825238076,9.21149329782,9.55571637979,stem1-143-stem1.wav
yes,7.91176659525,8.10778425864,8.45140795042,8.73453063611,7.14449721921,6.5778259056,7.15023918143,7.61797405374,8.13293171212,8.59324772651,8.82034983044,8.89452839862,9.20008704334,stem1-144-stem1.wav
yes,7.84713498836,8.01365445923,8.24742724857,8.47904080753,6.88137319995,6.31681671901,6.9984782603,7.32684434542,7.7746942439,8.14213247852,8.40050205098,8.61769350836,8.90148840956,stem1-145-stem1.wav
yes,7.58602200901,7.81806471565,7.7383022005,7.95002880265,6.35343060873,5.84991277569,6.41432555949,6.74430805501,7.21960944466,7.90301351072,8.27813874786,8.39942577365,8.62894151044,stem1-146-stem1.wav
yes,7.39563566617,7.47067147234,7.35855627358,7.57482841306,6.49907179292,6.11633977473,6.75535876469,7.0008389949,7.19329971356,7.44245788654,7.7265061093,8.07099240782,8.36495009657,stem1-147-stem1.wav
yes,7.56825356316,7.71539118039,7.88661970912,8.32103554028,6.90335748715,6.29604861798,6.847747028,7.26414109641,7.78214591159,8.25091380478,8.44035808022,8.46076021984,8.53058734841,stem1-148-stem1.wav
yes,7.86380763861,8.12895591604,8.58304991654,8.85809583607,6.96286041362,6.32384987728,7.00435545561,7.21189805893,7.70725635734,8.38729114541,8.85910581789,8.8871490219,8.90478679381,stem1-149-stem1.wav
yes,8.07860539165,7.88115089038,8.79565981393,9.38125758864,8.10146600057,7.55585783511,7.90586456727,8.15182328446,8.6579722046,9.07681914733,9.30989477962,9.2917210009,9.39521642164,stem1-15-stem1.wav
yes,7.75969301933,7.91817512923,7.82521069988,7.99411155875,6.91206551456,6.25454734512,6.99543912847,7.43847701249,7.70398035464,8.09010620321,8.25297533676,8.19224494673,8.26579376214,stem1-150-stem1.wav
yes,7.71884434929,7.79894258783,7.89656822743,8.26294601712,6.96235019412,6.4452895103,6.95806668749,7.14349249831,7.52892532615,7.96039867999,8.22278658992,8.30820343516,8.59085646916,stem1-151-stem1.wav
yes,7.98525314259,8.0724479634,8.6239932227,8.84680509455,7.21888539104,6.65539771375,7.27504140059,7.44143826389,7.98500727646,8.58070232492,8.88898085079,8.7519582606,8.98122181775,stem1-152-stem1.wav
yes,7.81919296061,8.07527580576,8.08449278416,8.45517445594,7.08508597175,6.59773405494,7.24117046,7.36550527475,7.77271323523,8.17501853187,8.33997648113,8.40490936812,8.65834802527,stem1-153-stem1.wav
yes,7.77413396888,7.70681149406,8.06713266224,8.40932177053,7.05197048652,6.2492475412,6.70639327793,7.05107961703,7.77635893058,8.27012756275,8.45823848003,8.45110933403,8.63611368656,stem1-154-stem1.wav
yes,7.71868817176,7.90555367748,8.08150589121,8.42237438201,7.03954971565,6.46140460679,6.95216018348,7.04079258563,7.74403242881,8.15757812755,8.30640345586,8.3232745439,8.59768979265,stem1-155-stem1.wav
yes,7.75477673451,7.79804490936,8.0954338568,8.25717158977,6.735248386,6.13404570498,6.70108710915,7.03632037016,7.43404053252,7.81349454065,8.21576999849,8.1338577265,8.30684548599,stem1-156-stem1.wav
yes,7.85193248546,8.03165499737,8.30868872162,8.62243555474,7.41763410754,6.84247287692,7.25917649427,7.62163758922,8.39731832755,8.84173172404,8.97681556184,8.77213219536,8.81134671786,stem1-157-stem1.wav
yes,7.7452457943,7.80205774281,8.26262231994,8.51624282512,7.16398976114,6.60998540652,7.03170978288,7.26951646754,7.94793191337,8.42763345781,8.67838641333,8.69091519475,8.80685652998,stem1-158-stem1.wav
yes,7.72679604704,7.94321297545,8.18142483151,8.37556287084,6.87803035348,6.33729142787,6.75795401921,7.07963654655,7.80765456677,8.36852008533,8.67425798111,8.64815841129,8.8047679769,stem1-159-stem1.wav
yes,7.87644820029,7.86788938394,8.24784182911,8.82182409776,7.5277408941,6.83164968314,7.31053372325,7.57424968402,8.01396788283,8.48975715023,8.73835813491,8.64779515272,8.82756179495,stem1-16-stem1.wav
yes,7.8044278907,7.76150894174,8.43343519897,8.7713502996,6.82946111763,6.31693890114,6.82364744878,7.22473873777,7.96615480267,8.50684575065,8.62693464158,8.60693868794,8.71920065671,stem1-160-stem1.wav
yes,7.43080119331,7.72971681689,7.6883305316,7.90289648427,6.61935824128,5.99049109041,6.68808992853,7.15649226041,7.66025947557,8.04298557608,8.30538052614,8.38100136847,8.57591869092,stem1-161-stem1.wav
yes,7.77632093129,7.94720305511,8.32798601451,8.61979177811,7.06315871787,6.44206470275,7.06004073207,7.37773016979,7.77852757455,8.27730043825,8.43466553017,8.51414576932,8.45041167381,stem1-162-stem1.wav
yes,7.75925320483,8.18044827864,8.41064680118,8.65402128523,7.05231833233,6.22832146311,6.67328931445,7.00877128167,7.83648152397,8.56860454433,8.84395464546,8.8518079284,8.79047812337,stem1-163-stem1.wav
yes,7.57744508526,7.80045569913,7.91760860105,8.25286834183,6.70909541563,6.0319944396,6.5589185,6.76263088792,7.45794186427,8.02653578704,8.2271559232,8.48117105533,8.66501825891,stem1-164-stem1.wav
yes,7.73234250773,7.86848529975,8.06919424805,8.45637684587,7.30819234698,6.65616293702,7.1252596125,7.11730009755,7.58755783078,7.94218393393,8.1300974372,8.23128816897,8.35213414288,stem1-165-stem1.wav
yes,8.10724742128,8.11493472808,8.58087210159,8.95485928991,7.31045983384,6.75389780877,7.25904223228,7.3842460606,7.83702402295,8.41242407746,8.58961697099,8.49202132797,8.57167519572,stem1-166-stem1.wav
yes,7.65639831733,7.93177158287,8.02011146385,8.31509982146,6.76740724395,6.15083493467,6.60138990601,6.87825346315,7.56952758441,8.18994235723,8.44639080923,8.4352980589,8.58141085242,stem1-167-stem1.wav
yes,7.86947858518,7.85009097481,8.20760927695,8.33970892503,6.98675287229,6.43975872759,7.01825833559,7.24027299077,7.46332954876,7.9528398384,8.35246916878,8.44545134069,8.62071140284,stem1-168-stem1.wav
yes,7.80701435097,7.9536956401,8.33374509666,8.50859132647,6.9306847711,6.31535475829,6.74571095776,7.19151107865,7.79898544162,8.36199499225,8.70482267005,8.62291086162,8.74859444557,stem1-169-stem1.wav
yes,8.08267814601,8.15714757966,8.66477836022,9.06631200534,7.48143033788,7.0303939639,7.48977360227,7.44287518892,7.74640362501,8.44703091526,8.67870237409,8.70231646633,8.85381809298,stem1-17-stem1.wav
yes,7.67998949713,7.88725409742,8.28417718966,8.4281583088,6.53784056664,5.96751283227,6.51990669972,6.92912854507,7.61807332176,8.37160175911,8.7351960463,8.63853379809,8.78216603202,stem1-170-stem1.wav
yes,7.84681070388,7.78937901969,8.12335945057,8.41138000625,7.07528574129,6.48176938051,7.02474818934,7.21412340405,7.713748723,8.12680707495,8.35090041135,8.31365618902,8.4274065764,stem1-171-stem1.wav
yes,7.69862393853,7.93980169563,8.06989064577,8.27325983258,7.05714194083,6.49965894998,7.04232383836,7.26964683925,7.66239040346,7.85789654405,8.18120085913,8.28633541004,8.25179447455,stem1-172-stem1.wav
yes,7.94483429804,8.14245885047,8.21277880918,8.24958068958,6.8495743208,6.13999588642,6.5961295062,7.07654436976,7.63104690566,8.22536533939,8.4458651744,8.57395465612,8.55656126934,stem1-173-stem1.wav
yes,7.69756073831,8.03833069469,7.88230738741,8.10376197007,6.81764682202,6.1144136665,6.74581225809,7.1577953993,7.58659641575,8.03383244544,8.2709187248,8.29892195861,8.38149129271,stem1-174-stem1.wav
yes,7.85422196816,7.82592553138,8.30351586097,8.59405906334,7.33935990767,6.88551217369,7.50189755176,7.65136652987,8.0035836906,8.25374474437,8.63827995394,8.72705781056,8.90159816728,stem1-175-stem1.wav
yes,7.84222527601,8.00141247123,8.22683538569,8.40499863789,7.00655530706,6.51243481825,7.07984142604,7.34332919535,7.82266596631,8.31545697066,8.61177153764,8.59270579829,8.71417456609,stem1-176-stem1.wav
yes,7.93253123892,7.75345113882,8.37635390859,8.76303121511,7.36395676431,6.76876604422,7.18446174584,7.3369060992,7.91414954682,8.41472779692,8.554532851,8.61043037176,8.63906532407,stem1-177-stem1.wav
yes,7.61258434085,7.76556788788,7.86856316643,8.26495533326,6.91948189849,6.28855593249,6.75321266505,7.07308472718,7.64374577974,8.05287760482,8.26205527347,8.3491989408,8.52147594058,stem1-178-stem1.wav
yes,7.83897841336,7.99042881863,8.37753089461,8.71483067291,7.21189294789,6.52350044804,6.96810395285,7.1868663931,7.9900912351,8.48296923013,8.69768882603,8.91055977129,8.8977040403,stem1-179-stem1.wav
yes,8.18929571613,7.97971721311,8.53857218031,9.00252263774,7.70262630113,7.05809998038,7.44964810985,7.44765207653,7.55983945845,7.98034236473,8.28510756251,8.53089135196,8.5671953253,stem1-18-stem1.wav
yes,8.19222176578,7.80363806721,8.51378732002,8.78959492813,7.17823420196,6.42823645254,6.81419213669,7.1228508342,7.96973336242,8.62761331686,8.89722263594,8.8844398429,8.85766586922,stem1-180-stem1.wav
yes,7.86407620258,7.98728276977,8.01284394679,8.38107867856,6.879267933,6.22641311447,6.58495421214,6.84970654672,7.525512529,7.99537409524,8.19543126532,8.12145220792,8.22022312832,stem1-181-stem1.wav
yes,7.77523400246,7.81501675391,8.07071613552,8.34060836924,6.85813830591,6.1397358308,6.56883759815,6.9280066389,7.44961983365,8.03115751346,8.32120220518,8.45554799165,8.59942800668,stem1-182-stem1.wav
yes,7.82074415202,7.92020385742,8.53791918192,8.78598898455,7.03257318917,6.33491546559,6.71961063189,7.12498403653,7.81378622116,8.61292328577,8.90998255178,8.78759717059,9.01113223204,stem1-183-stem1.wav
yes,7.53401467805,7.80008429261,8.09109032901,8.43859524127,7.36859294827,6.53875080549,7.01500305862,7.2007018666,7.65625393887,7.89858256228,8.15898403642,8.39254280571,8.31946293309,stem1-184-stem1.wav
yes,7.79294159462,8.00338434115,8.2600628216,8.50164407274,7.08486737237,6.37175622005,6.89341747143,7.08775830279,7.45569830181,7.94150717748,8.35677927796,8.33429421543,8.33157363441,stem1-185-stem1.wav
yes,7.79303011129,7.80037557792,8.17790034214,8.40980244827,6.94748132889,6.28395200064,6.75022532689,6.99764147438,7.58756872066,8.03287773854,8.31955229162,8.31811041256,8.28519266848,stem1-186-stem1.wav
yes,7.87426934716,7.63745435181,7.91840875406,8.11225110665,6.66943052015,5.9654940582,6.46468488759,6.73446328743,7.39417723584,7.83698466055,8.24643072473,8.33549480548,8.33555948997,stem1-187-stem1.wav
yes,7.86907503933,8.10832001458,8.33565397037,8.59552139423,7.05756770093,6.30995436262,6.86291918838,7.07758633232,7.72276773274,8.31075662772,8.45654275932,8.53233215062,8.64428850458,stem1-188-stem1.wav
yes,7.65373979188,7.78028434317,7.61678411362,8.00512543214,6.59951170748,5.99814447263,6.46789248366,6.6806633279,7.27783961382,7.80109243433,8.0125976107,8.06808178825,8.11834384894,stem1-189-stem1.wav
yes,7.8435031436,7.98092976835,8.12986427665,8.56193767831,7.20782622829,6.66332573835,7.12585093433,7.45971510786,7.84223294704,8.20844275831,8.41321438535,8.38777846054,8.39050884192,stem1-19-stem1.wav
yes,7.76275156516,7.70892356472,7.92217691969,8.16133531885,6.78468548306,6.17358419043,6.54981102902,6.86328801919,7.64661948605,8.21799933604,8.41340130561,8.41324912139,8.58592584089,stem1-190-stem1.wav
yes,7.82168590646,8.17766747749,8.47419989355,8.647376688,6.93745604398,6.36018913116,6.61916260767,6.8065299469,7.5675512974,8.02559638297,8.34951147541,8.32532505069,8.36496168585,stem1-191-stem1.wav
yes,7.87894544795,7.72351647378,8.11979350845,8.36276143219,6.67979485804,6.18396359589,6.70810207317,6.83029040104,7.2534611234,8.25875585833,8.64114118361,8.39982340675,8.51491096899,stem1-192-stem1.wav
yes,7.83913056435,7.9296213985,8.16495809481,8.55234302282,7.3162557457,6.93127896837,7.45740169852,7.27976640817,7.65639867817,8.23183698741,8.45922589771,8.52162920319,8.60023730082,stem1-193-stem1.wav
yes,7.7698626711,7.76438981759,7.81469616368,7.86150725496,6.54186564105,5.91771819049,6.35625645659,6.53072537077,7.09006515723,7.78677925961,8.15659324132,8.23500579352,8.40069876327,stem1-194-stem1.wav
yes,7.8738955938,7.89247998295,8.22142453785,8.42743290753,7.00114012068,6.28110974878,6.66582688081,6.93582842432,7.62650128185,8.0500349202,8.29924288276,8.37855511773,8.44488484234,stem1-195-stem1.wav
yes,7.99204615078,8.03249683816,8.51056840487,8.6957641197,6.96558929914,6.30518271378,6.74993965106,6.9970390635,7.7443091829,8.89344953467,9.11991061215,8.90244590461,8.93790185459,stem1-196-stem1.wav
yes,7.68696906482,7.90440792304,7.95444250338,8.21994274231,6.65630579227,6.05865128175,6.57109488047,6.75228907268,7.22278843271,7.75189628257,8.0743825452,8.14666083593,8.31897753535,stem1-197-stem1.wav
yes,8.02132018708,8.10213858515,8.96840809642,9.22111866713,7.71879261897,6.97967340497,7.40644312137,7.68002060043,7.99790970893,8.51848871501,8.82986584967,8.90111678508,9.16476141194,stem1-198-stem1.wav
yes,7.89717394145,8.04837726317,8.30020547546,8.48397892586,7.00080788855,6.42170022839,6.81768101485,6.9812955405,7.56031785614,8.37447895947,8.7233308814,8.77876817358,8.7317043422,stem1-199-stem1.wav
yes,7.93418799869,8.16960037431,8.76499931064,9.31303619277,8.21318219561,7.4943337548,7.67614869901,7.83680940167,8.48013246718,8.750352127,8.97584810238,9.14734043306,9.38763666396,stem1-2-stem1.wav
yes,7.7988195207,7.68463277718,8.01350756408,8.40598210147,7.00879702986,6.36005482754,6.72557551353,6.84903374143,7.42457115772,8.11442802531,8.36432938806,8.3441802761,8.43724260677,stem1-20-stem1.wav
yes,7.71105750917,7.94922505641,7.82930193035,7.95671061406,6.67038330486,6.25060871741,6.66843913373,7.01409646935,7.60759449183,8.02330948694,8.32685200886,8.75968027071,9.06583799899,stem1-200-stem1.wav
yes,8.1460137062,7.93560267876,8.2020921776,8.51887406545,7.43426570474,6.93566589384,7.46236039876,7.79786901835,8.21806426112,8.67506097256,8.9985588648,9.57201070271,10.0764392983,stem1-201-stem1.wav
yes,7.9914878823,7.69329104022,8.17620735296,8.58491233502,7.15287048545,6.66351865788,7.09242918359,7.29244657165,7.84919368159,8.49311029203,8.72888291139,9.18470842901,9.45479570016,stem1-202-stem1.wav
yes,7.89194521045,8.05957738176,8.52632499663,8.96422642804,7.66299875424,7.07611668585,7.64458120911,7.87626134766,8.48748054917,8.79774082884,8.99328215044,9.33164100507,9.66868368293,stem1-203-stem1.wav
yes,7.65793762612,7.7906527708,7.71288029107,8.01065358276,6.74431390783,6.22812497338,6.61293877614,6.80155166584,7.55043055571,7.87076128653,8.0203316625,8.40477707751,8.62965585577,stem1-204-stem1.wav
yes,7.49121713644,7.67247350545,7.46601146491,7.78611341796,6.6062050357,6.08021228194,6.60314835009,6.64018729807,7.26143814831,7.79810955223,8.06814350976,8.19135462702,8.4429133739,stem1-205-stem1.wav
yes,7.93571074974,7.94314270844,8.31100891606,8.84499756374,7.53427630507,6.52616470978,7.03718067451,7.27672883198,7.99447303331,8.508745092,8.59688894952,8.61865353432,8.82145337149,stem1-206-stem1.wav
yes,7.56074408093,7.97605478381,7.84696799168,8.02829667473,6.65483188131,5.97258771971,6.37238886941,6.42669653343,6.95910819422,7.75020594348,8.08665462839,8.10647243191,8.17829168181,stem1-207-stem1.wav
yes,7.50807805052,7.79106211352,7.83553067614,8.52176444704,7.57262777594,6.79400957121,7.2442489815,7.30702058331,7.75379199899,8.21819458868,8.40706750199,8.51864306373,8.68615289047,stem1-208-stem1.wav
yes,7.52422933511,7.6514342575,7.74833961385,8.06541421477,6.77137815039,6.11714510615,6.65647914343,6.78599053125,7.17713509965,7.64667410812,7.93385642219,8.28094042658,8.54467774758,stem1-209-stem1.wav
yes,7.90785468212,7.68197628079,7.81275898209,8.35652640437,6.77510711608,6.25505596514,6.63870374789,6.8519535654,7.47469744244,8.09148874754,8.33464478518,8.27484035905,8.27558310557,stem1-21-stem1.wav
yes,7.76503482218,7.96913138778,8.24631256953,8.60411740712,7.33278104678,6.50694926438,6.99230803904,7.15201068948,7.6500354286,8.45588719057,8.64010487628,8.6517982799,8.7257753295,stem1-210-stem1.wav
yes,7.7111928088,7.70393694493,7.82585687646,8.11542439666,6.70345183239,6.04869698144,6.42734658501,6.66209157966,7.30912594483,8.01912244309,8.35040938209,8.42209096883,8.42654741956,stem1-211-stem1.wav
yes,7.78005052353,8.00901653568,8.17686067373,8.50011172179,7.25375110164,6.65230283492,7.16726053416,7.31733779238,7.78636232778,8.18696490498,8.42120689941,8.4972805018,8.56987192756,stem1-212-stem1.wav
yes,7.94936099965,7.88268333479,8.54927424107,8.78841792245,7.38131802717,6.80426285944,7.22251706476,7.40147376526,7.93627927219,8.44287576369,8.68080132257,8.69615167805,8.95022442667,stem1-213-stem1.wav
