file 0_a0006 15.wav ; 27.634571129496294;324;0.31893472485642094; 1; 
file 0_a0006 17.wav ; 15.135763278668842;700;-0.980281721998341; 1; 
file 0_a0006 19.wav ; 40.636653115468036;538;-4.396660652984894; 1; 
file 0_a0006 3.wav ; 29.167698529760003;330;-0.8215766110464275; 1; 
file 0_a0006 8.wav ; 42.255886102055804;2048;-0.1765280846522213; 1; 
file 0_a0007 16.wav ; 69.37549646703084;350;-2.795053745796825; 1; 
file 0_a0007 18.wav ; 27.539272588280106;376;0.08405728498160678; 1; 
file 0_a0007 4.wav ; 27.325795190480076;436;-0.10107405151973747; 1; 
file 0_a0008 15.wav ; 49.28154199154097;486;-4.225441920702014; 1; 
file 0_a0008 16.wav ; 69.37109816481158;350;-2.6746194789187947; 1; 
file 0_a0008 18.wav ; 42.651796342043276;300;-0.2484065426403195; 1; 
file 0_a0008 4.wav ; 27.836516930065184;304;-0.17884391664218416; 1; 
file 0_a0008 5.wav ; 26.140498579586943;318;0.021585605017185167; 1; 
file 0_a0009 10.wav ; 55.53766204674336;540;-0.27690265879076037; 1; 
file 0_a0009 11.wav ; 46.65769685742773;322;-0.5068357818409034; 1; 
file 0_a0009 13.wav ; 69.33710555800636;350;-2.6815653057287423; 1; 
file 0_a0009 15.wav ; 27.698008603951845;304;0.2309076940978245; 1; 
file 0_a0009 16.wav ; 43.28401830082328;300;-1.0227403799030959; 1; 
file 0_a0009 2.wav ; 28.912779472236284;318;-0.12168798467440636; 1; 
file 0_a0009 5.wav ; 49.099736764425934;312;-1.3386530123528448; 1; 
file 0_a0009 8.wav ; 46.642650251663234;302;-3.1070329385417503; 1; 
file 0_a0010 10.wav ; 47.70988223938248;664;-3.9790049259824953; 1; 
file 0_a0010 13.wav ; 44.31572241198233;372;-0.9391805771759245; 1; 
file 0_a0010 3.wav ; 47.05648007548969;318;-3.7001907853821563; 1; 
file 0_a0010 4.wav ; 32.03136673897928;322;-0.12980231757228788; 1; 
file 0_a0010 7.wav ; 43.90115050184571;1024;-0.6354291983728007; 1; 
file 0_a0011 10.wav ; 55.67419669885668;540;-0.28303261797494056; 1; 
file 0_a0011 4.wav ; 28.71592433923285;482;0.22036163570960493; 1; 
file 0_a0011 6.wav ; 42.5766768092264;1024;-0.30144848743697816; 1; 
file 0_a0011 7.wav ; 30.027227403138706;500;-1.631291440155517; 1; 
file 0_a0012 14.wav ; 39.66603405897369;300;-0.12385768780045144; 1; 
file 0_a0012 4.wav ; 28.07123438659631;318;-0.38435270895797363; 1; 
file 0_a0012 5.wav ; 39.13512292463769;310;-1.3241724034476365; 1; 
file 0_a0012 8.wav ; 43.25555836410991;448;-1.979759599769182; 1; 
file 0_a0012 9.wav ; 55.557460723639785;540;-0.32182351394896697; 1; 
file 0_a0013 4.wav ; 28.371087261255976;360;0.10878819396193677; 1; 
file 0_a0013 5.wav ; 38.33265305527075;310;-0.5959562232988641; 1; 
file 0_a0013 8.wav ; 55.623265191127935;540;-0.30344253873190413; 1; 
file 0_a0014 10.wav ; 49.60987905603657;350;-0.31588969817013673; 1; 
file 0_a0014 11.wav ; 47.18529213321077;354;-2.605359500661738; 1; 
file 0_a0014 12.wav ; 55.30950866359563;540;-0.24335089320216935; 1; 
file 0_a0014 17.wav ; 40.67787370771132;300;-0.2719655220264387; 1; 
file 0_a0014 5.wav ; 32.888071085080064;304;-0.5895449661969382; 1; 
file 0_a0014 6.wav ; 56.424096436810885;552;-1.511204805990767; 1; 
file 0_a0014 7.wav ; 39.72302615138168;482;-4.735197317584831; 1; 
file 0_a0014 9.wav ; 40.856810576404946;412;0.32590800040294954; 1; 
file 0_a0015 14.wav ; 57.97593232823865;1806;-0.4072004533274811; 1; 
file 0_a0015 2.wav ; 24.064024531363053;300;0.2228290828080508; 1; 
file 0_a0015.wav ; 51.420973926871625;614;-0.16775260752450102; 1; 
file 0_a0016 12.wav ; 55.600772412746494;540;0.44476887112330216; 1; 
file 0_a0016 5.wav ; 32.10441619616929;1916;-0.7439811166238229; 1; 
file 0_a0016 8.wav ; 43.24983368416521;522;-3.734914592640511; 1; 
file 0_a0016 9.wav ; 36.732323187407815;304;-0.7439256371800391; 1; 
file 0_a0017 6.wav ; 38.84365349086356;514;-4.835454012310069; 1; 
file 0_a0017 7.wav ; 42.81043772449628;320;-3.783609398690148; 1; 
file 0_a0017 8.wav ; 38.743969998591304;510;-2.8026290964747287; 1; 
file 0_a0018 11.wav ; 38.64457012872763;684;-0.3587211268070665; 1; 
file 0_a0018 14.wav ; 38.67685206076119;422;-1.6809496489441549; 1; 
file 0_a0018 16.wav ; 31.57081697691704;536;-1.2519412756693753; 1; 
file 0_a0018.wav ; 51.48372089834705;1386;-0.16789395691219786; 1; 
file 0_a0019 4.wav ; 45.0442791880777;634;-4.322238856637468; 1; 
file 0_a0019 6.wav ; 20.15430844872056;848;-1.1689489888801643; 1; 
file 0_a0019 8.wav ; 37.57310819420451;300;-0.5840402484409632; 1; 
file 0_a0020 12.wav ; 59.80017494161797;1066;-4.472744656645312; 1; 
file 0_a0020 14.wav ; 39.993617058413754;360;0.2625059393725242; 1; 
file 0_a0020 2.wav ; 44.86480115349133;328;0.2641433896719584; 1; 
file 0_a0020 4.wav ; 23.336163924652034;932;-0.5387721808062557; 1; 
file 0_a0020 6.wav ; 35.59293433089801;308;-0.6321966436329709; 1; 
file 0_a0020 7.wav ; 43.79124178602719;426;-3.9783880448524385; 1; 
file 0_a0021 11.wav ; 60.09999723429126;3362;-1.1185138564170303; 1; 
file 0_a0021 12.wav ; 58.68017058522339;1066;-3.317849219850786; 1; 
file 0_a0021 14.wav ; 40.02496591780214;300;-0.1380219183962519; 1; 
file 0_a0021.wav ; 40.25686216382468;330;0.05423227542132006; 1; 
file 0_a0022 8.wav ; 24.1558063087835;866;0.06696656602271729; 1; 
file 0_a0024 5.wav ; 48.55794897266877;406;-3.5157880913255504; 1; 
file 0_a0024 6.wav ; 54.2688570168986;360;-3.859014359958764; 1; 
file 0_a0024 7.wav ; 28.343119309190648;308;0.19413623020968984; 1; 
file 0_a0025 10.wav ; 37.70605428425964;9000;0.19962952933206227; 1; 
file 0_a0025 2.wav ; 41.9768424289162;406;-1.8072541666419077; 1; 
file 0_a0025 3.wav ; 44.94874538429804;350;0.25985410359326616; 1; 
file 0_a0026 10.wav ; 52.308213401714305;440;-2.1606825244635153; 1; 
file 0_a0026 11.wav ; 58.47003083139001;300;-2.2482154472360487; 1; 
file 0_a0026 13.wav ; 37.18599134308874;1790;0.3118410528000901; 1; 
file 0_a0026 15.wav ; 51.99997273120818;308;-4.016176609925384; 1; 
file 0_a0026 2.wav ; 39.31499402019507;360;-1.1186202313068414; 1; 
file 0_a0026 5.wav ; 48.57447839557277;300;-1.9238223981783733; 1; 
file 0_a0027 15.wav ; 44.479507201767284;412;-2.5628788322945155; 1; 
file 0_a0027 4.wav ; 44.40159896533256;316;-0.23744516917022496; 1; 
file 0_a0027 5.wav ; 44.178826475181076;334;-0.770823723628512; 1; 
file 0_a0027 6.wav ; 48.393523725131274;350;-1.2257599154243723; 1; 
file 0_a0027 8.wav ; 39.76203762827578;314;-1.8880684453485872; 1; 
file 0_a0027 9.wav ; 32.17932153409787;334;-1.4949359932105766; 1; 
file 0_a0028 12.wav ; 53.69980611632383;590;-3.675077906370131; 1; 
file 0_a0028 15.wav ; 34.161824407885526;440;-2.541668514878248; 1; 
file 0_a0028 16.wav ; 40.86181357557065;714;0.1236383592711643; 1; 
file 0_a0028 3.wav ; 40.4490338546853;404;-1.1586921897004667; 1; 
file 0_a0028.wav ; 28.326017385220148;360;-0.27136002983624985; 1; 
file 0_a0029 11.wav ; 48.54476939125277;300;-0.02679747699892606; 1; 
file 0_a0029 15.wav ; 43.87967577014087;392;-4.30354262792103; 1; 
file 0_a0029 17.wav ; 41.69848622703949;302;-3.443080925140472; 1; 
file 0_a0029 4.wav ; 39.475783120340914;404;-0.9025548846699918; 1; 
file 0_a0029 5.wav ; 42.59341169427505;320;-0.8876331655347258; 1; 
file 0_a0030 11.wav ; 50.876389623895356;308;0.13708322015857255; 1; 
file 0_a0030 12.wav ; 24.914581216703624;458;-1.2153089845820944; 1; 
file 0_a0030 14.wav ; 39.51018581262968;334;-0.3756802021435812; 1; 
file 0_a0030 16.wav ; 35.963520042249435;360;-0.2208781804239453; 1; 
file 0_a0031 16.wav ; 25.075235388053336;458;-1.2818337454682616; 1; 
file 0_a0031 20.wav ; 41.31947747235194;5110;0.33138388863539225; 1; 
file 0_a0031 3.wav ; 40.78149396417202;404;-0.9688020952299569; 1; 
file 0_a0031.wav ; 26.980028051931583;300;-0.6456153520574189; 1; 
file 0_a0032 11.wav ; 52.37353864518457;302;-2.5730660243406063; 1; 
file 0_a0032 13.wav ; 59.75341738482007;308;-0.6281529937227626; 1; 
file 0_a0032 14.wav ; 62.685602012792465;344;-3.8578017580819566; 1; 
file 0_a0032 24.wav ; 47.88573576101961;466;-2.6343131460304794; 1; 
file 0_a0032 7.wav ; 42.021381985923846;334;-0.555294153484228; 1; 
file 0_a0032 8.wav ; 50.462719278021815;300;-0.5828246614830112; 1; 
file 0_a0032 9.wav ; 35.13043789909408;332;-1.5598274099980214; 1; 
file 0_a0032.wav ; 51.269924898015766;444;-4.262280625002178; 1; 
file 0_a0033 10.wav ; 25.46496811162333;308;-2.3750773670446788; 1; 
file 0_a0033 13.wav ; 42.023020846194036;1134;-1.6057259990455253; 1; 
file 0_a0033 15.wav ; 62.13736759134237;398;-4.636470617224765; 1; 
file 0_a0033 6.wav ; 41.65030850038067;338;-1.2224709729021734; 1; 
file 0_a0033 7.wav ; 52.09469912708458;500;-0.9713151088054417; 1; 
file 0_a0033 8.wav ; 72.53659153367236;320;-2.551994122446475; 1; 
file 0_a0034 21.wav ; 54.90883083906639;462;-4.519900975992496; 1; 
file 0_a0034 22.wav ; 41.974804205954115;300;-0.6591511889732563; 1; 
file 0_a0034 3.wav ; 50.6924033542046;550;-0.6507816014382812; 1; 
file 0_a0034 4.wav ; 42.79261891480867;430;-3.1884630477750786; 1; 
file 0_a0034 5.wav ; 41.68202168237421;306;-0.8086306668474903; 1; 
file 0_a0034 6.wav ; 51.17015777020077;300;-1.6226887280054785; 1; 
file 0_a0035 11.wav ; 39.66664859226505;3126;-0.1583019528840467; 1; 
file 0_a0035 12.wav ; 59.46278485000532;350;-0.552809687672307; 1; 
file 0_a0035 13.wav ; 56.04453700128333;302;-5.229731872936455; 1; 
file 0_a0035 23.wav ; 56.410694030546615;488;-4.128347987382972; 1; 
file 0_a0035 3.wav ; 54.77496914169446;300;-1.7123756025388663; 1; 
file 0_a0035 6.wav ; 58.4788024839795;5160;-1.3822979050374062; 1; 
file 0_a0035 7.wav ; 70.13462349568962;454;-0.8737046425608441; 1; 
file 0_a0035 8.wav ; 52.01349416818774;382;-3.2576522204213485; 1; 
file 0_a0035 9.wav ; 38.16890390680664;4674;-1.0069974124207215; 1; 
file 0_a0035.wav ; 51.81166009410625;1150;-0.5685669429994779; 1; 
file 0_a0036 15.wav ; 63.377759567934014;450;-0.23667894556950864; 1; 
file 0_a0036 16.wav ; 26.989197006597546;864;-1.122766165579154; 1; 
file 0_a0036 17.wav ; 39.70689704778784;300;-0.7132916485962154; 1; 
file 0_a0036 21.wav ; 50.49063964725756;450;-0.5752610851053043; 1; 
file 0_a0037 13.wav ; 45.09439668378344;426;-0.8134528285708873; 1; 
file 0_a0037 15.wav ; 63.425583901505114;350;-0.2959062286520708; 1; 
file 0_a0037 3.wav ; 50.22953100575223;450;-0.5758036660875028; 1; 
file 0_a0037 5.wav ; 31.28209822908857;538;-0.012022829120752502; 1; 
file 0_a0038 15.wav ; 63.06488789887929;450;-0.25451332613359384; 1; 
file 0_a0039 13.wav ; 47.94571285091728;486;-0.8694206570220924; 1; 
file 0_a0039 14.wav ; 49.091348009401436;326;-0.3183363727749234; 1; 
file 0_a0039 17.wav ; 45.475531587111796;302;-0.8306767944027644; 1; 
file 0_a0040 15.wav ; 47.88281018128767;398;-0.6191951560552749; 1; 
file 0_a0040 3.wav ; 29.784271979424595;538;-0.29321155527932635; 1; 
file 0_a0040 4.wav ; 43.007784120860705;360;-1.2738531294769855; 1; 
file 0_a0040 5.wav ; 35.816935054859876;320;-1.597005796359589; 1; 
file 0_a0041 4.wav ; 35.868405603321605;1000;-1.7707577008925037; 1; 
file 0_a0042 11.wav ; 64.88837153965315;494;-5.290930939457984; 1; 
file 0_a0042 13.wav ; 58.181901189527586;342;-3.5754568645549467; 1; 
file 0_a0042 2.wav ; 32.04236519946109;350;-1.0449191833803932; 1; 
file 0_a0042 3.wav ; 36.75119372757433;308;-1.540651498702361; 1; 
file 0_a0043 10.wav ; 59.61420728657329;302;-0.41970721093123825; 1; 
file 0_a0043 5.wav ; 37.33443897210795;394;-0.8017051546803604; 1; 
file 0_a0043 7.wav ; 38.170420847506;2000;-1.7090919233469133; 1; 
file 0_a0043 8.wav ; 48.265153580516774;312;-0.03897568152651803; 1; 
file 0_a0044 10.wav ; 46.40005478857967;358;-0.5949905564406087; 1; 
file 0_a0044 13.wav ; 51.99202452068136;306;-0.5117718869738076; 1; 
file 0_a0044 14.wav ; 44.74394001814754;302;-2.2416041111258895; 1; 
file 0_a0044 15.wav ; 49.88181313385128;352;-3.9234505075127504; 1; 
file 0_a0044 2.wav ; 31.18548080710257;350;-0.7422770534909479; 1; 
file 0_a0044 4.wav ; 35.074481591127594;304;-1.4928674556215022; 1; 
file 0_a0044 5.wav ; 24.53066216639872;418;-1.4910344959684412; 1; 
file 0_a0044 6.wav ; 37.24318694684434;402;-3.276320723834645; 1; 
file 0_a0044 9.wav ; 67.3823597429003;518;-5.752295297755141; 1; 
file 0_a0045 11.wav ; 48.38503834443827;360;-0.5016400758491117; 1; 
file 0_a0045 12.wav ; 50.1427620525878;300;-2.4510690591106217; 1; 
file 0_a0045 14.wav ; 34.60689859615819;360;-0.12188222347795255; 1; 
file 0_a0045 4.wav ; 34.083996931906285;300;-1.3415305203498873; 1; 
file 0_a0045 7.wav ; 42.983791593178545;482;-0.8021571728836215; 1; 
file 0_a0045 9.wav ; 54.16338409287966;510;-1.1282625107388118; 1; 
file 0_a0046 11.wav ; 51.86841977130695;416;-3.8228057874130705; 1; 
file 0_a0046 13.wav ; 38.481680759315466;394;-2.132501516503008; 1; 
file 0_a0046 3.wav ; 37.16170957702326;302;-1.1972290800574046; 1; 
file 0_a0046 5.wav ; 40.812895202363926;316;-0.9074844720933856; 1; 
file 0_a0046 6.wav ; 32.83091773140619;420;0.2699043533297871; 1; 
file 0_a0046 8.wav ; 54.3492234006139;512;-1.0021459856287493; 1; 
file 0_a0046 9.wav ; 50.02124220411826;302;-0.26028190754735286; 1; 
file 0_a0046.wav ; 29.461893203972835;350;0.3145188575292291; 1; 
file 0_a0047 11.wav ; 35.35980001189559;1954;-0.6268346667957356; 1; 
file 0_a0047 2.wav ; 29.59015658579491;400;-0.5383718703802769; 1; 
file 0_a0047 3.wav ; 37.765889992930326;378;-1.4391469866326136; 1; 
file 0_a0047 4.wav ; 29.99133370184206;396;-0.46141588497659713; 1; 
file 0_a0047 5.wav ; 35.79089018132623;374;-0.8908148922150654; 1; 
file 0_a0047 6.wav ; 34.69101667421117;1036;-1.0345243516967761; 1; 
file 0_a0047 8.wav ; 48.313834485680566;374;-0.06714519709195041; 1; 
file 0_a0047 9.wav ; 63.29852841358868;470;-5.2648739132351485; 1; 
file 0_a0047.wav ; 33.0941905466621;330;-1.486996605990293; 1; 
file 0_a0048 12.wav ; 47.40924129505669;300;-2.999558691178909; 1; 
file 0_a0048 13.wav ; 47.978776069849985;300;-2.6327429240532862; 1; 
file 0_a0048 14.wav ; 34.06243557029156;360;-0.14595814476679955; 1; 
file 0_a0048 2.wav ; 34.36852995983683;672;-1.2589671736087553; 1; 
file 0_a0048 4.wav ; 30.803308883528846;348;-0.5653331627997312; 1; 
file 0_a0048 9.wav ; 28.374010883769618;330;-2.5610917556660575; 1; 
file 0_a0049 10.wav ; 47.13953435991608;300;-0.8396554568216258; 1; 
file 0_a0049 11.wav ; 34.298133781246506;306;-0.27083188268576713; 1; 
file 0_a0049 2.wav ; 38.40532742410283;674;-1.3066978384015249; 1; 
file 0_a0049 4.wav ; 37.23901856541119;354;-0.8935691077164237; 1; 
file 0_a0049 6.wav ; 43.45231703340788;354;-6.8112435274090775; 1; 
file 0_a0049 9.wav ; 49.6233449931295;304;-0.8858516366973467; 1; 
file 0_a0050 4.wav ; 50.24304345637791;310;-0.27091843214553707; 1; 
file 0_a0050 6.wav ; 57.304374910166466;352;-4.733798146806241; 1; 
file 0_a0050.wav ; 28.955774471475696;400;-0.4798929306833691; 1; 
file 0_a0051 3.wav ; 37.52577702178792;458;0.10853370069182966; 1; 
file 0_a0051 4.wav ; 49.501015332302664;808;-0.10611916513501328; 1; 
file 0_a0051.wav ; 28.829340396842735;312;-0.41856403272921944; 1; 
file 0_a0052 4.wav ; 43.05846346035679;306;-0.9040707272568848; 1; 
file 0_a0052 5.wav ; 28.509017500016654;312;-2.2922260480120245; 1; 
file 0_a0052 6.wav ; 17.550522169656457;366;-0.42946566748361326; 1; 
file 0_a0052 7.wav ; 34.82617736621432;1404;-0.08956147132398168; 1; 
file 0_a0052 8.wav ; 49.35652424267107;340;0.14214718300514362; 1; 
file 0_a0053 11.wav ; 36.709965421737444;360;-0.7175270933624268; 1; 
file 0_a0053 2.wav ; 32.23537354279692;4118;-2.466949857723242; 1; 
file 0_a0053 3.wav ; 37.65050263280708;386;-0.08933120822638284; 1; 
file 0_a0053 5.wav ; 49.17859510965049;396;-2.5880858859986953; 1; 
file 0_a0055 3.wav ; 50.52602522491945;328;0.05226223613725986; 1; 
file 0_a0055 4.wav ; 48.297824330267716;350;-4.678743778113025; 1; 
file 0_a0056 2.wav ; 42.43059501478047;334;-3.399928850627177; 1; 
file 0_a0056 5.wav ; 40.33424181624923;374;0.1891564063609829; 1; 
file 0_a0056 9.wav ; 33.40313292697815;1958;-0.5353513693144251; 1; 
file 0_a0056.wav ; 42.94799189506444;1460;-0.04322792068161983; 1; 
file 0_a0057 2.wav ; 44.74634202090323;312;-0.012193710156757746; 1; 
file 0_a0057 7.wav ; 21.840972711527733;3652;-0.3002114695343863; 1; 
file 0_a0057 8.wav ; 36.53823618116894;316;0.11888428639422535; 1; 
file 0_a0057 9.wav ; 18.039080645506072;366;-0.7779545609656837; 1; 
file 0_a0058 2.wav ; 15.401281021668028;328;-0.3893669345801288; 1; 
file 0_a0058 3.wav ; 48.1637168197316;1788;0.23208069567711936; 1; 
file 0_a0058 7.wav ; 43.112758227006246;408;-1.4835415501380065; 1; 
file 0_a0059 10.wav ; 25.755600223054838;400;-0.12302344648540556; 1; 
file 0_a0059 12.wav ; 43.872295965310016;300;-0.3584058017765856; 1; 
file 0_a0059 13.wav ; 40.91675684882166;300;0.056410002626744865; 1; 
file 0_a0059 8.wav ; 31.696294736453808;312;0.09295272403013448; 1; 
file 0_a0060 10.wav ; 37.93611488384353;358;-0.026941530596551917; 1; 
file 0_a0060 3.wav ; 23.93847853969076;354;-0.8839735158827773; 1; 
file 0_a0060 6.wav ; 28.1403174516831;510;-0.3656921279471325; 1; 
file 0_a0060 8.wav ; 45.35995708632735;334;-0.15438387825052877; 1; 
file 0_a0060 9.wav ; 44.49148522227281;300;-0.319577068893751; 1; 
file 0_a0061 10.wav ; 37.75945431292208;318;0.18600020708017811; 1; 
file 0_a0061 12.wav ; 60.89682446566128;352;-2.5059255018450863; 1; 
file 0_a0061 13.wav ; 39.13426170466982;300;-0.12551367094111562; 1; 
file 0_a0061 2.wav ; 15.758783240538488;338;-0.4131953042054461; 1; 
file 0_a0061 4.wav ; 23.166683467969044;344;0.07801860357709563; 1; 
file 0_a0061 7.wav ; 57.30109909428087;510;-1.8943650019337732; 1; 
file 0_a0061 8.wav ; 47.617721222136645;448;-1.717719587837547; 1; 
file 0_a0062 10.wav ; 37.33803521180241;554;-0.11817626375924019; 1; 
file 0_a0062 11.wav ; 43.82677175868121;300;-0.2121841931772235; 1; 
file 0_a0062 5.wav ; 44.192800248362424;352;-0.682645581319101; 1; 
file 0_a0062 9.wav ; 30.14516857901761;1740;-0.03723289723336883; 1; 
file 0_a0062.wav ; 58.63110216798207;322;-4.528659529512406; 1; 
file 0_a0063 10.wav ; 49.57490903891444;320;0.29287416410197936; 1; 
file 0_a0063 11.wav ; -300;300;0; 1; 
file 0_a0063 6.wav ; 46.13644124283035;420;-0.47221529539080087; 1; 
file 0_a0063.wav ; 46.39324610198213;3900;-0.4105811158293524; 1; 
file 0_a0064 10.wav ; 36.51850025110327;308;0.1165583464905799; 1; 
file 0_a0064 13.wav ; 54.93953313567307;426;-2.3254304485463666; 1; 
file 0_a0064 4.wav ; 42.859187312708706;310;0.07015691800138042; 1; 
file 0_a0064 5.wav ; 36.178103428316966;302;-0.32261492183083207; 1; 
file 0_a0064 6.wav ; 43.530933757027995;310;-0.2553604433314574; 1; 
file 0_a0064 8.wav ; 53.29617509515821;6166;0.3653160180558604; 1; 
file 0_a0064 9.wav ; 33.193388081081785;748;0.19724978661934828; 1; 
file 0_a0065 13.wav ; 60.827445224541194;404;-4.498671642567598; 1; 
file 0_a0065 2.wav ; 20.610251685504245;7914;-0.3015067740216041; 1; 
file 0_a0065 3.wav ; 34.98923226641823;340;-3.0206753428134374; 1; 
file 0_a0065 6.wav ; 53.06668977065427;1740;-0.19838928076463624; 1; 
file 0_a0065 7.wav ; 38.9457141899448;304;-1.814257499809614; 1; 
file 0_a0066 11.wav ; 46.133159381298675;7742;-1.0322973882989186; 1; 
file 0_a0066 12.wav ; 57.43784471792798;4306;-0.6131551028082197; 1; 
file 0_a0066 13.wav ; 40.79487183379957;312;0.12331010523019124; 1; 
file 0_a0066 14.wav ; 47.272551483342056;354;-0.8648842760832545; 1; 
file 0_a0066 5.wav ; 45.68834023065393;362;-0.7652401148557539; 1; 
file 0_a0066 9.wav ; 38.90564517627711;302;0.1549555408706759; 1; 
file 0_a0067 11.wav ; 19.823207531712114;2276;-1.167987750516298; 1; 
file 0_a0067 12.wav ; 45.19885315482655;300;-0.29692333954043443; 1; 
file 0_a0067 13.wav ; 38.36378478293084;362;-0.2643896150052173; 1; 
file 0_a0067 14.wav ; 61.59662205712464;440;-3.2089205446630324; 1; 
file 0_a0067 9.wav ; 46.013843716127276;472;-0.48043299013403323; 1; 
file 0_a0067.wav ; 64.35281039051016;340;-2.7300035908425326; 1; 
file 0_a0068 11.wav ; 43.24413466978714;300;-0.6863897908787725; 1; 
file 0_a0068 12.wav ; 62.79272178194463;450;-3.9815467060580807; 1; 
file 0_a0068 2.wav ; 55.05386943471161;350;-1.825942697681377; 1; 
file 0_a0068 3.wav ; 22.10440033764611;360;-0.21744606736863314; 1; 
file 0_a0068 7.wav ; 33.33135067758858;832;-0.6503657770714866; 1; 
file 0_a0068 8.wav ; 47.26781414824303;418;-0.5561772960646244; 1; 
file 0_a0068.wav ; 62.92066099708695;336;-2.3632366923508736; 1; 
file 0_a0069 10.wav ; 46.92645702227168;408;-0.5042254087539912; 1; 
file 0_a0069 5.wav ; 42.08794925849937;376;-4.326059086412696; 1; 
file 0_a0069 9.wav ; 32.65029397380631;314;-0.553681137885161; 1; 
file 0_a0069.wav ; 64.04640558711868;330;-2.0258610225596243; 1; 
file 0_a0070 13.wav ; 46.86605993437859;332;-3.441877146968421; 1; 
file 0_a0071 14.wav ; 37.147546607143916;668;-0.911594574856168; 1; 
file 0_a0071 2.wav ; 64.22231720938629;338;-2.6911872933205307; 1; 
file 0_a0071 3.wav ; 55.92327982808477;314;-0.6654907291297043; 1; 
file 0_a0071 4.wav ; 55.45249951600268;2290;-2.194425938247729; 1; 
file 0_a0071 5.wav ; 28.086180270567976;448;-1.0570943742801064; 1; 
file 0_a0071 8.wav ; 44.001504205632884;300;-0.39271697565890473; 1; 
file 0_a0071 9.wav ; 21.172724202416198;2000;-1.8575395876566305; 1; 
file 0_a0071.wav ; 43.39055532585447;426;-6.15712778478683; 1; 
file 0_a0072 10.wav ; 39.808134792819764;310;-0.1110393800857385; 1; 
file 0_a0072 11.wav ; 16.46726015937852;6260;-0.8608044466211312; 1; 
file 0_a0072 12.wav ; 31.237024895917862;536;-1.3406478138617035; 1; 
file 0_a0072 13.wav ; 37.3594022946427;402;-0.590735741764967; 1; 
file 0_a0072 9.wav ; 33.847199241974884;558;-0.5574090522698911; 1; 
file 0_a0073 4.wav ; 64.56351521840692;310;-0.17477241338862518; 1; 
file 0_a0073 5.wav ; 34.245969975064845;404;-1.6017276391268453; 1; 
file 0_a0073 8.wav ; 44.16522002032447;300;-0.27658207619110936; 1; 
file 0_a0074 5.wav ; 22.675629079037282;360;-0.5159969120208132; 1; 
file 0_a0074 8.wav ; 45.91532447937271;426;-0.4321077085046976; 1; 
