@relation mfccA2-weka.filters.unsupervised.attribute.Remove-R15

@attribute speech {1,0}
@attribute ' Avgf0' numeric
@attribute ' Avgf1' numeric
@attribute ' Avgf2' numeric
@attribute ' Avgf3' numeric
@attribute ' Avgf4' numeric
@attribute ' Avgf5' numeric
@attribute ' Avgf6' numeric
@attribute ' Avgf7' numeric
@attribute ' Avgf8' numeric
@attribute ' Avgf9' numeric
@attribute ' Avgf10' numeric
@attribute ' Avgf11' numeric
@attribute ' Avgf12' numeric

@data
0,6.11684,5.88791,5.492706,5.448635,5.450875,6.15111,6.653608,6.986977,7.37881,7.824286,8.423922,10.02651,10.945801
0,6.023996,6.041328,5.21787,4.693967,3.956932,4.097019,5.104037,5.700043,5.685785,6.119812,6.810452,7.229048,7.606335
0,5.836599,5.940342,5.124415,4.669796,3.919161,3.944341,4.810499,5.360415,5.459641,6.013887,6.732694,6.906252,7.273325
0,6.099259,6.170872,5.345566,4.751267,3.970861,4.185689,5.093949,5.546762,5.534696,6.042948,6.7895,6.94461,7.237521
0,6.113854,5.891308,5.230596,4.773144,3.958645,4.190696,5.14008,5.579083,5.463891,5.922433,6.51726,6.844432,7.140297
0,6.104816,6.439886,5.393395,4.747804,3.964873,4.150596,4.992448,5.453628,5.479325,5.950163,6.583504,6.871499,7.194494
0,6.176718,6.205762,5.399097,4.827807,3.997964,4.284423,5.088587,5.484778,5.575727,6.032108,6.616646,6.720019,6.97775
0,6.107831,5.979339,5.237569,4.742535,3.932495,4.116598,5.025609,5.458291,5.278515,5.631998,6.432558,6.737221,7.040014
0,6.045608,5.995789,5.168788,4.646209,3.911066,3.893541,4.646631,4.993577,4.939682,5.367129,6.129771,6.531169,6.890486
0,5.845033,5.788312,5.045831,4.618918,3.831366,3.895701,4.652837,5.041629,5.073994,5.427386,6.161307,6.452362,6.797247
0,5.990089,6.270133,5.238788,4.700051,3.861158,3.986408,4.786075,5.119586,5.099367,5.470609,6.135482,6.408059,6.789195
0,6.322978,6.285915,5.588362,5.389718,5.181751,5.65779,6.186115,6.680165,6.999613,7.404073,8.079624,9.827677,10.591044
0,5.79817,5.821257,5.07652,4.608767,3.808525,3.966815,4.810661,5.180242,5.119544,5.437127,6.115989,6.442849,6.858395
0,5.880344,6.173615,5.207897,4.708422,3.882092,4.005282,4.801263,5.031108,5.00798,5.33595,5.927729,6.21075,6.611631
0,5.900526,6.229279,5.254523,4.63101,3.862679,3.955095,4.735127,4.968624,4.883798,5.235855,5.806391,6.16134,6.59907
0,5.838585,5.87251,5.119603,4.544542,3.871437,4.055147,4.864612,5.165643,5.02915,5.354062,5.853577,6.195152,6.601488
0,5.925813,6.244758,5.233959,4.707613,3.90543,4.024223,4.846705,5.125421,4.989299,5.261919,5.752593,6.097134,6.46058
0,5.853924,6.082177,5.117315,4.652228,3.908059,4.128366,4.930881,5.159393,5.108714,5.49002,5.997215,6.25511,6.572834
0,5.934517,6.005162,5.169633,4.647756,4.122661,4.657273,5.491924,5.598336,5.416457,5.715249,6.057221,6.290427,6.557373
0,5.836987,5.856696,5.081124,4.625138,3.797076,3.969194,4.732236,5.031287,4.980643,5.271976,5.706495,6.021821,6.35762
0,6.048831,6.31168,5.22032,4.722164,3.940032,4.065453,4.795089,5.007432,4.918274,5.228586,5.663638,5.931848,6.32217
0,5.902252,5.999365,5.098688,4.669549,3.90003,4.058451,4.936462,5.199272,5.019453,5.245097,5.719033,5.994577,6.353035
0,6.044475,6.015247,5.234844,4.796895,4.276836,4.546839,5.023552,5.384413,5.698315,6.056581,6.596143,7.805246,8.57965
0,5.852724,6.018026,5.116449,4.62566,3.924745,3.999231,4.813275,5.058603,4.950614,5.280081,5.757436,6.030401,6.37789
0,6.003261,6.038734,5.255971,4.706448,3.884054,3.81654,4.522343,4.747075,4.775768,5.088164,5.614598,5.957154,6.306101
0,5.865333,6.00185,5.1375,4.616318,3.804512,3.77997,4.421376,4.614373,4.644482,5.010434,5.540581,5.920326,6.278431
0,5.948499,6.178283,5.258177,4.721915,3.909665,3.813052,4.455379,4.641994,4.670872,4.97176,5.526372,5.865624,6.235495
1,5.183457,5.11937,5.748805,5.997055,4.405855,3.755476,3.905761,4.065759,4.631133,5.359666,5.571418,5.371526,5.585166
1,7.512735,7.646432,8.37894,8.766257,7.167239,6.323635,6.557326,6.840077,7.559471,8.086035,8.194812,8.237655,8.483927
1,7.96486,7.935687,8.88984,9.502365,8.007742,7.668021,8.02531,8.140038,8.63719,8.960945,9.085757,9.312855,9.50356
1,7.818164,7.864271,8.270842,8.555141,7.223058,6.61093,7.071443,7.418305,7.805002,8.298099,8.469656,8.541708,8.934597
1,7.867821,8.032742,8.283797,8.396853,6.949309,6.36546,6.938164,7.176233,7.458067,8.211507,8.481708,8.484433,8.580584
1,7.966969,7.811134,8.019038,8.502058,7.403705,6.817477,7.422938,7.613764,7.750507,8.060931,8.256128,8.318088,8.545787
1,7.914537,7.940045,8.331271,8.804977,7.261572,6.537445,7.042803,7.353076,7.808971,8.44258,8.725745,8.594547,8.644534
1,7.958881,7.92731,8.447764,8.708837,7.43587,6.913502,7.489537,7.669569,7.883728,8.159692,8.430799,8.557089,8.660189
1,7.622073,7.855727,8.102363,8.476749,6.900999,6.277979,7.043299,7.334957,7.379477,7.808074,8.104208,8.230403,8.249271
1,7.839973,7.935235,8.200161,8.337566,6.837712,6.308659,6.766337,7.033903,7.312061,7.920697,8.260179,8.311231,8.30686
1,7.700421,7.840196,8.22368,8.813973,7.246963,6.552091,7.275997,7.683534,8.035585,8.494121,8.648339,8.514753,8.571869
1,7.626982,7.961325,7.949307,8.260273,6.794403,6.111397,6.804913,7.354726,7.467993,7.735911,8.113112,8.18064,8.284919
1,7.985119,8.024186,8.584191,8.77082,7.202116,6.440809,6.827652,7.157327,7.811331,8.628609,8.855944,8.702284,8.681009
1,7.561799,7.453487,8.151837,8.079378,6.674399,6.644402,7.007617,7.270262,7.700203,8.456944,8.859031,8.873766,8.903979
1,7.957085,7.899872,8.362779,8.601152,7.025994,6.429856,6.954992,7.116659,7.428755,8.187544,8.534128,8.437227,8.53655
1,7.865559,7.754877,7.986877,8.531453,7.287338,6.781525,7.343521,7.610042,7.849219,8.243437,8.572597,8.62202,8.749357
1,7.592728,7.32228,7.656931,7.919042,6.669214,6.094046,6.760787,7.184066,7.544145,7.912904,8.138941,8.287081,8.613475
1,7.681187,7.895408,7.946749,8.268937,6.814571,6.172696,6.689683,7.125254,7.558848,7.900606,8.122062,8.283946,8.443067
1,7.471855,7.527445,7.442438,7.764921,6.60963,6.021805,6.545165,6.79685,7.205564,7.592446,7.865128,7.995275,8.188316
1,7.928406,7.920743,8.463124,9.019347,7.466789,6.75166,7.307901,7.666527,8.18424,8.378893,8.570609,8.694889,8.878987
1,7.741422,7.511261,7.865808,8.16814,6.893054,6.507406,7.119526,7.587902,7.920365,8.213125,8.503185,9.138654,9.630496
1,7.894639,7.911305,8.235193,8.630033,7.353713,6.899598,7.449889,7.921213,8.227478,8.549659,8.874623,9.228172,9.550425
1,8.117682,8.069391,8.681594,8.997337,7.891002,7.808849,8.385711,8.56558,8.792423,9.367964,9.902752,10.819484,11.417772
1,7.703565,7.885721,7.905528,8.419073,7.414128,7.174053,7.836355,7.977004,8.301806,8.805111,9.170164,9.6326,10.145154
1,7.763136,7.882105,8.473432,8.455331,6.767653,6.632009,7.135138,7.649255,7.873564,8.531322,8.819563,8.843659,8.784951
1,7.777086,7.998501,8.371874,8.713077,7.528071,7.309757,7.896654,8.237787,8.914394,9.293417,9.551216,10.152616,10.807956
1,7.99824,7.831479,8.341678,8.867309,7.66581,7.335785,8.027011,8.447397,8.854062,9.354,9.647124,9.953456,10.501547
1,8.430245,8.253459,9.13892,9.46518,8.215681,8.262279,8.695132,8.944767,9.464416,10.016902,10.522892,11.475483,12.21885
1,7.906946,8.075185,8.570175,8.881838,7.849696,7.942898,8.497054,8.763505,9.169022,9.764286,10.255669,11.304816,12.0523
1,7.962632,8.173054,8.526408,9.037857,8.092885,8.092296,8.624278,8.852607,9.216048,9.649408,10.148811,11.20046,11.838697
1,7.861235,7.7934,8.369594,8.759249,7.539211,7.261409,7.842366,8.085063,8.480759,8.981935,9.389652,9.605416,9.963067
1,7.761143,8.099954,8.602642,9.022998,7.860141,7.811116,8.268826,8.459279,9.027663,9.348916,9.659573,10.483661,11.206701
1,7.882913,8.013925,8.556,8.837841,7.376852,6.935071,7.551034,7.925941,8.445313,8.8865,9.318922,9.528586,10.006907
1,7.771579,7.889067,8.03767,8.417255,7.325326,6.623475,7.270274,7.443239,7.720365,8.140141,8.464811,8.590637,8.772113
1,7.536566,7.356551,7.558481,7.973347,6.986452,6.461733,7.03261,7.381146,7.62578,7.723713,7.959982,8.139242,8.457073
1,7.713088,7.69031,8.454545,8.316855,6.689314,6.655744,6.961576,7.368373,7.538897,8.213755,8.603411,8.643594,8.546428
1,7.827589,7.98309,8.538897,8.672639,7.223689,6.410416,6.899632,7.424296,8.019494,8.410325,8.651477,8.610581,8.671772
1,7.905437,8.014182,8.347158,8.645627,7.04729,6.3356,6.880971,7.336204,7.645436,8.119771,8.471859,8.583353,8.677117
1,7.69389,7.899885,8.136886,8.344857,6.913565,6.254675,6.790226,7.270288,7.875195,8.216781,8.615013,8.691341,8.906017
1,7.824557,7.86991,7.835236,8.12425,6.922318,6.347645,6.917459,7.115252,7.414468,7.802949,8.355146,8.370296,8.422663
