filename,total_energy,total_F,total_SFM,speech
0_a0036_16.wav,26.989197006597546,864,-1.122766165579154,1
0_a0036_17.wav,39.70689704778784,300,-0.7132916485962154,1
0_a0036_21.wav,50.49063964725756,450,-0.5752610851053043,1
0_a0037_13.wav,45.09439668378344,426,-0.8134528285708873,1
0_a0037_15.wav,63.425583901505114,350,-0.2959062286520708,1
0_a0037_3.wav,50.22953100575223,450,-0.5758036660875028,1
0_a0037_5.wav,31.28209822908857,538,-0.012022829120752502,1
0_a0038_15.wav,63.06488789887929,450,-0.25451332613359384,1
0_a0039_13.wav,47.94571285091728,486,-0.8694206570220924,1
0_a0039_14.wav,49.091348009401436,326,-0.3183363727749234,1
0_a0039_17.wav,45.475531587111796,302,-0.8306767944027644,1
0_a0040_15.wav,47.88281018128767,398,-0.6191951560552749,1
0_a0040_3.wav,29.784271979424595,538,-0.29321155527932635,1
0_a0040_4.wav,43.007784120860705,360,-1.2738531294769855,1
0_a0040_5.wav,35.816935054859876,320,-1.597005796359589,1
0_a0041_4.wav,35.868405603321605,1000,-1.7707577008925037,1
0_a0042_11.wav,64.88837153965315,494,-5.290930939457984,1
0_a0042_13.wav,58.181901189527586,342,-3.5754568645549467,1
0_a0042_2.wav,32.04236519946109,350,-1.0449191833803932,1
0_a0042_3.wav,36.75119372757433,308,-1.540651498702361,1
0_a0043_10.wav,59.61420728657329,302,-0.41970721093123825,1
0_a0043_5.wav,37.33443897210795,394,-0.8017051546803604,1
0_a0043_7.wav,38.170420847506,2000,-1.7090919233469133,1
0_a0043_8.wav,48.265153580516774,312,-0.03897568152651803,1
0_a0044_10.wav,46.40005478857967,358,-0.5949905564406087,1
0_a0044_13.wav,51.99202452068136,306,-0.5117718869738076,1
0_a0044_14.wav,44.74394001814754,302,-2.2416041111258895,1
0_a0044_15.wav,49.88181313385128,352,-3.9234505075127504,1
0_a0044_2.wav,31.18548080710257,350,-0.7422770534909479,1
0_a0044_4.wav,35.074481591127594,304,-1.4928674556215022,1
0_a0044_5.wav,24.53066216639872,418,-1.4910344959684412,1
0_a0044_6.wav,37.24318694684434,402,-3.276320723834645,1
0_a0044_9.wav,67.3823597429003,518,-5.752295297755141,1
0_a0045_11.wav,48.38503834443827,360,-0.5016400758491117,1
0_a0045_12.wav,50.1427620525878,300,-2.4510690591106217,1
0_a0045_14.wav,34.60689859615819,360,-0.12188222347795255,1
0_a0045_4.wav,34.083996931906285,300,-1.3415305203498873,1
0_a0045_7.wav,42.983791593178545,482,-0.8021571728836215,1
0_a0045_9.wav,54.16338409287966,510,-1.1282625107388118,1
0_a0046_11.wav,51.86841977130695,416,-3.8228057874130705,1
0_a0046_13.wav,38.481680759315466,394,-2.132501516503008,1
0_a0046_3.wav,37.16170957702326,302,-1.1972290800574046,1
0_a0046_5.wav,40.812895202363926,316,-0.9074844720933856,1
0_a0046_6.wav,32.83091773140619,420,0.2699043533297871,1
0_a0046_8.wav,54.3492234006139,512,-1.0021459856287493,1
0_a0046_9.wav,50.02124220411826,302,-0.26028190754735286,1
0_a0046.wav,29.461893203972835,350,0.3145188575292291,1
0_a0047_11.wav,35.35980001189559,1954,-0.6268346667957356,1
0_a0047_2.wav,29.59015658579491,400,-0.5383718703802769,1
0_a0047_3.wav,37.765889992930326,378,-1.4391469866326136,1
0_a0047_4.wav,29.99133370184206,396,-0.46141588497659713,1
0_a0047_5.wav,35.79089018132623,374,-0.8908148922150654,1
0_a0047_6.wav,34.69101667421117,1036,-1.0345243516967761,1
0_a0047_8.wav,48.313834485680566,374,-0.06714519709195041,1
0_a0047_9.wav,63.29852841358868,470,-5.2648739132351485,1
0_a0047.wav,33.0941905466621,330,-1.486996605990293,1
0_a0048_12.wav,47.40924129505669,300,-2.999558691178909,1
0_a0048_13.wav,47.978776069849985,300,-2.6327429240532862,1
0_a0048_14.wav,34.06243557029156,360,-0.14595814476679955,1
0_a0048_2.wav,34.36852995983683,672,-1.2589671736087553,1
0_a0048_4.wav,30.803308883528846,348,-0.5653331627997312,1
0_a0048_9.wav,28.374010883769618,330,-2.5610917556660575,1
0_a0049_10.wav,47.13953435991608,300,-0.8396554568216258,1
0_a0049_11.wav,34.298133781246506,306,-0.27083188268576713,1
0_a0049_2.wav,38.40532742410283,674,-1.3066978384015249,1
0_a0049_4.wav,37.23901856541119,354,-0.8935691077164237,1
0_a0049_6.wav,43.45231703340788,354,-6.8112435274090775,1
0_a0049_9.wav,49.6233449931295,304,-0.8858516366973467,1
0_a0050_4.wav,50.24304345637791,310,-0.27091843214553707,1
0_a0050_6.wav,57.304374910166466,352,-4.733798146806241,1
0_a0050.wav,28.955774471475696,400,-0.4798929306833691,1
0_a0051_3.wav,37.52577702178792,458,0.10853370069182966,1
0_a0051_4.wav,49.501015332302664,808,-0.10611916513501328,1
0_a0051.wav,28.829340396842735,312,-0.41856403272921944,1
0_a0052_4.wav,43.05846346035679,306,-0.9040707272568848,1
0_a0052_5.wav,28.509017500016654,312,-2.2922260480120245,1
0_a0052_6.wav,17.550522169656457,366,-0.42946566748361326,1
0_a0052_7.wav,34.82617736621432,1404,-0.08956147132398168,1
0_a0052_8.wav,49.35652424267107,340,0.14214718300514362,1
0_a0053_11.wav,36.709965421737444,360,-0.7175270933624268,1
0_a0053_2.wav,32.23537354279692,4118,-2.466949857723242,1
0_a0053_3.wav,37.65050263280708,386,-0.08933120822638284,1
0_a0053_5.wav,49.17859510965049,396,-2.5880858859986953,1
0_a0055_3.wav,50.52602522491945,328,0.05226223613725986,1
0_a0055_4.wav,48.297824330267716,350,-4.678743778113025,1
0_a0056_2.wav,42.43059501478047,334,-3.399928850627177,1
0_a0056_5.wav,40.33424181624923,374,0.1891564063609829,1
0_a0056_9.wav,33.40313292697815,1958,-0.5353513693144251,1
0_a0056.wav,42.94799189506444,1460,-0.04322792068161983,1
0_a0057_2.wav,44.74634202090323,312,-0.012193710156757746,1
0_a0057_7.wav,21.840972711527733,3652,-0.3002114695343863,1
0_a0057_8.wav,36.53823618116894,316,0.11888428639422535,1
0_a0057_9.wav,18.039080645506072,366,-0.7779545609656837,1
0_a0058_2.wav,15.401281021668028,328,-0.3893669345801288,1
0_a0058_3.wav,48.1637168197316,1788,0.23208069567711936,1
0_a0058_7.wav,43.112758227006246,408,-1.4835415501380065,1
0_a0059_10.wav,25.755600223054838,400,-0.12302344648540556,1
0_a0059_12.wav,43.872295965310016,300,-0.3584058017765856,1
0_a0059_13.wav,40.91675684882166,300,0.056410002626744865,1
0_a0059_8.wav,31.696294736453808,312,0.09295272403013448,1
0_a0060_10.wav,37.93611488384353,358,-0.026941530596551917,1
0_a0060_3.wav,23.93847853969076,354,-0.8839735158827773,1
0_a0060_6.wav,28.1403174516831,510,-0.3656921279471325,1
0_a0060_8.wav,45.35995708632735,334,-0.15438387825052877,1
0_a0060_9.wav,44.49148522227281,300,-0.319577068893751,1
0_a0061_10.wav,37.75945431292208,318,0.18600020708017811,1
0_a0061_12.wav,60.89682446566128,352,-2.5059255018450863,1
0_a0061_13.wav,39.13426170466982,300,-0.12551367094111562,1
0_a0061_2.wav,15.758783240538488,338,-0.4131953042054461,1
0_a0061_4.wav,23.166683467969044,344,0.07801860357709563,1
0_a0061_7.wav,57.30109909428087,510,-1.8943650019337732,1
0_a0061_8.wav,47.617721222136645,448,-1.717719587837547,1
0_a0062_10.wav,37.33803521180241,554,-0.11817626375924019,1
0_a0062_11.wav,43.82677175868121,300,-0.2121841931772235,1
0_a0062_5.wav,44.192800248362424,352,-0.682645581319101,1
0_a0062_9.wav,30.14516857901761,1740,-0.03723289723336883,1
0_a0062.wav,58.63110216798207,322,-4.528659529512406,1
0_a0063_10.wav,49.57490903891444,320,0.29287416410197936,1
0_a0063_11.wav,-300,300,0,1
0_a0063_6.wav,46.13644124283035,420,-0.47221529539080087,1
0_a0063.wav,46.39324610198213,3900,-0.4105811158293524,1
0_a0064_10.wav,36.51850025110327,308,0.1165583464905799,1
0_a0064_13.wav,54.93953313567307,426,-2.3254304485463666,1
0_a0064_4.wav,42.859187312708706,310,0.07015691800138042,1
0_a0064_5.wav,36.178103428316966,302,-0.32261492183083207,1
0_a0064_6.wav,43.530933757027995,310,-0.2553604433314574,1
0_a0064_8.wav,53.29617509515821,6166,0.3653160180558604,1
0_a0064_9.wav,33.193388081081785,748,0.19724978661934828,1
0_a0065_13.wav,60.827445224541194,404,-4.498671642567598,1
0_a0065_2.wav,20.610251685504245,7914,-0.3015067740216041,1
0_a0065_3.wav,34.98923226641823,340,-3.0206753428134374,1
0_a0065_6.wav,53.06668977065427,1740,-0.19838928076463624,1
0_a0065_7.wav,38.9457141899448,304,-1.814257499809614,1
0_a0066_11.wav,46.133159381298675,7742,-1.0322973882989186,1
0_a0066_12.wav,57.43784471792798,4306,-0.6131551028082197,1
0_a0066_13.wav,40.79487183379957,312,0.12331010523019124,1
0_a0066_14.wav,47.272551483342056,354,-0.8648842760832545,1
0_a0066_5.wav,45.68834023065393,362,-0.7652401148557539,1
0_a0066_9.wav,38.90564517627711,302,0.1549555408706759,1
0_a0067_11.wav,19.823207531712114,2276,-1.167987750516298,1
0_a0067_12.wav,45.19885315482655,300,-0.29692333954043443,1
0_a0067_13.wav,38.36378478293084,362,-0.2643896150052173,1
0_a0067_14.wav,61.59662205712464,440,-3.2089205446630324,1
0_a0067_9.wav,46.013843716127276,472,-0.48043299013403323,1
0_a0067.wav,64.35281039051016,340,-2.7300035908425326,1
0_a0068_11.wav,43.24413466978714,300,-0.6863897908787725,1
0_a0068_12.wav,62.79272178194463,450,-3.9815467060580807,1
0_a0068_2.wav,55.05386943471161,350,-1.825942697681377,1
0_a0068_3.wav,22.10440033764611,360,-0.21744606736863314,1
0_a0068_7.wav,33.33135067758858,832,-0.6503657770714866,1
0_a0068_8.wav,47.26781414824303,418,-0.5561772960646244,1
0_a0068.wav,62.92066099708695,336,-2.3632366923508736,1
0_a0069_10.wav,46.92645702227168,408,-0.5042254087539912,1
0_a0069_5.wav,42.08794925849937,376,-4.326059086412696,1
0_a0069_9.wav,32.65029397380631,314,-0.553681137885161,1
0_a0069.wav,64.04640558711868,330,-2.0258610225596243,1
0_a0070_13.wav,46.86605993437859,332,-3.441877146968421,1
0_a0071_14.wav,37.147546607143916,668,-0.911594574856168,1
0_a0071_2.wav,64.22231720938629,338,-2.6911872933205307,1
0_a0071_3.wav,55.92327982808477,314,-0.6654907291297043,1
0_a0071_4.wav,55.45249951600268,2290,-2.194425938247729,1
0_a0071_5.wav,28.086180270567976,448,-1.0570943742801064,1
0_a0071_8.wav,44.001504205632884,300,-0.39271697565890473,1
0_a0071_9.wav,21.172724202416198,2000,-1.8575395876566305,1
0_a0071.wav,43.39055532585447,426,-6.15712778478683,1
0_a0072_10.wav,39.808134792819764,310,-0.1110393800857385,1
0_a0072_11.wav,16.46726015937852,6260,-0.8608044466211312,1
0_a0072_12.wav,31.237024895917862,536,-1.3406478138617035,1
0_a0072_13.wav,37.3594022946427,402,-0.590735741764967,1
0_a0072_9.wav,33.847199241974884,558,-0.5574090522698911,1
0_a0073_4.wav,64.56351521840692,310,-0.17477241338862518,1
0_a0073_5.wav,34.245969975064845,404,-1.6017276391268453,1
0_a0073_8.wav,44.16522002032447,300,-0.27658207619110936,1
0_a0074_5.wav,22.675629079037282,360,-0.5159969120208132,1
0_a0074_8.wav,45.91532447937271,426,-0.4321077085046976,1
0_a0074.wav,39.24138367631038,302,-3.0825811586612093,1
0_a0075_13.wav,38.13682865600039,310,-0.8405321333765883,1
0_a0075_14.wav,18.254380365068652,630,-1.254060794589793,1
0_a0075_2.wav,52.633769863565,310,0.023215372112030154,1
0_a0075_8.wav,44.834180182822415,300,-0.5002531058893639,1
0_a0075_9.wav,27.745154463282937,2000,-1.9630307092103096,1
0_a0075.wav,38.864026159603306,306,-2.4116895006871117,1
0_a0076_10.wav,46.81349819818996,454,-0.40670579115095,1
0_a0076_11.wav,42.61904643737548,378,-6.216912809222571,1
0_a0076_2.wav,54.29827725044853,370,-0.03151323294937707,1
0_a0076_3.wav,54.547850434559386,450,-6.298843909849435,1
0_a0076_4.wav,61.30289983602136,344,-0.9685013999022937,1
0_a0076_6.wav,26.75140405536977,360,-1.3499076585165009,1
0_a0076.wav,43.478958752864514,310,-5.013874465695384,1
0_a0077_14.wav,15.43829760729506,340,-2.959899403490461,1
0_a0077_15.wav,57.3954101898633,650,-2.6441034019547187,1
0_a0077_18.wav,18.86909788765782,630,-1.248637718905555,1
0_a0077_19.wav,38.04392108621863,302,-0.894401870925017,1
0_a0077_7.wav,21.723855032607,360,-0.3928462402848922,1
0_a0077_8.wav,28.53992022131802,352,-1.4036553861563967,1
0_a0077_9.wav,-2.6857911731744406,340,-0.5212432711736176,1
0_a0078_11.wav,51.47398873025127,508,-0.19400081562372654,1
0_a0078_2.wav,46.625454639221644,428,-5.212793423360523,1
0_a0078_4.wav,11.096904220913412,316,-0.5536757394747914,1
0_a0079_10.wav,41.36619187953901,302,-1.9942392080775555,1
0_a0079_13.wav,41.65741134028404,330,-0.6628190533448148,1
0_a0079_14.wav,34.67465320265615,316,-0.6453125172077026,1
0_a0079_15.wav,5.944369448326559,494,-1.9751750370474457,1
0_a0079_17.wav,38.76429109314382,400,-1.4435092406085333,1
0_a0079_19.wav,29.094767656544196,302,0.551788775373264,1
0_a0080_12.wav,42.844622733743606,300,-0.8096183082042938,1
0_a0080_13.wav,38.9402792693975,366,-0.31811708272010103,1
0_a0080_16.wav,57.85286838977529,594,-3.0394768975446866,1
0_a0080_17.wav,35.63183881900368,422,-0.9590371323624074,1
0_a0080_20.wav,18.520659299566848,630,-1.2688538059548076,1
0_a0081_13.wav,42.70015731567779,446,-0.5159689235009489,1
0_a0081_19.wav,39.05424732393032,304,-0.2842536476838417,1
0_a0081_7.wav,27.962039283610043,352,-1.5877029180824422,1
0_a0082_14.wav,47.36275291675195,508,-0.5570675755813012,1
0_a0082_15.wav,44.35655162140979,302,-0.8143780908545084,1
0_a0082_2.wav,18.011529296768877,630,-1.2844540109360365,1
0_a0082_21.wav,39.167210835808575,300,-0.2933359631249261,1
0_a0083_11.wav,9.83203974265715,340,-0.10929218783744354,1
0_a0083_17.wav,58.557286631517194,3162,-1.873194136961438,1
0_a0083_2.wav,35.65984181432011,450,-2.804421055480842,1
0_a0083_21.wav,39.479478310078555,318,-0.286647941073444,1
0_a0083_22.wav,27.15948312117664,562,0.5896587379616913,1
0_a0083_7.wav,28.661325196388052,352,-1.4992163081702912,1
0_a0083_9.wav,37.82997034572002,700,-1.465590587063421,1
0_a0084_4.wav,44.63291506801851,566,-2.5036288860639564,1
0_a0084_6.wav,49.490200130143215,1024,-0.8761505412053584,1
0_a0085_10.wav,52.99748126713501,508,-0.31322739192456484,1
0_a0085_14.wav,37.495225630588,450,-3.3251443515750454,1
0_a0085_15.wav,59.29712697861227,628,-1.6794320337479465,1
0_a0085_18.wav,42.143093615773715,300,0.08857776839149056,1
0_a0085_19.wav,39.82012119606863,300,0.04110852082539985,1
0_a0085_20.wav,28.205681825473842,302,0.944067478497916,1
0_a0085_8.wav,40.473853423695914,312,-1.1941464149400172,1
0_a0086_11.wav,36.38160049442164,450,-3.064007085186673,1
0_a0086_13.wav,62.27467562800393,432,-3.887380677944926,1
0_a0086_16.wav,39.185983424808576,316,-0.1375129021733461,1
0_a0086_17.wav,28.443898536390467,338,0.8791649910081268,1
0_a0086_2.wav,24.865524612530635,900,-1.3572483767514076,1
0_a0086_6.wav,41.28110247213616,306,-1.2694763875870239,1
0_a0087_12.wav,41.37588848638565,300,-0.11192368612490745,1
0_a0087_3.wav,44.899505767899214,560,-2.476175627415658,1
0_a0087_4.wav,45.73406644508068,3072,-0.43553552415881785,1
0_a0087_6.wav,5.07534412290836,312,0.3781996255206213,1
0_a0088_10.wav,49.2944240814886,302,-2.726953385350658,1
0_a0088_2.wav,49.62129886445343,302,-3.4124117025750427,1
0_a0088_3.wav,45.28724229385783,1024,-0.7387024758955788,1
0_a0088_5.wav,38.02432295631273,330,0.09129614728671585,1
0_a0089_6.wav,35.80320578831613,450,-2.562167837544282,1
0_a0089.wav,40.18756412457075,300,-0.39896131958708486,1
