speech, Avgf0, Avgf1, Avgf2, Avgf3, Avgf4, Avgf5, Avgf6, Avgf7, Avgf8, Avgf9, Avgf10, Avgf11, Avgf12, filename
yes,4.42911252127,3.42744874401,3.65489632717,3.59816612151,3.79330606467,4.04408659629,3.88968647347,4.06364437683,4.03649186659,4.16752666337,4.46148059412,4.71814240349,4.70450765189,addNoiseLater_hallway_10_ch12.wav
yes,4.29786400088,3.24636433124,3.40274304,3.39803845767,3.65407595761,3.77997608939,3.63434604367,3.87988380014,3.9235616306,4.0655832597,4.40088067265,4.91596755458,4.74981333964,addNoiseLater_hallway_10_ch13.wav
yes,5.38968371524,4.2106674187,4.15277626465,4.08476526479,4.20069274415,4.53487902288,4.34200856618,4.19274609799,4.33576094387,4.45367463622,4.62431551027,4.62406657137,4.73794750168,addNoiseLater_hallway_10_ch14.wav
yes,6.45962557913,5.62501816208,5.96796859477,5.91582833231,6.07278111423,6.29965167372,6.30298897945,6.40738500728,6.62518144961,6.91731066926,7.17688314637,7.18360933941,6.72951867835,addNoiseLater_hallway_11_ch02.wav
yes,8.32839232558,7.18923689263,7.11642658044,6.67745739458,6.52716062119,6.55979986693,6.31398577467,6.18525023963,6.0556123222,6.08775103048,6.10636264892,6.06220171309,6.03345168569,addNoiseLater_hallway_11_ch06.wav
yes,6.27862780114,5.50146179748,5.8377025015,5.66611405738,5.93533267373,6.07622851441,6.00292535798,6.17976861171,6.39078823868,6.4956346902,6.62297820102,6.70695314511,6.67114761306,addNoiseLater_hallway_11_ch09.wav
yes,6.77551802275,5.72187951642,5.85457235094,5.68801681163,5.80591368626,5.92313140377,5.71179106953,6.03047184343,6.14123696063,6.27567020207,6.38189621144,6.48641335463,6.10578747726,addNoiseLater_hallway_11_ch10.wav
yes,5.82705324805,4.9579109249,4.89228900908,4.86484948667,5.05212032422,5.5163792714,5.32172232587,5.37774152989,5.52756980546,5.67174913237,5.83008584009,5.8058310285,5.75289231885,addNoiseLater_hallway_11_ch12.wav
yes,4.91498481994,4.00783849828,4.50962859816,4.64945863607,4.78970204657,4.89490856687,4.85015404383,5.23170972897,5.19534457698,5.31802379163,5.59384674323,5.84496899116,5.81497494101,addNoiseLater_hallway_11_ch13.wav
yes,6.9807823563,5.94141128241,5.98254832413,5.91069647056,6.12725633438,6.25476159407,6.07171569198,6.31221692614,6.24380254338,6.21107226499,6.36804074192,6.47873303377,6.1646897334,addNoiseLater_hallway_11_ch15.wav
yes,5.76359583612,4.59931925308,4.65543317551,4.64466156956,4.86569626097,5.31900113903,5.1379934839,5.2095965324,5.23587166947,5.40035615115,5.56321510371,5.4995703179,5.55616619408,addNoiseLater_hallway_11_ch16.wav
yes,5.95108356558,5.42558744463,5.75488461617,6.08728508892,6.57785889053,6.77232608122,6.82435555647,6.96845406396,6.78671125282,6.75791776934,6.91186319649,7.08292262368,6.74037299005,addNoiseLater_hallway_12_ch02.wav
yes,8.43898520794,7.21886194406,6.68414468534,6.60133592356,6.69373244157,6.86344142413,6.52886524711,6.45905958201,6.18679113202,6.09651798232,6.10721482269,6.09882642356,6.04671770659,addNoiseLater_hallway_12_ch04.wav
yes,8.72425582163,6.62049122707,7.10730773159,6.8180776035,6.7550894869,6.88386886371,6.55176135093,6.45625625341,6.2704874422,6.2647444078,6.21369668489,6.2193059768,6.17798701145,addNoiseLater_hallway_12_ch05.wav
yes,4.2686701006,3.65819152292,4.39789716729,4.43814713658,4.50905655471,4.7024136606,4.60845451436,4.83663655712,4.96741515603,5.26701053451,5.35145217325,5.77007138145,5.68680242009,addNoiseLater_hallway_12_ch06.wav
yes,4.68701899428,4.00351376178,4.35142551925,4.25200352876,4.4499599122,4.72364910427,4.53679515445,4.65580181547,4.6355825402,4.88100256769,5.0434419728,5.20599509,5.34904480801,addNoiseLater_hallway_12_ch08.wav
yes,4.21868498246,3.46380190281,3.83129616153,3.79047882097,4.02187655807,4.23687007237,4.17243389749,4.29119300244,4.33840033213,4.65873039214,4.99552768966,5.32354795932,5.11578326552,addNoiseLater_hallway_12_ch10.wav
yes,8.27886870588,7.29233851507,6.93308221156,6.45124443399,6.62592780918,6.66300980821,6.37648856098,6.33045525361,6.24423860853,6.21003441803,6.15022239271,6.18783210219,6.03215444403,addNoiseLater_hallway_12_ch11.wav
yes,6.19488390511,4.93963647335,5.08810666876,5.03046792666,5.33232651097,5.55974627118,5.39569306643,5.6341819285,5.77525498166,5.94957543044,5.99304834887,6.19373086691,6.14376999073,addNoiseLater_hallway_12_ch12.wav
yes,4.44767523094,3.57291830492,3.98425540529,3.91777666962,4.23807419802,4.45466683036,4.30219298258,4.49424118794,4.53587675574,4.75357730941,4.99389752539,5.37586389681,5.20252175156,addNoiseLater_hallway_12_ch13.wav
yes,5.89533578196,5.28936465471,5.75252223925,5.96017171284,6.23200790915,6.3241263182,6.34197348008,6.59552019487,6.74286820122,7.02567306312,7.09624068062,7.11301374519,6.77913694316,addNoiseLater_hallway_12_ch14.wav
yes,4.32097121299,3.57575738388,4.04490605561,3.9753940675,4.35553887032,4.51749000071,4.39427970618,4.56356319322,4.59361054796,4.91416463233,5.23904627693,5.61696324886,5.40728393705,addNoiseLater_hallway_12_ch15.wav
yes,6.75583689163,5.18403995358,5.1886074508,5.17512827091,5.50248359987,5.44715044633,5.31014952623,5.64693680785,5.75579825421,6.0339796892,6.12233130197,6.12363006019,5.83993215117,addNoiseLater_hallway_12_ch16.wav
yes,8.60919449827,7.13214542585,6.56810472886,6.50618340391,6.38354291603,6.50159866335,6.1937288066,6.03744161423,5.85966614979,5.83195929154,5.81658000549,5.73170456445,5.66238940451,addNoiseLater_hallway_13_ch03.wav
yes,4.94534328145,4.15559715799,4.44231356341,4.16274436982,4.53794670829,4.71850899963,4.51087142732,4.42031050968,4.45923743228,4.6316096944,4.93789377696,5.26457657822,4.98209039554,addNoiseLater_hallway_13_ch05.wav
yes,6.29263694735,4.9480420073,5.00020507829,4.80921854923,4.98286996711,5.06216021482,4.86421966584,4.8436133748,4.79762929605,4.82823806375,4.97699218002,5.16609703465,5.07261781751,addNoiseLater_hallway_13_ch09.wav
yes,6.47187462531,5.49772558751,5.54960838913,5.36808631532,5.60120815997,5.78128976233,5.47713272436,5.59644681444,5.53203932291,5.57230832681,5.64699509597,5.81335241049,5.38997996886,addNoiseLater_hallway_13_ch10.wav
yes,6.7808264632,5.1367580649,5.06805939276,4.92907914077,5.29357546855,5.2996909534,5.09868261141,5.17263478568,5.23554376141,5.4680447932,5.64840401656,5.75790862799,5.32026942098,addNoiseLater_hallway_13_ch12.wav
yes,6.82448354315,5.69213113743,5.85798730355,5.69532853146,5.73707486335,5.93018739745,5.73996518932,5.82290127432,5.82906663676,5.97424165087,6.16296273605,6.17391430939,6.18670970879,addNoiseLater_hallway_13_ch14.wav
yes,4.62290794807,3.87949393063,4.0076830889,3.96190468304,4.26012931594,4.48245804636,4.31850609105,4.39409906353,4.4002924037,4.49502353367,4.74162289079,5.07445485416,4.90781003329,addNoiseLater_hallway_13_ch15.wav
yes,6.73923063088,5.65748162869,5.90550043586,5.88286896184,6.1526266146,6.32527722075,6.17061319245,6.38594927252,6.43647364985,6.37883751348,6.52305477732,6.5689290503,6.5007937852,addNoiseLater_hallway_14_ch01.wav
yes,4.70524452243,3.8737305578,4.23126146693,4.141964359,4.47548298031,4.67752609618,4.52601237117,4.65685075763,4.72665037224,4.94897584737,5.36626583403,5.7413026569,5.46140530739,addNoiseLater_hallway_14_ch04.wav
yes,5.25159409116,4.61558236577,5.29237795494,5.30852573081,5.52440280719,5.85273621814,5.81862311954,5.91264599943,6.12057479133,6.29494981583,6.32132425708,6.36555434275,5.78465195221,addNoiseLater_hallway_14_ch07.wav
yes,6.22015491354,4.91641310885,5.31077009792,5.16636890913,5.22201887398,5.50894947548,5.30684910338,5.4851061612,5.62452745308,5.85944826391,6.05836843919,6.2840232818,6.23721482738,addNoiseLater_hallway_14_ch08.wav
yes,5.83344143068,4.47541438672,4.54093293638,4.41282486058,4.53735978726,4.70494321858,4.43357624845,4.52790694823,4.61633276152,4.76551690671,4.95294965542,5.2186949963,5.12837361266,addNoiseLater_hallway_14_ch10.wav
yes,5.55733385289,5.25519120528,5.63155366808,5.89331458432,6.23917897835,6.25005665781,5.91013813242,5.91510709582,5.92465964338,6.22412200778,6.38381008866,6.69017080143,6.53438550415,addNoiseLater_hallway_14_ch11.wav
yes,6.97478763036,5.4975173789,5.51772571919,5.55257154459,5.79934671084,5.75684976051,5.52410431469,5.80117229707,6.11816969506,6.32644522861,6.56763224753,6.75496127855,6.28419418904,addNoiseLater_hallway_14_ch13.wav
yes,6.38926068138,4.73614472137,5.20841412894,4.71992424577,4.98041673548,5.04072196005,4.95772731331,5.47463538979,5.66302403015,5.73447046489,5.48922449724,5.54925907001,5.11932510432,addNoiseLater_hallway_14_ch14.wav
yes,6.03970137637,4.6863757112,5.0303156708,4.8953985227,4.97640023478,5.26187703608,5.17713250382,5.35306253616,5.55543433572,5.72393476561,5.90778898324,6.08328129213,6.09477343305,addNoiseLater_hallway_14_ch16.wav
yes,5.87342262577,4.6542328309,4.68091127267,4.5425713304,4.74752305833,4.96590307922,4.82055677722,4.9223348368,5.13833314957,5.22179512021,5.25245577139,5.35238513612,5.252160741,addNoiseLater_hallway_15_ch01.wav
yes,6.99760559828,5.67479871481,5.64602321302,5.70568760861,6.11620988138,6.18438164949,6.00940880969,6.37160872166,6.77161940522,6.87224784945,6.94923342096,6.91802714978,6.52382425741,addNoiseLater_hallway_15_ch02.wav
yes,5.59799387725,4.86138477514,5.33683969838,5.50226645609,6.09636213021,6.34925607527,6.30879057387,6.43536224568,6.52749473203,6.71541299772,6.79864401008,6.79069462818,6.36668511184,addNoiseLater_hallway_15_ch06.wav
yes,6.42358500765,5.00499764838,5.31335301054,4.89241486733,5.13855702934,5.26373506452,5.27779323607,5.75511580524,5.96771997402,6.07682800718,5.79321665079,5.79141737782,5.30891765235,addNoiseLater_hallway_15_ch07.wav
yes,6.01317120576,5.50726651857,5.80204264893,5.83183075575,6.19583245623,6.45599873891,6.42357574846,6.68996121457,7.23586302511,7.51898369721,7.44660056991,7.31439846312,6.73321122516,addNoiseLater_hallway_15_ch10.wav
yes,6.85261218641,5.59363270934,6.04788931721,6.0106414534,6.52504251277,6.90704856644,7.44341715728,7.34368798607,7.70533733365,7.74493302825,7.48732100821,7.11483333657,6.89197294304,addNoiseLater_hallway_15_ch11.wav
yes,4.97372189009,4.36088540368,5.21246594282,5.47371332462,5.64366005578,6.00539442935,6.1342447334,6.27402140276,6.25185257374,6.2465983958,6.17727802521,6.1562051947,5.6679115749,addNoiseLater_hallway_15_ch12.wav
yes,6.00145583069,4.80410540826,5.14132685941,5.00686578929,5.14631343432,5.45673869365,5.46045221036,5.78136087509,5.95324687263,6.05168991155,6.06345607032,6.19789080705,6.2564823785,addNoiseLater_hallway_15_ch13.wav
yes,4.58875326742,3.80191448274,4.18609565399,4.11376338548,4.42639836824,4.76973388114,4.6445533611,4.75105530131,4.90573090106,5.11095168297,5.38308686573,5.63689164069,5.45741473329,addNoiseLater_hallway_15_ch15.wav
yes,5.37415525386,4.84695492148,5.25993418584,5.35906836677,5.72969837053,5.85805143498,5.64832103703,5.55502620654,5.43556806186,5.62249844527,5.8090659742,6.03360769287,5.79606464502,addNoiseLater_hallway_16_ch02.wav
yes,5.28744697563,4.47932702239,5.10842824747,5.1955594159,5.60498380033,5.79707301525,5.623286401,5.67431693507,5.75010971213,5.93122166899,6.09082872206,6.10446280051,5.88830176556,addNoiseLater_hallway_16_ch03.wav
yes,6.78317006615,5.75708873821,6.25712298924,6.15576350537,6.60483565632,6.86205867678,7.00887992133,7.08965631114,7.42806552451,7.2802328596,7.16149304096,6.90419493268,6.75899360339,addNoiseLater_hallway_16_ch04.wav
yes,4.81229725624,4.51169011528,5.17613127624,5.10130349509,5.0027547708,4.91333708277,4.65150782654,4.78971540506,5.00057244273,5.31597529393,5.54035787964,5.97999766113,5.59674107416,addNoiseLater_hallway_16_ch15.wav
yes,5.89073844857,4.59327271558,4.86113861927,4.60256243467,4.56146053045,4.68965895385,4.52181462233,4.64896523831,5.03635544724,5.28566758078,5.5322214741,5.8189306271,5.76213898445,addNoiseLater_hallway_17_ch01.wav
yes,5.78237667677,4.49157209516,4.68936110706,4.49365498305,4.57340245215,4.62466768756,4.31399020462,4.31732913613,4.45144515242,4.5404063054,4.66809307922,4.9799416226,4.8928750781,addNoiseLater_hallway_17_ch02.wav
yes,6.83319361582,5.3523932003,5.23438212261,5.12395473546,5.42872502641,5.4501132506,5.05400436041,5.28750868626,5.64278526071,6.01291487922,6.15671419878,6.2010633857,5.76319834878,addNoiseLater_hallway_17_ch03.wav
yes,6.13639373593,5.60204811034,6.02982319627,5.92802575995,5.96893091288,6.15783064978,5.96915888806,6.07147486486,6.65147456447,6.95326556297,6.97120015047,7.00029749283,6.44548820284,addNoiseLater_hallway_17_ch05.wav
yes,4.87112739305,4.20848740913,4.55140254371,4.6246755165,5.1500524963,5.37788917413,5.0743343894,4.95253969498,4.80496533613,5.20987601635,5.39061814117,5.55032805422,5.33137806058,addNoiseLater_hallway_17_ch06.wav
yes,4.63504093993,4.29500727169,5.09001600019,5.1996428661,5.27074590886,5.21799831306,4.78479871123,4.76192099541,4.6123261773,4.9107561782,5.26355467679,5.48099162164,5.23341687344,addNoiseLater_hallway_17_ch08.wav
yes,6.32677792745,5.77420536103,6.17628326903,6.1904334642,6.60292016021,6.88890797474,6.64591724898,6.72321592163,6.73477528886,7.02097458191,6.9323445515,6.67627490495,6.39935739157,addNoiseLater_hallway_17_ch09.wav
yes,5.54704694111,4.23373162161,4.25090781249,4.07433472483,4.11859274455,4.11157832658,3.90527587546,3.99716792984,3.89201320019,3.89549381029,4.12141643296,4.39006101382,4.42911489645,addNoiseLater_hallway_17_ch10.wav
yes,4.89664581525,3.85142930248,4.14746493981,4.04767189143,4.21500290797,4.45347800881,4.29637314914,4.45256080945,4.5407509011,4.56660740503,4.76678423903,5.06029012616,5.14956176748,addNoiseLater_hallway_17_ch11.wav
yes,4.67952565823,4.06590295356,4.7315675469,4.90048230977,4.95877696139,5.19468977132,5.26818613081,5.22826911011,5.07287673208,5.05614835506,5.25815251384,5.35085766437,4.83543552741,addNoiseLater_hallway_17_ch13.wav
yes,6.08610945122,5.52897459512,5.94473334988,5.85868760877,6.16535128001,6.48214521781,6.17836325106,6.30804398416,6.3968257543,6.7612026817,6.67162996205,6.45645034443,6.22833250639,addNoiseLater_hallway_17_ch16.wav
yes,4.86256113247,4.04043540195,4.83782305953,4.75233585661,4.70772068685,4.96722469525,5.06469486132,5.15681863209,5.16009933369,5.14704615137,5.17254120703,5.39915170983,4.94461616291,addNoiseLater_hallway_18_ch01.wav
yes,4.7007487172,4.30714878213,4.94428010856,4.88585263897,4.69721900345,4.63617801026,4.46148279158,4.62568329147,4.73351010465,5.08889541258,5.28535549268,5.663491199,5.33892698251,addNoiseLater_hallway_18_ch02.wav
yes,5.99675260572,4.59296405487,4.95959600704,4.61370797098,4.49080586663,4.68129143535,4.6386023501,4.89030995454,5.06451315364,5.44946203776,5.55596001934,5.76546880049,5.76242792291,addNoiseLater_hallway_18_ch03.wav
yes,7.08863952528,5.885026686,6.27882374564,6.14593979983,6.28857678599,6.55639537206,7.00897960484,6.84485181285,7.1443445929,7.21101023752,6.97954427496,6.70993687646,6.54580939278,addNoiseLater_hallway_18_ch04.wav
yes,5.05861617658,3.91898358895,4.23123306488,4.06837376419,4.26757825713,4.55738595794,4.59686196053,4.77344139464,4.86211741701,4.97877251923,5.01870181478,5.24899287984,5.3236003003,addNoiseLater_hallway_18_ch05.wav
yes,4.55012329476,4.38422208913,5.11413658887,5.31166590749,5.31268343073,5.26741320332,5.02684507111,5.06331519022,5.06959269753,5.38437276794,5.48638007125,5.70811730716,5.3893788753,addNoiseLater_hallway_18_ch11.wav
yes,4.81628164029,3.75687215351,4.05155390309,3.90358892579,4.03259725357,4.29950947726,4.3409616708,4.58735500016,4.75029524147,4.98334009755,5.09817572996,5.34085492847,5.43553593794,addNoiseLater_hallway_18_ch13.wav
yes,6.27373910165,5.79639602366,6.37115989684,6.37956302898,6.2245428054,6.35844122949,6.26287139021,6.54387457494,7.01795426296,7.36203558734,7.31952629177,7.52589747826,6.86523163255,addNoiseLater_hallway_18_ch14.wav
yes,4.61030923248,4.30142303316,4.99175953362,5.10624994575,4.96006720682,4.89388430238,4.73930307119,4.90198574029,4.96755479547,5.3498727001,5.52002027732,5.81006456668,5.464779074,addNoiseLater_hallway_18_ch16.wav
yes,6.51290156239,5.56047996004,5.91201815261,5.77862925736,5.98650525101,6.24000539922,6.39635669243,6.6484710527,6.79395311669,6.85985963239,7.07729206032,7.27348470732,7.23559669246,addNoiseLater_hallway_19_ch02.wav
yes,5.45321580075,4.39805717408,4.62287848605,4.66866533586,4.8924497087,5.41917120752,5.58672814295,5.7901286788,5.74978829757,5.96807398353,6.2325219845,6.49131213261,6.46496905586,addNoiseLater_hallway_19_ch03.wav
yes,6.10165518611,4.99489934014,5.24397855736,5.33613010577,5.73921339835,6.22456028204,6.25590584531,6.47935413523,6.42005207284,6.60468481704,6.83508049906,7.08510453704,7.10096519359,addNoiseLater_hallway_19_ch05.wav
yes,5.24151760323,4.46480033379,4.79603862962,4.94668851738,5.22784763222,5.65901872173,5.78710869445,5.97246471884,5.91766681657,6.00655673634,6.1811509014,6.34818041668,6.06326340163,addNoiseLater_hallway_19_ch07.wav
yes,5.53803488844,5.21703701196,6.00596991111,6.19985391369,6.3345619867,6.40434780035,6.3107307669,6.42479383926,6.33322889855,6.70561829316,7.04904549533,7.44059055787,7.11950193271,addNoiseLater_hallway_19_ch09.wav
yes,5.70637816347,4.80829544719,5.25435398447,5.14513142821,5.39727115769,5.71534649883,5.91019239642,6.10565670017,6.1150676427,6.35096535099,6.66884674659,6.85335496996,6.80773872277,addNoiseLater_hallway_19_ch11.wav
yes,6.11340160075,5.55445652027,5.9478159859,5.51205929838,5.58660547321,5.94677109156,5.94905367338,6.40408042259,6.59192378583,6.88297378737,7.04240465211,7.21943331608,7.11072218729,addNoiseLater_hallway_19_ch12.wav
yes,5.36359193114,4.18850202047,4.43368718199,4.44807571681,4.80650233201,5.22616486439,5.32444110634,5.62611376439,5.68095260635,5.83232511546,6.02520104372,6.25777580857,6.25903081232,addNoiseLater_hallway_19_ch14.wav
yes,5.7640379375,4.47712791302,4.6737677669,4.71354151198,5.09991340476,5.54277387335,5.55317808221,5.78095877858,5.77148346982,5.9904411549,6.19958712333,6.42695064265,6.39287563973,addNoiseLater_hallway_19_ch15.wav
yes,6.09003910614,6.43998539613,6.93941992071,6.17510635218,6.1569235444,6.44409848805,6.14438074516,6.20306526717,6.56076062763,6.76387472157,6.89696911411,7.16737263713,6.73603838233,addNoiseLater_hallway_1_ch01.wav
yes,5.11575258806,3.51145939081,3.83735816721,3.81566679085,3.99749542517,4.31741594102,4.2016628234,4.52764686056,4.67588223635,4.86077054705,5.02968394216,5.23507389472,5.38439827745,addNoiseLater_hallway_1_ch03.wav
yes,5.72802417849,4.60873002654,4.88907693039,4.7758683776,5.09136175592,5.15421674227,4.69264432278,4.7392672599,4.69480391095,4.54408839498,4.37113679848,4.61821294118,4.75168506206,addNoiseLater_hallway_1_ch04.wav
yes,5.0114064613,3.2685125804,3.48358360678,3.33539820745,3.54017741275,3.9482366679,4.04516677581,4.09391975724,4.15751540236,4.43503538404,4.49458784614,4.62261277101,4.61424919776,addNoiseLater_hallway_1_ch06.wav
yes,5.35337939057,3.97313993395,4.11578447996,3.88790194031,4.17600621311,4.55650450123,4.41810949326,4.49448776442,4.49329352656,4.55013568023,4.62248130875,4.71284947836,4.78802548643,addNoiseLater_hallway_1_ch07.wav
yes,6.01766367206,4.62415352927,4.63662575471,4.48398352989,4.73368215063,5.03689195297,4.87575410832,5.14031867555,5.19345886802,5.28585353139,5.34170525031,5.40939317116,5.48558094204,addNoiseLater_hallway_1_ch08.wav
yes,7.06322950316,5.84876327588,5.93264660894,5.89820607826,5.92624219505,6.09755220489,6.08647202861,6.10197484808,6.04969033589,6.1700665157,6.37469272737,6.55186680338,6.73372542372,addNoiseLater_hallway_1_ch10.wav
yes,5.21414939473,4.49633795445,4.86863990283,4.69515228814,4.86334058774,5.03479017941,5.07088726593,5.16473135614,5.19530982321,5.38379314657,5.56178104439,5.66570463498,5.62753120859,addNoiseLater_hallway_1_ch12.wav
yes,4.76919375938,3.35744268785,3.8149345178,3.64482039664,4.05530297718,4.40011685031,4.18753186775,4.17329569171,4.0079268852,4.20008846713,4.48107727193,4.5701281122,4.5664346784,addNoiseLater_hallway_1_ch14.wav
yes,7.23580449336,5.89964788499,5.96850779071,5.80332152923,5.81895218838,6.06447669286,6.05542930699,6.19227579558,6.1271284491,6.22506469863,6.24744158124,6.28087194011,6.43643198536,addNoiseLater_hallway_1_ch15.wav
yes,5.1627052471,3.33490325346,3.4115887586,3.39874807242,3.27121062406,3.55404604405,3.61446210517,4.09730003678,4.46782450992,4.89518700173,4.82189523143,5.09314563877,5.28518682247,addNoiseLater_hallway_20_ch02.wav
yes,6.19171665252,5.17176827,5.54326277265,5.49437896164,5.51033410097,5.64415335674,5.82605494621,6.12576689654,6.18802344027,6.21634490401,6.31201906775,6.39825685622,6.48117589161,addNoiseLater_hallway_20_ch03.wav
yes,5.53157221695,4.37148622238,4.76288109212,4.57108707268,4.67203974683,5.06428326656,5.26349759468,5.78419509589,5.96432388113,6.12681715871,6.17142684515,6.26243044387,6.40855475424,addNoiseLater_hallway_20_ch05.wav
yes,5.73481745577,4.76327743467,4.91874792167,4.86967915835,4.98645130136,5.25209617836,5.28207682938,5.66584834531,5.95469083913,6.21404102781,6.09568823016,6.19987430726,6.2462993008,addNoiseLater_hallway_20_ch06.wav
yes,6.65294606442,5.81707707181,6.4548514048,6.55724926327,6.57527311477,6.73252245773,6.30198800281,7.00099668827,7.2942866835,7.16710301622,7.2558259679,7.05817089211,6.56200204407,addNoiseLater_hallway_20_ch09.wav
yes,7.39204521094,6.54694702295,6.99041921445,6.86458302841,6.92044651052,6.971068136,6.28412476912,6.97118092033,7.25663688669,7.26311765969,7.08746121298,7.1404215774,6.56953430053,addNoiseLater_hallway_20_ch10.wav
yes,7.19272069345,5.58139189129,5.63268759225,5.47564186496,5.37856796335,5.50573868314,5.30207434248,5.5728213923,5.87578338536,6.05667823862,6.21131394437,6.72514268742,6.65967744049,addNoiseLater_hallway_20_ch11.wav
yes,5.55340037078,4.47758671101,5.24992891914,5.26617359076,4.874037988,4.90834546466,4.85183835127,5.40506224657,5.96195862285,6.05762961633,6.35933031202,6.76978671676,6.46118537691,addNoiseLater_hallway_20_ch13.wav
yes,5.66225411267,4.48952349959,4.74013427118,4.77826800006,5.02990722169,5.12337745523,4.86344800778,5.14641811666,5.37118697236,5.27615020019,4.70027898737,5.13038380002,5.52976863338,addNoiseLater_hallway_20_ch15.wav
yes,6.10098460223,5.10718342557,5.41341494858,5.37174936505,5.49305120759,5.60038293386,5.71986734449,6.00771132915,6.04667849561,6.16224693851,6.30458291423,6.45620688878,6.41566286527,addNoiseLater_hallway_20_ch16.wav
yes,5.28625686671,3.967091174,4.37555710386,4.16468203141,4.11265762596,4.29855732676,3.97227976834,4.04049017033,4.02190444377,4.18363955484,4.38192286392,4.77505583414,4.83694940146,addNoiseLater_hallway_21_ch03.wav
yes,4.90726227163,4.08616873373,4.43617767222,4.21556429965,4.03432269968,4.10624862387,4.15760494753,4.72528818838,4.94075138972,5.23137795856,5.35426209504,5.52986823007,5.64024586064,addNoiseLater_hallway_21_ch04.wav
yes,7.54539016639,6.6455629904,6.91301963098,6.79791557905,6.72523359373,6.64910224682,5.84550969737,6.13862308945,6.37541163813,6.4972068669,6.36646637674,6.42721539099,5.83715514236,addNoiseLater_hallway_21_ch06.wav
yes,7.10052097445,5.39340874893,5.38017467665,5.03103813775,4.74123170246,4.7249818821,4.3992213009,4.68593622566,4.97167422222,4.98493622868,5.06634731381,5.40587543232,5.13005541345,addNoiseLater_hallway_21_ch07.wav
yes,6.24156000351,5.31315194851,5.61523017249,5.56978149734,5.57565562449,5.60897393806,5.57908961783,5.85371375147,6.09891059987,6.26304616547,6.20710465405,6.42542549068,6.08261207952,addNoiseLater_hallway_21_ch09.wav
yes,6.05159999134,6.31783008515,6.5822532766,5.90718229881,5.54039055491,5.73792469819,5.46047309019,5.68450956551,6.06188098563,6.21910477617,6.273659494,6.92131188792,6.60445146081,addNoiseLater_hallway_21_ch13.wav
