speech, Avgf0, Avgf1, Avgf2, Avgf3, Avgf4, Avgf5, Avgf6, Avgf7, Avgf8, Avgf9, Avgf10, Avgf11, Avgf12, filename
yes,5.54180435143,6.74942366543,7.21428825787,6.511547551,6.63905613379,6.79191828947,6.31679194445,6.65424622453,7.07240860995,7.85824993931,8.12273303149,7.96897196412,8.08848609418,a0003 8.wav
yes,8.39285962659,8.46770848867,8.97823568827,9.03723432729,9.08281557192,9.09544191739,9.2376968459,9.61695689877,10.147247413,10.6070282866,11.0049358747,11.3498323698,11.2966879573,a0003 9.wav
yes,7.41226681292,6.9447096577,6.68683674601,6.63877709019,6.4740647746,6.89468558377,6.49357739669,6.34312281479,6.87192633116,7.2250864275,7.54339077091,7.45711218711,7.54236593535,a0003.wav
yes,8.03862364625,8.54192875547,9.16746832777,9.52486466868,9.53524692078,9.47763864502,9.46786277272,9.73115196178,10.1233874689,10.3850555326,10.6762357392,11.0333774586,11.1785273577,a0004 10.wav
yes,4.78543522818,5.07380293986,5.50726747966,6.07222464382,5.82586094294,5.65950478057,4.98328326692,5.16719156162,5.26060952308,5.35788620896,5.58313914006,5.64416575819,5.43101584263,a0004 11.wav
yes,3.71801778478,4.36593976313,5.78826459783,6.41642389499,6.22793410868,5.52445554123,5.31618593686,6.05439881888,5.81824341486,4.82105937208,4.45700758038,4.91842966084,5.06034954459,a0004 12.wav
yes,3.05200105208,3.190032837,3.21999494264,2.93026133411,3.10664027406,3.27304550008,3.18948813011,3.49802799334,3.96217329335,4.10380027792,4.24794233485,4.98041515256,5.33107557399,a0004 13.wav
yes,9.53648111455,9.02380278649,9.13090812141,9.08693352594,9.15315842723,9.01500630534,8.82816487723,9.29060828545,9.18855363627,9.03788858203,9.29937381988,9.62613618818,9.92344533919,a0004 14.wav
yes,7.76828050225,8.6916817738,9.85354888469,9.71523698954,9.52433036717,9.4875325305,10.0235622406,10.6049700097,10.5663374097,10.7104279717,11.1159822064,11.285437913,11.6164464687,a0004 15.wav
yes,13.4165652364,12.0255341114,10.4953978253,10.489934191,9.87414962626,9.72496092924,9.25262432559,8.96850741977,8.56537893494,8.28912410696,8.09200583496,8.00888434764,7.9319792353,a0004 16.wav
yes,8.56145701376,8.74876894972,8.74931091521,8.63068990061,8.87762036737,8.81958128869,8.53738222054,8.94598216563,9.6975143735,9.96918210582,9.53707456262,10.1513534748,10.5643195609,a0004 17.wav
yes,4.57813600835,4.46851102014,4.81939204555,4.71712543119,4.82550641586,4.9710815726,4.88227363319,5.18122936575,5.17234235651,5.35033318415,6.069736238,6.33590508492,6.50923856588,a0004 18.wav
yes,4.63627606155,5.48449822484,6.06713953532,5.95857703795,6.84558977729,7.04699887074,6.3612315479,6.79650409411,6.86558033262,6.3887884608,5.95776708036,6.58604457194,6.77878905842,a0004 2.wav
yes,1.76695206552,3.03743673184,4.15748297302,4.24059342599,4.41382204365,4.64544651185,5.1469166127,5.46284997109,5.0445632944,5.4856895898,5.81045776296,6.20971145956,6.03832734814,a0004 20.wav
yes,8.47157580618,8.39293966508,8.96935249828,8.56170616763,8.87380183549,8.62949500856,8.62581303404,8.93565343209,8.74216381074,8.64483699018,8.83240881441,9.36548739918,9.47696356684,a0004 21.wav
yes,1.25967129603,2.53723284812,4.4917382345,4.37432069033,4.13212082647,4.18654134997,4.16022245725,4.53711863114,4.56737669035,4.85067646536,4.96248852357,5.22765778995,4.9325372375,a0004 4.wav
yes,6.1752220978,5.32490261559,5.60709723782,5.42413620467,5.22815576317,5.31483603822,4.9352767414,5.38460369763,5.58235070617,5.61873475996,6.047554353,6.44071345888,6.40925535866,a0004 5.wav
yes,8.68133382216,7.05932624458,7.08180406092,6.97409924068,7.04407640529,6.59184962083,6.1201847419,6.6255013016,6.35915305249,6.85400067304,7.84474576843,8.91238784177,9.12806888898,a0004 6.wav
yes,9.65273831793,8.60694830978,8.76606341438,8.52973925566,8.3532388193,8.15133681487,7.92574916993,8.31735159916,8.72824144942,9.11457280215,9.89087471713,10.4486352483,10.8638436366,a0004 7.wav
yes,11.0298474674,9.8418557029,10.1280797508,10.173766422,10.1432409624,10.0927124575,10.0416332667,10.3175694511,10.6010600578,10.9548755114,11.5193924613,11.6082074678,11.7135165917,a0004 8.wav
yes,5.76155873587,6.93160694594,7.55919088017,7.20658780607,7.06576472799,7.19996382942,6.65600642133,6.99275525371,7.1644055241,7.70622786067,8.12029664654,8.00015126359,8.1944179851,a0004 9.wav
yes,7.19955322022,6.43814195894,6.15494386711,5.87498169954,5.84353889261,6.25901000533,5.86652458882,5.76831257898,6.20140852265,6.48061227601,6.7522423524,6.64068107666,7.00909334632,a0004.wav
yes,7.2985323847,7.56551627819,8.33250254147,8.63953465321,8.85361586686,8.91461243823,9.18432626365,9.53629503497,9.98431619198,10.2032495587,10.4511012189,10.805219809,10.9088975725,a0005 10.wav
yes,5.50129802751,5.76223775904,6.38944701329,6.53867634301,5.7282231585,5.28886224296,5.00738937158,5.45931827906,5.60188853503,6.07892583662,6.53334310328,6.3397779638,5.80291272888,a0005 11.wav
yes,1.23182381345,1.82323489743,3.40053679971,3.59339052436,3.61402204565,3.2186981223,3.41130471245,4.61291859756,5.07291407048,4.23731010143,3.22840211476,3.59268829338,3.87319685859,a0005 13.wav
yes,2.37986456643,2.50277991812,2.60115972582,2.66930659771,2.80148168307,2.88084516919,2.75278022719,3.07172306522,3.45119169362,3.99482342872,4.23074751462,4
