2_b0042 13.wav;56.33602384214641;362;-0.5604522761763614;1 
2_b0042 15.wav;46.133084956933885;394;-1.4489776446811529;1 
2_b0042 3.wav;73.43185811752235;342;-1.534064842218098;1 
2_b0042 4.wav;46.84261655474039;314;-1.1611844739195245;1 
2_b0042 5.wav;67.6432651234192;336;-2.189416085676077;1 
2_b0042 6.wav;53.593999466624965;348;-2.3783725379086387;1 
2_b0042 7.wav;63.595626751382234;330;-3.9854883507843186;1 
2_b0043 10.wav;33.72466969760676;302;0.18543642929873344;1 
2_b0043 13.wav;48.188256601232105;550;-3.241470140633863;1 
2_b0043 14.wav;43.482629350090335;364;-0.8729688732854699;1 
2_b0044 10.wav;66.83301696792464;344;-2.540155780867168;1 
2_b0044 13.wav;69.61356360220843;364;-2.252848481216082;1 
2_b0044 14.wav;35.24738600642256;364;-0.7749368896419806;1 
2_b0044 17.wav;57.940435289655284;308;-3.824614353736928;1 
2_b0044 18.wav;66.03919447445455;582;-1.0611099762997602;1 
2_b0044 2.wav;68.02702476166368;338;-3.8568897488288627;1 
2_b0044 3.wav;39.691781845633116;344;-1.9939287287394052;1 
2_b0044 8.wav;55.88871071926622;394;-4.045325609225959;1 
2_b0044.wav;71.68946070019159;306;-3.8883109863700676;1 
2_b0045 11.wav;46.4239320798633;492;-4.434643257775531;1 
2_b0045 12.wav;55.784595079570884;386;-0.7412571169945712;1 
2_b0045 13.wav;43.1543693432309;340;-0.5324675671788233;1 
2_b0045 14.wav;69.76920050096138;4230;-2.5326327954654824;1 
2_b0045 17.wav;53.409985707711016;492;-2.1040025225033405;1 
2_b0045 4.wav;41.7370451198455;334;-2.5613908693853937;1 
2_b0045 6.wav;49.84625854058202;338;-0.8272608106024538;1 
2_b0045 9.wav;44.636210350026204;360;-0.5660661362221928;1 
2_b0045.wav;74.47284779148909;354;-2.001004047788849;1 
2_b0046 10.wav;62.11281317053306;312;-3.6955872960512006;1 
2_b0046 16.wav;50.59313278930465;558;-0.8013047987042415;1 
2_b0046 17.wav;39.98391788017472;300;-1.9048201949265655;1 
2_b0046 7.wav;50.75240714324286;3746;-0.7645571025696986;1 
2_b0046 8.wav;64.33525326502607;468;-5.658046136412425;1 
2_b0047 10.wav;68.65566423297535;464;-7.804470123832893;1 
2_b0047 13.wav;72.00227539903236;372;-5.041648392880782;1 
2_b0047 14.wav;69.9630322876708;426;-5.160422314730594;1 
2_b0047 18.wav;52.70636846271639;404;-2.216038900460771;1 
2_b0047 3.wav;68.71969857968749;354;-3.474196274953833;1 
2_b0047 7.wav;84.62749221051504;360;-2.0990479165202167;1 
2_b0047 8.wav;51.483678791004344;426;-4.958670984475364;1 
2_b0047 9.wav;47.483793024614236;440;-5.102241056144522;1 
2_b0047.wav;75.23346792637263;488;-5.501643508102696;1 
2_b0048 10.wav;63.272031772051896;378;-4.666306331346205;1 
2_b0048 16.wav;45.14824104607816;304;-1.4545863283683782;1 
2_b0048 5.wav;74.04619804355251;422;-4.062020510075323;1 
2_b0048 7.wav;73.29204475119617;344;-1.9931397110192108;1 
2_b0048 8.wav;71.59497122337;412;-1.8274505120006226;1 
2_b0048 9.wav;46.95341438034138;310;-0.46877345563561523;1 
2_b0049 14.wav;45.56639598640214;318;-1.2100708957757047;1 
2_b0049 15.wav;43.729822665281795;440;-3.246429799627128;1 
2_b0049 5.wav;48.709628224128075;300;-1.825955279917223;1 
2_b0049 6.wav;80.18103789980812;446;-1.2418590538093786;1 
2_b0050 12.wav;52.44193292093132;340;-3.3662459660283166;1 
2_b0050 15.wav;49.41756440985756;322;-2.1410779823926656;1 
2_b0050 16.wav;48.65289348083746;410;-3.808047235843563;1 
2_b0050 17.wav;61.554874460502596;368;-1.7837685281254143;1 
2_b0050 18.wav;57.85408307976827;408;-2.7533787427541614;1 
2_b0050 4.wav;69.62494555183234;332;-5.21753670648349;1 
2_b0050 8.wav;54.72957407743093;426;-3.3896768520781957;1 
2_b0050.wav;71.96887752772442;364;-3.9444087577929023;1 
2_b0051 12.wav;63.36644554968719;410;-1.1765410211545202;1 
2_b0051 13.wav;41.00338405387623;320;-1.4118027501314363;1 
2_b0051 16.wav;59.30542290730146;372;-1.7935874631694313;1 
2_b0051 17.wav;55.10379478181176;436;-2.4913130505185017;1 
2_b0051 3.wav;72.2399022175224;552;-4.756831461045317;1 
2_b0051 6.wav;60.1324699058683;386;-4.901321011475845;1 
2_b0051 8.wav;70.88212026445446;398;-3.4759345248955813;1 
2_b0051.wav;72.2697172410847;332;-1.6792671381422672;1 
2_b0052 11.wav;51.148663448232774;342;-3.366398534397824;1 
2_b0052 12.wav;55.05636692693485;336;-3.614164406445474;1 
2_b0052 13.wav;58.16123031066485;410;-0.7219297715376055;1 
2_b0052 15.wav;52.79820415418924;348;-3.576867290154496;1 
2_b0052 8.wav;51.26486824852111;302;-2.9127015422133624;1 
2_b0052.wav;71.98147613068416;310;-5.055700296338129;1 
2_b0053 12.wav;43.52471740101773;304;-2.233244636692031;1 
2_b0053 15.wav;60.63078682438654;640;-4.814767638040108;1 
2_b0053 3.wav;65.40029196623124;378;-2.2726675078058256;1 
2_b0054 10.wav;55.62591005177499;352;-2.617201196788666;1 
2_b0054 11.wav;55.16957873074665;336;-3.0067731737157155;1 
2_b0054 13.wav;56.59310075732799;366;-2.9236163988482646;1 
2_b0054 14.wav;61.75323882618404;346;-2.334491240086556;1 
2_b0054 2.wav;56.13397251562609;342;-1.844729752733325;1 
2_b0054 8.wav;46.483180325545625;354;-2.7604328600418895;1 
2_b0054.wav;64.77891982997207;434;-4.572566309579807;1 
2_b0055 10.wav;47.829273641237464;346;-3.1996165582570666;1 
2_b0055 11.wav;53.74134350421963;364;-1.8061253254187108;1 
2_b0055 5.wav;59.72703527196451;378;-3.9354736136997044;1 
2_b0055 7.wav;72.00301733633151;404;-2.626566310736118;1 
2_b0056 3.wav;61.80223437846659;326;-1.7964757753503804;1 
2_b0056 4.wav;52.96906851739859;378;-2.0116760619776506;1 
2_b0056 5.wav;67.00022297825078;318;-1.366126549533039;1 
2_b0057 2.wav;74.84383207167912;404;-2.8554413190142287;1 
2_b0057 6.wav;63.85194396861818;348;-2.9768912488854076;1 
2_b0057 7.wav;40.2810484882837;342;-0.07921458083496738;1 
2_b0058 4.wav;64.01694857898822;380;-1.8951879234739564;1 
2_b0058 6.wav;49.405079677744986;350;-0.6896944956370473;1 
2_b0058 7.wav;55.128113369199646;328;-3.25366210445742;1 
2_b0058 8.wav;61.03306416829236;548;-1.2263609615458602;1 
2_b0058 9.wav;55.84388425758703;558;-1.804936191924627;1 
2_b0059 4.wav;65.81853521308423;346;-3.833900931569062;1 
2_b0059 5.wav;48.23964709354619;304;-2.078678366370731;1 
2_b0059 6.wav;58.387958053520535;506;-3.568675973938625;1 
2_b0059 7.wav;77.46425681976321;302;-4.385056038934105;1 
2_b0060 2.wav;70.53770383888592;366;-3.7996583613968116;1 
2_b0060 3.wav;62.71827972672634;346;-3.1090620652591086;1 
2_b0061 2.wav;56.97647343700552;336;-0.7613760643766049;1 
2_b0061 3.wav;75.60998258855867;340;-1.7075940845540263;1 
2_b0061 6.wav;45.93585791412216;340;-2.062144395826962;1 
2_b0062 5.wav;62.37325269811511;314;-0.6423353795356113;1 
2_b0062 6.wav;56.985758926062644;328;-2.456050171960015;1 
2_b0062 8.wav;46.73101713911581;300;-1.442800348502193;1 
2_b0062.wav;57.49264574440143;380;-2.533792553954644;1 
2_b0063 6.wav;56.86194578105151;350;-2.66972268516666;1 
2_b0063 7.wav;64.83604681983795;380;-5.285946238161165;1 
2_b0063.wav;54.6598642885;312;-2.5716360400489715;1 
2_b0064 2.wav;56.73338022503254;454;-2.9513917163897285;1 
2_b0064 3.wav;60.76539940783901;308;-0.7500973706021389;1 
2_b0064.wav;59.355413117964375;340;-3.5494832426998237;1 
2_b0065 7.wav;57.36569583025932;504;-2.779692160259599;1 
2_b0066 2.wav;70.25764857349951;394;-1.947222255987856;1 
2_b0066 4.wav;79.23965099381572;464;-5.069691014724736;1 
2_b0066 9.wav;55.52855435289788;308;-0.5653555476133646;1 
2_b0067 3.wav;61.916230159012734;408;-1.229846725397872;1 
2_b0067 5.wav;74.59299273708405;372;-3.39998102556486;1 
2_b0068 10.wav;52.76501785026518;324;-3.284589476416514;1 
2_b0068 3.wav;68.1735474957389;408;-0.7561553716088988;1 
2_b0068 5.wav;52.99279552318378;444;-3.312610288340682;1 
2_b0068 8.wav;55.62087727799552;384;-2.809842669577708;1 
2_b0069 10.wav;54.215488126800054;324;-4.410016077725859;1 
2_b0069 2.wav;70.63733772464674;308;-0.7373299875938584;1 
2_b0069 7.wav;47.130002337967504;572;-3.9169364223540635;1 
2_b0069 8.wav;58.02661341188898;300;-2.2872040836702823;1 
2_b0070 10.wav;57.52015248820573;510;-2.8572712291757236;1 
2_b0070 11.wav;60.95005215302228;574;-5.778943013131542;1 
2_b0070 2.wav;64.44454520663382;358;-4.759531918298641;1 
2_b0070 3.wav;36.553266039767685;564;-5.076582694377801;1 
2_b0070 6.wav;57.402829372519854;456;-4.018615476489828;1 
2_b0071 11.wav;62.20648603068576;578;-3.841387071837725;1 
2_b0071 12.wav;33.141553036721646;404;-2.379283051864503;1 
2_b0071 3.wav;55.14632053430104;314;-2.884232735390458;1 
2_b0071 5.wav;55.209128357622355;392;-2.1101067525307635;1 
2_b0072 2.wav;67.65188729781728;322;-2.11182327904373;1 
2_b0072 4.wav;50.61402239112641;344;-3.0501502042678226;1 
2_b0072 5.wav;38.11377808433604;454;-0.7765385783993037;1 
2_b0073 12.wav;49.62778576906609;328;-2.2154099964877347;1 
2_b0073 2.wav;65.07246435197794;3542;-1.713871396039837;1 
2_b0073 6.wav;42.33892578735328;486;-0.7891659189315084;1 
2_b0073 7.wav;59.450183610691724;476;-2.7433138826317927;1 
2_b0073 8.wav;73.80861336523523;378;-2.065794821351677;1 
2_b0073 9.wav;64.13707601317014;312;-3.45453979815731;1 
2_b0074 11.wav;52.450490275905985;330;-2.7030618845879957;1 
2_b0074 3.wav;65.61849829828705;334;-1.6357455673028332;1 
2_b0074 5.wav;44.846313715288645;428;-1.0238293346010356;1 
2_b0074 7.wav;38.80397913100671;406;-3.814164488867751;1 
2_b0074 9.wav;54.723632037451395;372;-3.3259156445572016;1 
2_b0075 11.wav;57.389083637934974;318;-0.7475355936512051;1 
2_b0075 13.wav;39.889144233795285;344;-1.813694510923246;1 
2_b0075 14.wav;57.17964032713851;454;-0.995491574154073;1 
2_b0075 16.wav;61.45824165531961;336;-1.0206166081205148;1 
2_b0075 6.wav;43.479567146603145;406;-0.6293702005419104;1 
2_b0075.wav;60.66776309372847;306;-0.4433473715454204;1 
2_b0076 4.wav;47.06189267273248;436;-0.46592990194067296;1 
2_b0077 11.wav;66.1638864917514;408;-0.8191224168332867;1 
2_b0077 16.wav;54.85227791662559;366;-4.002109614672843;1 
2_b0077 2.wav;57.60019319514832;314;-4.7302295342857;1 
2_b0078 10.wav;69.27077600786427;436;-7.5086405891254495;1 
2_b0078 11.wav;65.79662612606116;508;-2.1349083524522654;1 
2_b0078 12.wav;55.07946642537455;442;-1.504985993798506;1 
2_b0078 14.wav;35.91827224940996;306;-4.164619390786277;1 
2_b0078 3.wav;80.82658901259103;360;-6.271422106486538;1 
2_b0078 6.wav;55.624029789902586;426;-2.987491282058483;1 
2_b0079 11.wav;69.90706538441029;406;-2.289074965119519;1 
2_b0079 13.wav;68.0196431687367;402;-1.3567345274095999;1 
2_b0079 14.wav;63.516320490446915;436;-4.761226132605578;1 
2_b0079 15.wav;55.37380102344183;486;-2.3675259089412033;1 
2_b0079 17.wav;62.63393974462692;350;-3.2630987583088777;1 
2_b0079 2.wav;61.09675636741689;374;-2.9542615454164176;1 
2_b0079 4.wav;30.349384599396778;368;-1.1037754997927927;1 
2_b0079 7.wav;55.02082302657302;366;-1.495824191114534;1 
2_b0080 11.wav;66.98532576241307;366;-2.179996251627298;1 
2_b0080 13.wav;67.90643298728743;416;-5.2793943142326984;1 
2_b0080 15.wav;62.58422409894661;398;-4.349400437450064;1 
2_b0080 18.wav;66.41272899513781;304;-1.1796217085408605;1 
2_b0080 2.wav;67.31974637863459;316;-1.3526053967927423;1 
2_b0080 3.wav;75.55892849831723;328;-6.047997104142076;1 
2_b0080 4.wav;45.22085898599112;460;-2.9763769075966513;1 
2_b0080 6.wav;51.67126648909281;518;-2.691892657430121;1 
2_b0080 7.wav;63.07343323546155;454;-2.686812020743913;1 
2_b0080 9.wav;61.630302008801884;588;-3.2388194137154036;1 
2_b0081 10.wav;57.391239071568485;332;-2.660543050503083;1 
2_b0081 15.wav;53.96701188794397;348;-1.0209938290974145;1 
2_b0081 2.wav;79.68532986200331;326;-1.1324077975133038;1 
2_b0081 3.wav;41.59837475591784;698;-3.998978052123003;1 
2_b0081 5.wav;52.61652758366659;496;-1.2183554007707034;1 
2_b0081 8.wav;63.4483125873342;510;-2.472470111002761;1 
2_b0082 5.wav;56.56906150367967;492;-1.24891069624098;1 
2_b0082 7.wav;32.147067155279366;436;-0.9215538163865394;1 
2_b0082 8.wav;64.30850075568412;438;-1.7623035700213963;1 
2_b0082 9.wav;67.31735514555295;398;-2.075297125405447;1 
2_b0083 12.wav;54.5357451244529;498;-4.292691262408301;1 
2_b0083 13.wav;67.36388702462351;400;-4.873480783641916;1 
2_b0083 14.wav;50.74670778624852;348;-3.036497889860657;1 
2_b0083 6.wav;42.39303289159638;314;-2.529240144786783;1 
2_b0083 7.wav;61.24794806720404;384;-2.2148929016657264;1 
2_b0083 8.wav;64.48817918326972;352;-3.705289317146606;1 
2_b0084 10.wav;74.83010748478702;416;-2.6274904402109494;1 
2_b0084 14.wav;59.29587933718057;540;-6.712593962582548;1 
2_b0084 15.wav;42.41463485440947;446;-7.063713186795802;1 
2_b0084 3.wav;58.68092355522413;384;-1.4085984535470162;1 
2_b0084 4.wav;38.16485157846139;346;-1.982404149429658;1 
2_b0084 6.wav;48.185338419913926;398;-2.7779513230520316;1 
2_b0084 9.wav;59.17187530613017;380;-4.838976897827536;1 
2_b0085 11.wav;51.75480113516329;580;-4.37331569565514;1 
2_b0085 12.wav;67.1051871959814;324;-0.7159749931544186;1 
2_b0085 14.wav;67.97002042944136;474;-1.5733892617836385;1 
2_b0085 5.wav;48.56284405449112;646;-1.47717219779782;1 
2_b0086 13.wav;74.92527982338605;304;-1.729124497305367;1 
2_b0086 4.wav;61.83677677164438;462;-3.6216680296970845;1 
2_b0086 9.wav;58.93098584955536;418;-3.9100554562436067;1 
2_b0087 11.wav;69.55377702757833;414;-5.137260591616947;1 
2_b0087 14.wav;52.51045044144896;414;-4.1974204632120315;1 
2_b0087 16.wav;62.620331569814994;392;-3.8169581025257107;1 
2_b0087 17.wav;76.25193237271478;434;-1.7957584732220582;1 
2_b0087 9.wav;39.14946345686821;302;-0.4877712025631236;1 
2_b0088 11.wav;63.63230808591162;368;-2.3908700772355966;1 
2_b0088 14.wav;63.90710963294284;310;-0.2821653163884569;1 
2_b0088 15.wav;64.54458924580013;536;-3.843355526895122;1 
2_b0088 4.wav;56.61894672683405;590;-4.869069658879447;1 
2_b0088 5.wav;62.20204046218125;346;-3.411476133927382;1 
2_b0089 10.wav;71.73262722209174;640;-2.1734703951187315;1 
2_b0089 12.wav;65.70855828001086;384;-2.221888886085369;1 
2_b0089 14.wav;68.96477400970889;542;-2.062668388696659;1 
2_b0089 15.wav;46.05525053236742;594;-2.5618305781958717;1 
2_b0089 16.wav;63.76357682793826;318;-0.7961091575600063;1 
2_b0089 17.wav;63.08686357454862;372;-0.41757287911693913;1 
2_b0089 6.wav;44.26954461834107;488;-2.7919707439312944;1 
2_b0089.wav;69.31528559292636;636;-3.436763106206379;1 
2_b0090 11.wav;65.42037031444562;324;-4.320618703561248;1 
2_b0090 13.wav;69.01931996453668;324;-1.420234125336699;1 
2_b0090 5.wav;41.063317737336455;358;-1.8125981836406597;1 
2_b0091 11.wav;69.07833414717565;302;-5.5098069007156845;1 
2_b0091 12.wav;68.50680969812042;316;-1.886709659362263;1 
2_b0091 13.wav;45.80645181115363;330;-3.0720039506138073;1 
2_b0091 15.wav;63.20834768277739;318;-2.5115732842190024;1 
2_b0091 8.wav;41.004475153355436;376;-1.4387981207832778;1 
2_b0091 9.wav;72.68464143084633;338;-1.9808797282877904;1 
2_b0092 9.wav;45.16573645840753;330;-5.588343291191268;1 
2_b0093 12.wav;57.890758944872026;310;-1.7332643883379575;1 
2_b0093 13.wav;62.099147904694256;492;-0.8769772927658817;1 
2_b0093 3.wav;55.75174857471872;302;-4.353347809832555;1 
2_b0093 4.wav;64.58899449976154;418;-3.707179609967183;1 
2_b0094 11.wav;68.69026791111249;454;-1.9873260426213617;1 
2_b0094 13.wav;55.04491272225721;456;-3.3029549567264964;1 
2_b0094 15.wav;70.53515231679923;436;-3.5708024435946406;1 
2_b0094 3.wav;56.65839108666785;444;-4.485435844973374;1 
2_b0094 4.wav;44.484338617552375;306;-2.203122756415909;1 
2_b0094 8.wav;79.40352678161382;358;-3.9575377029776564;1 
2_b0095 11.wav;64.08521941235135;340;-4.194278167202995;1 
2_b0095 12.wav;59.59801221538078;390;-2.176870422161832;1 
2_b0095 15.wav;64.74819849570535;334;-1.0581026216646623;1 
2_b0095 2.wav;64.95895062602918;300;-1.3449102721532202;1 
2_b0095 4.wav;38.93506776840501;2328;-1.7633603938606581;1 
2_b0095 5.wav;59.945685008290205;344;-3.0317172165336124;1 
2_b0095 7.wav;58.294316006136015;344;-2.230025643356105;1 
2_b0095 9.wav;69.01247525622804;374;-3.9490562483942244;1 
2_b0096 13.wav;70.41134932324938;316;-3.4277178582972736;1 
2_b0096 2.wav;70.28912710934027;366;-2.409959322057839;1 
2_b0096 6.wav;54.85909324799574;322;-3.699353884220741;1 
2_b0097 10.wav;33.965401185898386;542;-1.7660728528788445;1 
2_b0097 12.wav;58.37578774998524;362;-2.847548955440108;1 
2_b0097 2.wav;69.03272752483555;458;-2.5543805093504086;1 
2_b0097 9.wav;65.88380306343633;302;-1.5150701060658986;1 
2_b0098 13.wav;69.58784894897424;338;-1.01176880141255;1 
2_b0098 3.wav;63.24046790420194;346;-1.411001496984259;1 
2_b0098 8.wav;62.17057841762233;396;-1.4165603433647802;1 
2_b0098.wav;71.50092726589195;3520;-1.2025923841216388;1 
2_b0099 10.wav;58.24508764776759;338;-2.739794702892898;1 
2_b0099 11.wav;63.464893922279316;346;-2.8783491678028277;1 
2_b0099 12.wav;42.14283877536086;386;-1.9881926761761453;1 
2_b0099 14.wav;67.24829489068128;428;-4.716172597086148;1 
2_b0099 2.wav;67.67957318510601;404;-4.730398057009661;1 
2_b0099 3.wav;59.70572941947013;394;-3.575059487966231;1 
2_b0099 5.wav;61.27006395899799;368;-7.37298350086304;1 
2_b0099 7.wav;69.8073880777443;448;-7.4280647000102515;1 
2_b0099 8.wav;60.06609576825035;390;-3.07458390763633;1 
2_b0099 9.wav;59.207582334570645;498;-5.799805299434341;1 
2_b0099.wav;60.73065928542506;324;-0.6752789221970235;1 
2_b0100 10.wav;62.18655183258229;374;-1.5351165727837148;1 
2_b0100 13.wav;75.12045857715451;320;-3.9528407072982095;1 
2_b0100 2.wav;70.33507763410691;404;-3.282845417980992;1 
2_b0100 5.wav;67.93470305563571;478;-6.104186801807032;1 
2_b0100 7.wav;71.16862926747048;406;-7.070740636570068;1 
2_b0100 8.wav;56.36511478013209;364;-2.4380141792462244;1 
2_b0100.wav;68.28108760048798;426;-0.9619528421757578;1 
2_b0101 11.wav;59.93485938631959;318;-1.8537157266070514;1 
2_b0101 12.wav;45.63594144475574;310;-2.626021538987493;1 
2_b0101 14.wav;66.79457802981003;344;-0.7577724493967357;1 
2_b0101 15.wav;60.04480642138473;312;-3.535647119906606;1 
2_b0101 2.wav;63.723316110364884;308;-2.642826503953203;1 
2_b0101 7.wav;64.98277600381694;526;-5.863186301718084;1 
2_b0102 11.wav;18.37114188886394;340;-0.6940710976052407;1 
2_b0102 7.wav;53.55224434965777;350;-4.281400620257433;1 
2_b0103 10.wav;55.623037146658426;460;-1.396449451793463;1 
2_b0103 13.wav;68.14453926249067;342;-2.7303293580510233;1 
2_b0103 15.wav;59.49546641869373;352;-1.9725106798343852;1 
2_b0103 17.wav;51.15262122967154;388;-2.7435163625299395;1 
2_b0103 18.wav;63.22855171720205;350;-3.1267798129471585;1 
2_b0103 19.wav;76.56608836922048;712;-3.4574783613785387;1 
2_b0103 4.wav;65.27939091314552;540;-3.6158253345542573;1 
2_b0103 5.wav;63.098640970693204;390;-4.163289600822194;1 
2_b0103 6.wav;42.0148438625095;324;-1.607747834858302;1 
2_b0103 9.wav;59.28585621032919;404;-4.531958544099026;1 
2_b0103.wav;66.2230888855804;476;-0.8423718597292914;1 
2_b0104 10.wav;61.758712862802376;314;-1.415167859546933;1 
2_b0104 16.wav;48.91679760208946;490;-2.3781855066877076;1 
2_b0104 18.wav;51.892200069519255;374;-1.7159113856926083;1 
2_b0104 19.wav;66.91712956959181;364;-0.944391092048263;1 
